datetime,constraint_name,shadow_price,flow_mw
2013-01-22 19:00:00,ROUSE - BAYPORT SW STA 230 KV,2.21,672.9
2013-02-01 19:00:00,PROGRESS 138 kV/1 kV Transformer Bank,20.05,102.2
2013-02-01 19:00:00,OTSEGO - CARL BAILEY 138 KV,5.89,277.1
2013-02-01 19:00:00,WALLENPAUPACK SUBSTATION 500/345 kV TX,28.78,910.1
2013-02-01 19:00:00,WESTPORT - WHEELABRATOR BALTIMORE REFUSE 138 KV,6.85,197.2
2013-02-01 19:00:00,MCPHERSON 2 SUBSTATION - LITTLE ROCK 138 KV Line,2.21,233.6
2013-02-01 19:00:00,WALTHALL - HAGGIN 138 KV,3.62,235.8
2013-02-01 19:00:00,ROUSE - BAYPORT SW STA 230 KV,0.88,672.9
2013-03-06 19:00:00,SAN FELIPE - REDUCTION 161 KV line,308.59,220.3
2013-03-06 19:00:00,PROGRESS 138 kV/1 kV Transformer Bank,269.29,102.2
2013-03-06 19:00:00,OTSEGO - CARL BAILEY 138 KV,72.77,277.1
2013-03-06 19:00:00,WESTPORT - WHEELABRATOR BALTIMORE REFUSE 138 KV,2.48,197.2
2013-03-06 19:00:00,MCPHERSON 2 SUBSTATION - LITTLE ROCK 138 KV Line,5.09,233.6
2013-03-06 19:00:00,WALTHALL - HAGGIN 138 KV,14.55,235.8
2013-03-06 19:00:00,SPATSUM LORNEX - LATAH JUNCTION 138 KV,133.95,256.5
2013-04-04 08:00:00,SAN FELIPE - REDUCTION 161 KV line,493.13,220.3
2013-04-04 08:00:00,PROGRESS 138 kV/1 kV Transformer Bank,408.0,102.2
2013-04-04 08:00:00,HIGWAY 22 - BAYONNE MUA- LEITNER-POMA WIND TURBINE 138 KV line,0.92,211.3
2013-04-04 08:00:00,OTSEGO - CARL BAILEY 138 KV,1.44,277.1
2013-04-04 08:00:00,WESTPORT - WHEELABRATOR BALTIMORE REFUSE 138 KV,11.44,197.2
2013-04-04 08:00:00,MCPHERSON 2 SUBSTATION - LITTLE ROCK 138 KV Line,7.31,233.5
2013-04-04 08:00:00,CALISTOGA 199 - ELMO 138 KV,118.22,186.0
2013-04-04 08:00:00,WALTHALL - HAGGIN 138 KV,20.89,235.8
2013-05-31 17:00:00,GUILBEAU ELECTRIC - OAK HALL 138 KV,0.61,216.2
2013-05-31 17:00:00,OTSEGO - CARL BAILEY 138 KV,42.73,277.1
2013-05-31 17:00:00,WALLENPAUPACK SUBSTATION 500/345 kV TX,38.7,910.1
2013-05-31 17:00:00,WESTPORT - WHEELABRATOR BALTIMORE REFUSE 138 KV,2.15,197.2
2013-05-31 17:00:00,DAM NO. 4 HYDRO STATION - FIRSTENERGY R PAUL SMITH POWER STATION 138 KV,66.51,196.8
2013-06-25 16:00:00,OTSEGO - CARL BAILEY 138 KV,79.61,277.1
2013-06-25 16:00:00,CURECANTI - MOSER GENERATING STA SUBSTATION 345 KV,1.19,1016.2
2013-06-25 16:00:00,BRIDGEPORT - LAKE CATHERINE 138 KV,31.58,284.4
2013-06-25 16:00:00,WALLENPAUPACK SUBSTATION 500/345 kV TX,37.74,910.1
2013-06-25 16:00:00,ROUSE - BAYPORT SW STA 230 KV,0.96,672.9
2013-06-25 16:00:00,CONCORD - BLUEBONNET 230 KV L,5.67,498.5
2013-06-25 16:00:00,TOWER UTOMOTIVE - HEGEWISCH 100 KV,10.83,150.1
2013-07-19 16:00:00,OTSEGO - CARL BAILEY 138 KV,114.64,277.1
2013-07-19 16:00:00,BRIDGEPORT - LAKE CATHERINE 138 KV,46.9,284.4
2013-07-19 16:00:00,WALLENPAUPACK SUBSTATION 500/345 kV TX,41.78,910.1
2013-07-19 16:00:00,RYAN 100-1 kV Transformer,4.79,156.5
2013-07-19 16:00:00,ROUSE - BAYPORT SW STA 230 KV,2.85,672.9
2013-07-19 16:00:00,CONCORD - BLUEBONNET 230 KV L,18.77,498.5
2013-08-27 18:00:00,OTSEGO - CARL BAILEY 138 KV,109.26,277.1
2013-08-27 18:00:00,WALLENPAUPACK SUBSTATION 500/345 kV TX,29.72,910.1
2013-08-27 18:00:00,WESTPORT - WHEELABRATOR BALTIMORE REFUSE 138 KV,0.74,197.2
2013-08-27 18:00:00,WALTHALL - HAGGIN 138 KV,0.74,235.8
2013-08-27 18:00:00,CONCORD - BLUEBONNET 230 KV L,27.68,498.5
2013-09-11 15:00:00,CURECANTI - MOSER GENERATING STA SUBSTATION 345 KV,3.56,1016.2
2013-09-11 15:00:00,BRIDGEPORT - LAKE CATHERINE 138 KV,9.59,284.4
2013-09-11 15:00:00,NEWCOMERSTOWN - VLY HOME TAP 2 SUBSTATION 138 KV,19.74,227.7
2013-09-11 15:00:00,WALLENPAUPACK SUBSTATION 500/345 kV TX,30.57,910.1
2013-09-11 15:00:00,THURMONT - DRY GAP 138 KV,88.0,244.5
2013-09-11 15:00:00,ROUSE - BAYPORT SW STA 230 KV,1.88,672.9
2013-09-11 15:00:00,CONCORD - BLUEBONNET 230 KV L,11.23,498.5
2013-10-04 17:00:00,SAN FELIPE - REDUCTION 161 KV line,285.16,220.3
2013-10-04 17:00:00,PROGRESS 138 kV/1 kV Transformer Bank,260.61,102.2
2013-10-04 17:00:00,OTSEGO - CARL BAILEY 138 KV,92.62,277.1
2013-10-04 17:00:00,WESTPORT - WHEELABRATOR BALTIMORE REFUSE 138 KV,1.25,197.2
2013-10-04 17:00:00,MCPHERSON 2 SUBSTATION - LITTLE ROCK 138 KV Line,4.81,233.5
2013-10-04 17:00:00,WALTHALL - HAGGIN 138 KV,13.9,235.8
2013-10-04 17:00:00,SPATSUM LORNEX - LATAH JUNCTION 138 KV,395.01,256.5
2013-11-25 19:00:00,SAN FELIPE - REDUCTION 161 KV line,288.29,220.3
2013-11-25 19:00:00,PROGRESS 138 kV/1 kV Transformer Bank,248.03,102.2
2013-11-25 19:00:00,OTSEGO - CARL BAILEY 138 KV,45.55,277.1
2013-11-25 19:00:00,WESTPORT - WHEELABRATOR BALTIMORE REFUSE 138 KV,7.66,197.2
2013-11-25 19:00:00,MCPHERSON 2 SUBSTATION - LITTLE ROCK 138 KV Line,3.8,233.5
2013-11-25 19:00:00,WALTHALL - HAGGIN 138 KV,11.64,235.8
2013-12-12 19:00:00,OTSEGO - CARL BAILEY 138 KV,11.91,277.1
2013-12-12 19:00:00,WALLENPAUPACK SUBSTATION 500/345 kV TX,33.93,910.1
2013-12-12 19:00:00,WESTPORT - WHEELABRATOR BALTIMORE REFUSE 138 KV,5.91,197.2
2013-12-12 19:00:00,MCPHERSON 2 SUBSTATION - LITTLE ROCK 138 KV Line,1.47,233.6
2013-12-12 19:00:00,WALTHALL - HAGGIN 138 KV,6.89,235.8
2013-12-12 19:00:00,POSSUM PT 345/138kV Auto,5.58,304.4
2013-12-12 19:00:00,ROUSE - BAYPORT SW STA 230 KV,0.93,672.9
2013-12-12 19:00:00,CONCORD - BLUEBONNET 230 KV L,2.1,498.5
2014-01-07 19:00:00,CRAWFORDSVILLE POWER PLANT - PINE TREE ACRES 138 KV,1.53,363.1
2014-01-07 19:00:00,OTSEGO - CARL BAILEY 138 KV,39.8,277.1
2014-01-07 19:00:00,BRIDGEPORT - LAKE CATHERINE 138 KV,27.46,284.4
2014-01-07 19:00:00,WALLENPAUPACK SUBSTATION 500/345 kV TX,44.28,910.1
2014-01-07 19:00:00,URBAN - AMERICAN 345 KV,1.82,1270.4
2014-01-07 19:00:00,ROUSE - BAYPORT SW STA 230 KV,4.39,672.9
2014-01-07 19:00:00,MURDOCK - HENRY COUNTY 230 KV,0.8,557.5
2014-01-07 19:00:00,CONCORD - BLUEBONNET 230 KV L,0.66,498.5
2014-02-12 08:00:00,WALLENPAUPACK SUBSTATION 500/345 kV TX,33.22,910.1
2014-02-12 08:00:00,WESTPORT - WHEELABRATOR BALTIMORE REFUSE 138 KV,2.94,197.2
2014-02-12 08:00:00,DAM NO. 4 HYDRO STATION - FIRSTENERGY R PAUL SMITH POWER STATION 138 KV,67.02,196.8
2014-02-12 08:00:00,ROUSE - BAYPORT SW STA 230 KV,1.82,672.9
2014-03-03 20:00:00,OTSEGO - CARL BAILEY 138 KV,26.68,277.1
2014-03-03 20:00:00,WALLENPAUPACK SUBSTATION 500/345 kV TX,32.62,910.1
2014-03-03 20:00:00,WESTPORT - WHEELABRATOR BALTIMORE REFUSE 138 KV,2.77,197.2
2014-03-03 20:00:00,DAM NO. 4 HYDRO STATION - FIRSTENERGY R PAUL SMITH POWER STATION 138 KV,53.26,196.8
2014-03-03 20:00:00,URBAN - AMERICAN 345 KV,1.38,1270.4
2014-03-03 20:00:00,POSSUM PT 345/138kV Auto,0.56,304.4
2014-03-03 20:00:00,ROUSE - BAYPORT SW STA 230 KV,1.06,672.9
2014-03-03 20:00:00,CONCORD - BLUEBONNET 230 KV L,4.04,498.5
2014-04-07 20:00:00,SAN FELIPE - REDUCTION 161 KV line,407.4,220.3
2014-04-07 20:00:00,PROGRESS 138 kV/1 kV Transformer Bank,346.0,102.2
2014-04-07 20:00:00,OTSEGO - CARL BAILEY 138 KV,98.15,277.1
2014-04-07 20:00:00,WESTPORT - WHEELABRATOR BALTIMORE REFUSE 138 KV,9.42,197.2
2014-04-07 20:00:00,MCPHERSON 2 SUBSTATION - LITTLE ROCK 138 KV Line,6.41,233.5
2014-04-07 20:00:00,WALTHALL - HAGGIN 138 KV,16.01,235.8
2014-04-07 20:00:00,BERRY ST - WISSOTA 138 KV,48.51,272.2
2014-04-07 20:00:00,SPRING CREEK RD - HARRIS 138 KV,124.8,185.0
2014-04-07 20:00:00,SPATSUM LORNEX - LATAH JUNCTION 138 KV,2000.0,265.8
2014-05-27 17:00:00,OTSEGO - CARL BAILEY 138 KV,140.07,277.1
2014-05-27 17:00:00,WALLENPAUPACK SUBSTATION 500/345 kV TX,33.53,910.1
2014-05-27 17:00:00,WESTPORT - WHEELABRATOR BALTIMORE REFUSE 138 KV,2.78,197.2
2014-05-27 17:00:00,WALTHALL - HAGGIN 138 KV,2.04,235.8
2014-05-27 17:00:00,POSSUM PT 345/138kV Auto,3.03,304.4
2014-05-27 17:00:00,BERRY ST - WISSOTA 138 KV,7.94,272.2
2014-05-27 17:00:00,SPATSUM LORNEX - LATAH JUNCTION 138 KV,310.3,256.5
2014-05-27 17:00:00,SOUTHSIDE WASTEWATER TREATMENT PLANT - OSAWATOMIE 100 KV,4.76,143.4
2014-05-27 17:00:00,CONCORD - BLUEBONNET 230 KV L,22.58,498.5
2014-06-18 18:00:00,OTSEGO - CARL BAILEY 138 KV,132.55,277.1
2014-06-18 18:00:00,BRIDGEPORT - LAKE CATHERINE 138 KV,42.52,284.4
2014-06-18 18:00:00,WALLENPAUPACK SUBSTATION 500/345 kV TX,42.96,910.1
2014-06-18 18:00:00,SPATSUM LORNEX - LATAH JUNCTION 138 KV,65.54,256.5
2014-06-18 18:00:00,ROUSE - BAYPORT SW STA 230 KV,0.98,672.9
2014-06-18 18:00:00,CONCORD - BLUEBONNET 230 KV L,7.34,498.5
2014-07-02 16:00:00,OTSEGO - CARL BAILEY 138 KV,203.84,277.1
2014-07-02 16:00:00,BRIDGEPORT - LAKE CATHERINE 138 KV,50.48,284.4
2014-07-02 16:00:00,WALLENPAUPACK SUBSTATION 500/345 kV TX,31.78,910.1
2014-07-02 16:00:00,WHEELABRAOR BALTIMORE REFUSE 138/14 kV Autotransformer,1.52,157.9
2014-08-27 18:00:00,OTSEGO - CARL BAILEY 138 KV,124.35,277.1
2014-08-27 18:00:00,BRIDGEPORT - LAKE CATHERINE 138 KV,22.13,284.4
2014-08-27 18:00:00,WALLENPAUPACK SUBSTATION 500/345 kV TX,33.68,910.1
2014-08-27 18:00:00,CONCORD - BLUEBONNET 230 KV L,11.36,498.5
2014-09-02 17:00:00,OTSEGO - CARL BAILEY 138 KV,163.11,277.1
2014-09-02 17:00:00,BRIDGEPORT - LAKE CATHERINE 138 KV,44.07,284.4
2014-09-02 17:00:00,WALLENPAUPACK SUBSTATION 500/345 kV TX,40.78,910.1
2014-09-02 17:00:00,HARVARD - SECO 138 KV,0.81,247.5
2014-09-02 17:00:00,EGE - GOLDEN GATE 100 KV line,79.81,153.9
2014-10-15 20:00:00,SAN FELIPE - REDUCTION 161 KV line,368.0,220.3
2014-10-15 20:00:00,HIGWAY 22 - BAYONNE MUA- LEITNER-POMA WIND TURBINE 138 KV line,4.51,211.3
2014-10-15 20:00:00,OTSEGO - CARL BAILEY 138 KV,128.31,277.1
2014-10-15 20:00:00,WESTPORT - WHEELABRATOR BALTIMORE REFUSE 138 KV,8.56,197.2
2014-10-15 20:00:00,WALTHALL - HAGGIN 138 KV,14.41,235.8
2014-10-15 20:00:00,EAST 61ST ST - WOLFTEVER 100 KV,2000.0,156.9
2014-10-15 20:00:00,SPRING CREEK RD - HARRIS 138 KV,13.04,185.0
2014-10-15 20:00:00,SPATSUM LORNEX - LATAH JUNCTION 138 KV,981.66,256.5
2014-10-15 20:00:00,SAN RAFAEL - POWER INN-ELSIE 100 KV Line,2000.0,140.9
2014-10-15 20:00:00,E 61ST ST - INDIAN HOSPITAL TAP 100 KV,1416.26,110.3
2014-10-15 20:00:00,PALISADES 230-1 kV Transformer,7.75,717.8
2014-11-18 19:00:00,OTSEGO - CARL BAILEY 138 KV,63.34,277.1
2014-11-18 19:00:00,WALLENPAUPACK SUBSTATION 500/345 kV TX,28.55,910.1
2014-11-18 19:00:00,WESTPORT - WHEELABRATOR BALTIMORE REFUSE 138 KV,3.3,197.2
2014-11-18 19:00:00,POSSUM PT 345/138kV Auto,2.93,304.4
2014-11-18 19:00:00,CONCORD - BLUEBONNET 230 KV L,7.61,498.5
2014-12-08 18:00:00,OTSEGO - CARL BAILEY 138 KV,49.33,277.1
2014-12-08 18:00:00,WALLENPAUPACK SUBSTATION 500/345 kV TX,39.21,910.1
2014-12-08 18:00:00,WESTPORT - WHEELABRATOR BALTIMORE REFUSE 138 KV,4.2,197.2
2014-12-08 18:00:00,DAM NO. 4 HYDRO STATION - FIRSTENERGY R PAUL SMITH POWER STATION 138 KV,91.63,196.8
2014-12-08 18:00:00,POSSUM PT 345/138kV Auto,1.94,304.4
2014-12-08 18:00:00,SPATSUM LORNEX - LATAH JUNCTION 138 KV,105.74,256.5
2014-12-08 18:00:00,CONCORD - BLUEBONNET 230 KV L,5.85,498.5
2015-01-07 19:00:00,WALLENPAUPACK SUBSTATION 500/345 kV TX,39.43,910.1
2015-01-07 19:00:00,FREDERICK ROAD - NINE SPRINGS 138 KV,8.56,248.6
2015-01-07 19:00:00,CRESSEY - FIRSTENERGY R PAUL SMITH POWER STATION 138 KV,38.65,224.1
2015-01-07 19:00:00,URBAN - AMERICAN 345 KV,2.0,1270.4
2015-01-07 19:00:00,ROUSE - BAYPORT SW STA 230 KV,3.26,672.9
2015-01-07 19:00:00,CONCORD - BLUEBONNET 230 KV L,1.6,498.5
2015-02-20 08:00:00,BRIDGEPORT - LAKE CATHERINE 138 KV,21.16,284.4
2015-02-20 08:00:00,WALLENPAUPACK SUBSTATION 500/345 kV TX,42.27,910.1
2015-02-20 08:00:00,URBAN - AMERICAN 345 KV,4.3,1270.4
2015-02-20 08:00:00,DOWELL - W PAINTSVILLE 138 KV L,11.01,298.1
2015-02-20 08:00:00,BRUNSWICK CELLULOSE - SHANNON FARM 138 KV Line,128.86,265.3
2015-02-20 08:00:00,NORTH MCALLEN - ROUSE 100 KV,76.77,143.9
2015-03-05 19:00:00,WALLENPAUPACK SUBSTATION 500/345 kV TX,35.36,910.1
2015-03-05 19:00:00,SPINDLE - RIDGELEY 345 KV,7.81,1287.3
2015-03-05 19:00:00,WESTPORT - WHEELABRATOR BALTIMORE REFUSE 138 KV,4.43,197.2
2015-03-05 19:00:00,LOWGAP - JACK MCDONOUGH 138 KV,21.14,180.0
2015-03-05 19:00:00,URBAN - AMERICAN 345 KV,3.76,1270.4
2015-03-05 19:00:00,POSSUM PT 345/138kV Auto,2.07,304.4
2015-03-05 19:00:00,ROUSE - BAYPORT SW STA 230 KV,0.66,672.9
2015-04-01 08:00:00,SAN FELIPE - REDUCTION 161 KV line,419.77,220.3
2015-04-01 08:00:00,PROGRESS 138 kV/1 kV Transformer Bank,358.57,102.2
2015-04-01 08:00:00,HIGWAY 22 - BAYONNE MUA- LEITNER-POMA WIND TURBINE 138 KV line,1.7,211.3
2015-04-01 08:00:00,SPINDLE - RIDGELEY 345 KV,16.03,1287.3
2015-04-01 08:00:00,WESTPORT - WHEELABRATOR BALTIMORE REFUSE 138 KV,9.54,197.2
2015-04-01 08:00:00,URBAN - AMERICAN 345 KV,2.66,1270.4
2015-04-01 08:00:00,CALISTOGA 199 - ELMO 138 KV,36.87,186.0
2015-04-01 08:00:00,BERRY ST - WISSOTA 138 KV,1.16,272.2
2015-04-01 08:00:00,SPRING CREEK RD - HARRIS 138 KV,6.64,185.0
2015-04-01 08:00:00,SPATSUM LORNEX - LATAH JUNCTION 138 KV,253.63,256.5
2015-05-28 17:00:00,GUILBEAU ELECTRIC - OAK HALL 138 KV,2.72,216.2
2015-05-28 17:00:00,WALLENPAUPACK SUBSTATION 500/345 kV TX,50.19,910.1
2015-05-28 17:00:00,SPINDLE - RIDGELEY 345 KV,15.12,1287.3
2015-05-28 17:00:00,WESTPORT - WHEELABRATOR BALTIMORE REFUSE 138 KV,1.85,197.2
2015-05-28 17:00:00,LOWGAP - JACK MCDONOUGH 138 KV,54.53,180.0
2015-05-28 17:00:00,URBAN - AMERICAN 345 KV,7.4,1270.4
2015-05-28 17:00:00,HARVEST POWER ORLANDO SUBSTATION - FRONTIER 138 KV,2000.0,275.8
2015-05-28 17:00:00,BERRY ST - WISSOTA 138 KV,55.26,272.2
2015-05-28 17:00:00,SPRING CREEK RD - HARRIS 138 KV,41.99,185.0
2015-05-28 17:00:00,KETLE - COUNTRY CLUB 2 138 KV,2000.0,162.6
2015-05-28 17:00:00,CONCORD - BLUEBONNET 230 KV L,8.33,498.5
2015-06-23 17:00:00,BRIDGEPORT - LAKE CATHERINE 138 KV,32.98,284.4
2015-06-23 17:00:00,WALLENPAUPACK SUBSTATION 500/345 kV TX,43.92,910.1
2015-06-23 17:00:00,SPINDLE - RIDGELEY 345 KV,15.28,1287.3
2015-06-23 17:00:00,MONTGOMERY VILLAGE - AIR FORCE BASE 138 KV #2,250.28,288.0
2015-06-23 17:00:00,URBAN - AMERICAN 345 KV,3.72,1270.4
2015-06-23 17:00:00,BAKER - HUBBARDSTOWN 138 KV Line,7.59,504.2
2015-06-23 17:00:00,ROUSE - BAYPORT SW STA 230 KV,0.9,672.9
2015-06-23 17:00:00,CONCORD - BLUEBONNET 230 KV L,5.99,498.5
2015-07-20 17:00:00,CRAWFORDSVILLE POWER PLANT - PINE TREE ACRES 138 KV,4.9,363.1
2015-07-20 17:00:00,BRIDGEPORT - LAKE CATHERINE 138 KV,46.07,284.4
2015-07-20 17:00:00,WALLENPAUPACK SUBSTATION 500/345 kV TX,48.91,910.1
2015-07-20 17:00:00,SPINDLE - RIDGELEY 345 KV,13.0,1287.3
2015-07-20 17:00:00,BONDURANT - TRAMWAY 138 KV L,138.43,259.0
2015-07-20 17:00:00,URBAN - AMERICAN 345 KV,8.53,1270.4
2015-07-20 17:00:00,SPRING CREEK RD - HARRIS 138 KV,19.51,185.0
2015-07-20 17:00:00,SPATSUM LORNEX - LATAH JUNCTION 138 KV,36.95,256.5
2015-07-20 17:00:00,ROUSE - BAYPORT SW STA 230 KV,2.04,672.9
2015-07-20 17:00:00,CONCORD - BLUEBONNET 230 KV L,7.21,498.5
2015-08-17 17:00:00,CRAWFORDSVILLE POWER PLANT - PINE TREE ACRES 138 KV,1.53,363.1
2015-08-17 17:00:00,BRIDGEPORT - LAKE CATHERINE 138 KV,28.79,284.4
2015-08-17 17:00:00,WALLENPAUPACK SUBSTATION 500/345 kV TX,59.8,910.1
2015-08-17 17:00:00,SPINDLE - RIDGELEY 345 KV,4.11,1287.3
2015-08-17 17:00:00,LOWGAP - JACK MCDONOUGH 138 KV,45.59,180.0
2015-08-17 17:00:00,URBAN - AMERICAN 345 KV,4.95,1270.4
2015-08-17 17:00:00,SPRING CREEK RD - HARRIS 138 KV,16.22,185.0
2015-08-17 17:00:00,ROUSE - BAYPORT SW STA 230 KV,2.84,672.9
2015-08-17 17:00:00,IMPERIAL VLY - MEDWAY HYDRO 100 KV,2000.0,167.0
2015-08-17 17:00:00,CONCORD - BLUEBONNET 230 KV L,9.48,498.5
2015-09-08 17:00:00,BRIDGEPORT - LAKE CATHERINE 138 KV,26.94,284.4
2015-09-08 17:00:00,WALLENPAUPACK SUBSTATION 500/345 kV TX,61.74,910.1
2015-09-08 17:00:00,SPINDLE - RIDGELEY 345 KV,5.36,1287.3
2015-09-08 17:00:00,LOWGAP - JACK MCDONOUGH 138 KV,47.89,180.0
2015-09-08 17:00:00,URBAN - AMERICAN 345 KV,5.79,1270.4
2015-09-08 17:00:00,ROUSE - BAYPORT SW STA 230 KV,2.67,672.9
2015-09-08 17:00:00,CONCORD - BLUEBONNET 230 KV L,1.59,498.5
2015-10-19 08:00:00,SAN FELIPE - REDUCTION 161 KV line,655.47,220.3
2015-10-19 08:00:00,PROGRESS 138 kV/1 kV Transformer Bank,542.59,102.2
2015-10-19 08:00:00,DAM HTS - ATHENIA 138 KV,22.68,214.5
2015-10-19 08:00:00,WESTPORT - WHEELABRATOR BALTIMORE REFUSE 138 KV,14.11,197.2
2015-10-19 08:00:00,URBAN - AMERICAN 345 KV,1.92,1270.4
2015-10-19 08:00:00,MCPHERSON 2 SUBSTATION - LITTLE ROCK 138 KV Line,7.54,233.5
2015-10-19 08:00:00,CALISTOGA 199 - ELMO 138 KV,269.08,186.0
2015-10-19 08:00:00,SPATSUM LORNEX - LATAH JUNCTION 138 KV,291.53,256.5
2015-11-23 19:00:00,SAN FELIPE - REDUCTION 161 KV line,327.01,220.3
2015-11-23 19:00:00,PROGRESS 138 kV/1 kV Transformer Bank,279.68,102.2
2015-11-23 19:00:00,SPINDLE - RIDGELEY 345 KV,18.37,1287.3
2015-11-23 19:00:00,WESTPORT - WHEELABRATOR BALTIMORE REFUSE 138 KV,3.15,197.2
2015-11-23 19:00:00,LOWGAP - JACK MCDONOUGH 138 KV,1.96,180.0
2015-11-23 19:00:00,URBAN - AMERICAN 345 KV,8.81,1270.4
2015-11-23 19:00:00,MCPHERSON 2 SUBSTATION - LITTLE ROCK 138 KV Line,3.43,233.6
2015-11-23 19:00:00,BERRY ST - WISSOTA 138 KV,4.08,272.2
2015-11-23 19:00:00,SPRING CREEK RD - HARRIS 138 KV,6.37,185.0
2015-11-23 19:00:00,SPATSUM LORNEX - LATAH JUNCTION 138 KV,259.02,256.5
2015-12-08 19:00:00,SAN FELIPE - REDUCTION 161 KV line,350.25,220.3
2015-12-08 19:00:00,PROGRESS 138 kV/1 kV Transformer Bank,309.5,102.2
2015-12-08 19:00:00,WESTPORT - WHEELABRATOR BALTIMORE REFUSE 138 KV,5.03,197.2
2015-12-08 19:00:00,LOWGAP - JACK MCDONOUGH 138 KV,1.52,180.0
2015-12-08 19:00:00,URBAN - AMERICAN 345 KV,24.8,1270.4
2015-12-08 19:00:00,MCPHERSON 2 SUBSTATION - LITTLE ROCK 138 KV Line,4.23,233.6
2015-12-08 19:00:00,BERRY ST - WISSOTA 138 KV,2.9,272.2
2015-12-08 19:00:00,SPATSUM LORNEX - LATAH JUNCTION 138 KV,264.93,256.5
2016-01-19 08:00:00,MAGNOLIA 1708 - WHITE ROCK-NIKE 138 KV,5.95,216.7
2016-01-19 08:00:00,SNE - SANSUM N ELEC - MULTITRADE OF PITTSYLVANIA LP SUBSTATION 138 KV,8.14,262.4
2016-01-19 08:00:00,WALLENPAUPACK SUBSTATION 500/345 kV TX,2.27,1093.4
2016-01-19 08:00:00,POLK CITY - LINDENDALE D.P 138 KV #1,12.01,320.6
2016-01-19 08:00:00,RANCHO CARMEL - LANHAM 138 KV,280.65,238.3
2016-02-13 19:00:00,SNE - SANSUM N ELEC - MULTITRADE OF PITTSYLVANIA LP SUBSTATION 138 KV,0.67,262.4
2016-02-13 19:00:00,WALLENPAUPACK SUBSTATION 500/345 kV TX,20.9,1093.4
2016-02-13 19:00:00,WILKENS - HIGHGROVE 138 KV,6.27,259.3
2016-02-13 19:00:00,STATE ST - ROBISON PARK 230 KV line,2.22,648.6
2016-03-03 19:00:00,SAN FELIPE - REDUCTION 161 KV line,289.85,220.3
2016-03-03 19:00:00,PROGRESS 138 kV/1 kV Transformer Bank,240.79,108.5
2016-03-03 19:00:00,WILKENS - HIGHGROVE 138 KV,8.56,259.3
2016-03-03 19:00:00,MCPHERSON 2 SUBSTATION - LITTLE ROCK 138 KV Line,3.77,233.5
2016-04-06 08:00:00,SAN FELIPE - REDUCTION 161 KV line,335.85,220.3
2016-04-06 08:00:00,PROGRESS 138 kV/1 kV Transformer Bank,275.57,108.5
2016-04-06 08:00:00,WILKENS - HIGHGROVE 138 KV,10.01,259.3
2016-04-06 08:00:00,MCPHERSON 2 SUBSTATION - LITTLE ROCK 138 KV Line,4.79,233.5
2016-04-06 08:00:00,CALISTOGA 199 - ELMO 138 KV,37.97,186.0
2016-05-31 18:00:00,SAN FELIPE - REDUCTION 161 KV line,232.31,220.3
2016-05-31 18:00:00,WILKENS - HIGHGROVE 138 KV,4.83,259.3
2016-05-31 18:00:00,CANOVANAS PUEBLO 2401 - LOW GAP 138 KV Line,45.82,166.1
2016-05-31 18:00:00,BRINCKEN'S CONER - AUTAUGAVILLE 100 KV,3.15,166.9
2016-05-31 18:00:00,THREE POINTS SUBSTATION - GETZ 100 KV,5.78,131.3
2016-06-20 17:00:00,WALLENPAUPACK SUBSTATION 500/345 kV TX,22.34,1093.4
2016-06-20 17:00:00,WILKENS - HIGHGROVE 138 KV,2.45,259.3
2016-06-20 17:00:00,POSSUM PT 345/138kV Auto,1.52,315.2
2016-06-20 17:00:00,PEOSTA - BOWNLEE ROAD 100 KV,299.71,150.3
2016-06-20 17:00:00,CONCORD - BLUEBONNET 230 KV L,5.22,787.2
2016-07-25 16:00:00,TRAINER SUBSTATION - BRIDGEPORT SUBSTATION 138 KV Line,22.04,267.5
2016-07-25 16:00:00,WALLENPAUPACK SUBSTATION 500/345 kV TX,38.96,1093.4
2016-07-25 16:00:00,VAIL - N BRISTOL 138 KV,19.53,310.7
2016-07-25 16:00:00,TMC LLC - CUMBERLAND 138 KV,21.85,259.5
2016-07-25 16:00:00,DEWEY SUBSTATION - TILLAMOOK SUBSTATION 138 KV Line,55.44,190.8
2016-07-25 16:00:00,DOWELL - W PAINTSVILLE 138 KV L,1.12,312.3
2016-07-25 16:00:00,KNOX - AES 230 KV L,0.7,358.5
2016-07-25 16:00:00,BARNWELL SOLAR - NAVAJO DAM 100 KV L,2000.0,141.2
2016-08-12 16:00:00,TRAINER SUBSTATION - BRIDGEPORT SUBSTATION 138 KV Line,19.35,267.5
2016-08-12 16:00:00,WALLENPAUPACK SUBSTATION 500/345 kV TX,42.28,1093.4
2016-08-12 16:00:00,URBAN - AMERICAN 345 KV,4.51,1468.2
2016-08-12 16:00:00,PASCO CNTY SOLID WASTE RESOURCE RECOVERY - WHEELER 138 KV line,21.9,230.7
2016-08-12 16:00:00,KETTLE CRK PRIMARY - MT VERNON 138 KV,39.2,217.0
2016-09-08 17:00:00,TRAINER SUBSTATION - BRIDGEPORT SUBSTATION 138 KV Line,12.97,267.5
2016-09-08 17:00:00,WALLENPAUPACK SUBSTATION 500/345 kV TX,40.17,1093.4
2016-09-08 17:00:00,URBAN - AMERICAN 345 KV,3.05,1468.2
2016-09-08 17:00:00,DEWEY SUBSTATION - TILLAMOOK SUBSTATION 138 KV Line,35.43,190.8
