project_id,publication_date,facility_str,fid,fid_confidence,in_public_layer,contingency_str,cont_fid,loading_pct,rating_mva,dfax_pct,pre_loading_pct,source,upgrade_str,cost_total_usd,cost_alloc_usd
Q16-0688,2017-09-20,SEMINOLE ELECTRIC COOPERATIVE to VAN DYKE 138kV,L:18557:18562:138,1.0,True,PINETREE to SHERBURNE 345kV,L:18558:18702:345,104.4,329.0,9.6,88.8,fields,Reconductor line,3911000.0,1681000.0
Q16-0688,2017-09-20,VENICE HILL to SPINDLE SUBSTATION 345kV L,L:8268:18089:345,1.0,True,COMERIO 9703 to SPINDLE 345kV L,L:8268:9075:345,104.3,1280.0,9.7,100.2,fields,Reconductor line,14210000.0,4789000.0
Q16-0688,2017-09-20,MACKAY to SHERBURNE 138kV Line,L:18556:18558:138,0.9907806814329735,False,PINETREE to SHERBURNE 345kV,L:18558:18702:345,104.0,337.0,9.6,88.8,fields,Reconductor line,1590000.0,684000.0
Q16-0689,2017-09-15,COLLINWOOD to NINEMILE 100 kV,L:19743:19794:100,1.0,True,NINEMILE to WEYERHAUSER SNOQUALMIE MILL 100 kV L,L:19741:19794:100,162.0,95.0,100.0,,table,Rebuild line with higher-capacity conductor,1268000.0,1268000.0
Q16-0689,2017-09-15,NINEMILE SUBSTATION to WEYERHAUSER SNOQUALMIE MILL 100 kV,L:19741:19794:100,1.0,True,NINEMILE to COLLINWOOD 100 kV Line,L:19743:19794:100,126.9,121.0,100.0,,table,Rebuild line with higher-capacity conductor,1646000.0,1646000.0
Q16-0689,2017-09-15,MORRISTOWN to WNGER 100 kV Circuit 1,L:19733:19753:100,1.0,True,WINGER to MORRISTOWN 100 kV Circuit 2,L:19733:19753:100,105.1,150.0,6.7,,table,Reconductor line,283000.0,283000.0
Q16-0689,2017-09-15,MORRISTOWN SUBSTATION to WINGER 100 kV Line 2,L:19733:19753:100,1.0,True,MORRISTOWN to WINGER 100 kV Cir. 1,L:19733:19753:100,105.1,150.0,6.7,,table,Reconductor line,283000.0,283000.0
Q16-0689,2017-09-15,20 PANT SUBSTATION to WINGER 100 kV Line,L:19748:19753:100,1.0,True,WALTERIA 500 kV/230 kV Transformer Bank,X:20296:500:230,102.5,132.0,7.3,,table,Reconductor line,354000.0,111000.0
Q16-0690,2017-10-02,Hillcrest to Wayne Trace 100kV,L:21772:21773:100,1.0,True,Wyne Trace to Darlington Road 100kV,L:21773:21789:100,147.6,153.0,50.8,93.1,fields,Rebuild line with higher-capacity conductor,1266000.0,475000.0
Q16-0690,2017-10-02,Aep Pettit Avenue to Allen 100kV,L:21786:21787:100,1.0,True,Wayne Trace to Allen 100kV,L:21773:21787:100,142.0,298.0,100.0,86.9,fields,Rebuild line with higher-capacity conductor,8049000.0,3020000.0
Q16-0690,2017-10-02,Wayne Trace to Allen 100kV,L:21773:21787:100,1.0,True,Allen to Aep Pettit Avenue 100kV,L:21786:21787:100,142.0,298.0,100.0,86.9,fields,Rebuild line with higher-capacity conductor,5662000.0,2124000.0
Q15-0527,2017-10-22,VERGENNES 9 345/138 kV XFMR,X:18685:345:138,1.0,True,HAWKS NEST HYDRO – VERGENNES 9 345 KV,L:18685:18695:345,161.6,469.0,69.6,,table,Replace transformer with higher-rated unit,11910000.0,11910000.0
Q15-0527,2017-10-22,KEWEENAW SUBSTATION – VERGENNES 9 138 KV,L:18462:18685:138,1.0,True,HAWKS NEST HYDRO – VERGENNES 9 345 KV,L:18685:18695:345,148.7,224.0,35.3,,table,Rebuild line with higher-capacity conductor,2106000.0,2106000.0
Q15-0527,2017-10-22,STONE CORRAL – KEWEENAW 138 KV,L:18057:18462:138,1.0,True,HAWKS NEST HYDRO – VERGENNES 9 345 KV,L:18685:18695:345,131.9,246.0,35.3,,table,Rebuild line with higher-capacity conductor,22253000.0,22253000.0
Q15-0527,2017-10-22,GLEN LAKE – DORRIS 138 KV,L:18199:18254:138,1.0,True,COULEE AVE – AMOS 345 KV,L:18198:18686:345,128.3,178.0,5.4,,table,Rebuild line with higher-capacity conductor,21468000.0,6389000.0
Q15-0527,2017-10-22,BIG FISH – TEAL 138 KV Line,L:18189:18575:138,1.0,True,COULEE AVE – AMOS 345 KV,L:18198:18686:345,111.4,222.0,5.8,,table,Rebuild line with higher-capacity conductor,15157000.0,4562000.0
Q15-0527,2017-10-22,BERY MTN – RIO GRANDE 138 KV,L:18071:18074:138,1.0,True,SCARBRO – WASTEWATER SUBSTATION 138 KV line,L:18067:18073:138,107.0,204.0,5.8,,table,Reconductor line,6102000.0,6102000.0
Q15-0527,2017-10-22,BEECH RIDGE ENERGY LLC 138/1kV Transformer Bank,X:18704:138:1,0.9974502080038734,True,HAWKS NEST HYDRO – VERGENNES 9 345 KV L,L:18685:18695:345,106.3,347.0,30.4,,table,Replace transformer with higher-rated unit,7682000.0,7682000.0
Q15-0527,2017-10-22,VERGENNES 9 – EAST HOLBROOK 138 KV Line,L:18059:18685:138,1.0,True,SCARBRO SUBSTATION – WASTEWATER 138 KV,L:18067:18073:138,105.2,229.0,5.8,,table,Reconductor line,3038000.0,3038000.0
Q15-0527,2017-10-22,BEURY MTN – PRODUCTOS ELECTRICOS 2 138 KV,L:18055:18071:138,1.0,True,WASTEWATER – SCARBRO 138 KV L,L:18067:18073:138,104.9,220.0,5.8,,table,Reconductor line,3116000.0,3116000.0
Q15-0527,2017-10-22,OSCEOLA SOLAR FACILITY – OYSTER BAY 138 KV,L:18456:18458:138,1.0,True,SCARBRO – WASTEWATER 138 KV,L:18067:18073:138,104.7,226.0,5.8,,table,Reconductor line,2441000.0,2441000.0
Q15-0527,2017-10-22,EAST HOLBROOK – OSCEOLA SOLAR FACILITY 138 KV,L:18059:18456:138,1.0,True,WASTEWATER – SCARBRO 138 KV Line,L:18067:18073:138,104.5,228.0,5.8,,table,Reconductor line,1346000.0,1346000.0
Q15-0527,2017-10-22,MATTOON EAST – ROCKAWAY BEACH 138 KV Line,L:18025:18572:138,1.0,True,COULEE AVE – SPORN 345 KV,L:18198:18707:345,104.4,255.0,6.2,,table,Reconductor line,2633000.0,942000.0
Q15-0527,2017-10-22,PRODUCTOS ELECTRICOS 2 – OYSTER BAY 138 KV L,L:18055:18458:138,1.0,True,SCARBRO – WASTEWATER 138 KV Line,L:18067:18073:138,104.1,223.0,5.8,,table,Reconductor line,1998000.0,1998000.0
Q15-0527,2017-10-22,ROCKAWAY BEACH – HAMPSHIRE PAPER 138 KV,L:18043:18572:138,1.0,True,COULEE AVE – SPORN 345 KV,L:18198:18707:345,103.4,255.0,6.2,,table,Reconductor line,4349000.0,1555000.0
Q15-0527,2017-10-22,DORRIS – MALAD 138 KV,L:18245:18254:138,1.0,True,AMOS – COULEE AVE 345 KV,L:18198:18686:345,101.3,231.0,6.5,,table,Reconductor line,1242000.0,321000.0
Q15-0527,2017-10-22,ALPHA RD – PAWNEE 138 KV Line,L:18109:18461:138,1.0,True,BEECH RIDGE ENERGY LLC 138/1 kV Transformer,X:18704:138:1,100.1,154.0,8.1,,table,Reconductor line,1004000.0,1004000.0
Q16-0601,2017-10-27,Comed / Somerset Operating Co Llc 100kV #1,L:22884:22892:100,0.9996560035832741,False,Comed / Somerset Oerating Co Llc 100kV Line 2,L:22884:22892:100,108.1,146.0,9.9,89.9,fields,Reconductor line,335000.0,142000.0
Q16-0601,2017-10-27,Comed / Somerset Operating Co Llc 100kV Cir. 2,L:22884:22892:100,0.9996560035832741,False,Comed / Somerset Operating Co Llc 100kV #1,L:22884:22892:100,108.1,146.0,9.9,89.9,fields,Reconductor line,335000.0,142000.0
Q16-0607,2017-10-28,Central Beach – Paxon 138 KV,L:6394:6413:138,1.0,True,Westwood Generation Llc – Coronet 500 KV line,L:6421:7168:500,259.5,194.0,38.4,,table,Rebuild line with higher-capacity conductor,1977000.0,1585000.0
Q16-0607,2017-10-28,Fitzpatrick – Central Beach 138 KV,L:6393:6394:138,1.0,True,Westwood Generation Llc – Coronet 500 KV L,L:6421:7168:500,240.2,216.0,38.4,,table,Rebuild line with higher-capacity conductor,1296000.0,1039000.0
Q16-0607,2017-10-28,Fitzpatrick – Talenenergy Martins Crk Llc Harrisburg 138 KV line,L:6393:7122:138,1.0,True,Coronet – Westwood Generation Llc 500 KV Line,L:6421:7168:500,228.0,241.0,38.4,,table,Rebuild line with higher-capacity conductor,2754000.0,2208000.0
Q16-0607,2017-10-28,Dumbarton Tap – Paxton Crk Cogeneration 138 KV Line,L:6343:6402:138,1.0,True,Talenenergy Martins Crk Llc Harrisburg – Little Chute 345 KV,L:6388:7122:345,206.7,219.0,14.9,,table,Rebuild line with higher-capacity conductor,2837000.0,2837000.0
Q16-0607,2017-10-28,Ayer – Paxton Creek Cogeneration 138 KV line,L:6391:6402:138,1.0,True,Little Chute – Talenenergy Martins Crk Llc Harrisburg 345 KV Line,L:6388:7122:345,192.0,228.0,14.9,,table,Rebuild line with higher-capacity conductor,3249000.0,3249000.0
Q16-0607,2017-10-28,Ayer – Talenenergy Martins Crk Llc Harrisburg 138 KV,L:6391:7122:138,1.0,True,Litle Chute – Talenenergy Martins Cree Llc Harrisburg 345 KV,L:6388:7122:345,168.8,244.0,14.9,,table,Rebuild line with higher-capacity conductor,410000.0,410000.0
Q16-0607,2017-10-28,Macarthur – Fort Gage 138 KV,L:6395:6397:138,1.0,True,Talenenergy Martins Creek Llc Harrisburg – Little Chute Substation 345 KV,L:6388:7122:345,164.9,270.0,10.4,,table,Rebuild line with higher-capacity conductor,1273000.0,1273000.0
Q16-0607,2017-10-28,Dumbarton Tap – Macarthur 138 KV,L:6343:6397:138,1.0,True,Little Chute – Talenenergy Martins Creek Llc Harrisburg 345 KV,L:6388:7122:345,164.5,260.0,10.4,,table,Rebuild line with higher-capacity conductor,1494000.0,1494000.0
Q16-0607,2017-10-28,Little Chute – Hunt 138 KV,L:6388:6403:138,1.0,True,Little Chute – Talenenergy Martins Crk Llc Harrisburg 345 KV line,L:6388:7122:345,152.0,251.0,7.0,,table,Rebuild line with higher-capacity conductor,2345000.0,2345000.0
Q16-0607,2017-10-28,Hunt – Ft Gage 138 KV Line,L:6395:6403:138,1.0,True,Talenenergy Martins Crk Llc Harrisburg – Little Chute 345 KV,L:6388:7122:345,152.0,241.0,7.0,,table,Rebuild line with higher-capacity conductor,2736000.0,2736000.0
Q16-0607,2017-10-28,SouthLake Geneva – Paxon 138 KV,L:6392:6413:138,0.9703123794022998,True,Talenenergy Martins Crk Llc Harrisburg 500 kV/345 kV Transformer,X:7122:500:345,151.2,206.0,58.3,,table,Rebuild line with higher-capacity conductor,1296000.0,1296000.0
Q16-0607,2017-10-28,Elk City Llc 138 kV/1 kV Transformer Bank,X:6361:138:1,0.9982776962770238,True,Talenenergy Martins Crk Llc Harrisburg – Little Chute 345 KV,L:6388:7122:345,138.6,437.0,7.6,,table,Replace transformer with higher-rated unit,4489000.0,4489000.0
Q16-0607,2017-10-28,Paxon Substation – L L Wilkins 138 KV L,L:6413:6416:138,1.0,True,Wetwood Generation Llc – Coronet 500 KV,L:6421:7168:500,134.9,169.0,21.0,,table,Rebuild line with higher-capacity conductor,1506000.0,1506000.0
Q16-0607,2017-10-28,Elk City Llc 345 kV/1 kV Transformer,X:6361:345:1,0.9982776962770238,True,Little Chute – Talenenergy Martins Creek Llc Harrisburg 345 KV L,L:6388:7122:345,124.4,487.0,7.6,,table,Replace transformer with higher-rated unit,15361000.0,15361000.0
Q16-0607,2017-10-28,Hummelstown – S Lake Geneva 138 KV,L:6392:6424:138,1.0,True,Talenenergy Martins Creek Llc Harrisburg 500 kV/345 kV Transformer,X:7122:500:345,114.7,230.0,41.7,,table,Rebuild line with higher-capacity conductor,5559000.0,5559000.0
Q16-0607,2017-10-28,L L Wilkins – Wolverine Creek 138 KV Line,L:6398:6416:138,1.0,True,Westwood Generation Llc – Coront 500 KV,L:6421:7168:500,109.1,197.0,21.0,,table,Reconductor line,777000.0,777000.0
Q16-0607,2017-10-28,Little Chute 345/138 kV Transformer,X:6388:345:138,0.9989065341655493,True,Little Chute – Talenenergy Martins Crk Llc Harrisburg 345 KV,L:6388:7122:345,109.0,382.0,6.0,,table,Replace transformer with higher-rated unit,14268000.0,14268000.0
Q16-0607,2017-10-28,Hummelstown – River Bend 138 KV,L:6412:6424:138,1.0,True,Talenenergy Martins Creek Llc Harrisburg 500/345 kV Auto,X:7122:500:345,105.3,239.0,41.7,,table,Reconductor line,738000.0,738000.0
Q16-0612,2017-11-01,CANDELARIA ARENAS 1718 – OCEAN CITY SUBSTATION 138.0 kV L,L:9048:9050:138,1.0,True,VIENNA OPERATIONS – SOUTHTOWN 345.0 kV L,L:9043:9055:345,289.7,268.0,45.3,,prose_overloaded,Rebuild line with higher-capacity conductor,2281000.0,1669000.0
Q16-0612,2017-11-01,VEDDER – LANGLOIS 138.0 kV,L:9037:9054:138,1.0,True,COMMONWEALTH CHESAPEAKE – SOUTHTOWN 345.0 kV,L:9043:10283:345,258.1,185.0,27.4,,prose_overloaded,Rebuild line with higher-capacity conductor,17349000.0,12812000.0
Q16-0612,2017-11-01,COLCHESTER – VALLEYVIEW 138.0 kV,L:8993:9041:138,1.0,True,SOUTHTOWN – COMMONWEALTH CHESAPEAKE 345.0 kV,L:9043:10283:345,242.7,210.0,29.0,,prose_overloaded,Rebuild line with higher-capacity conductor,12568000.0,9396000.0
Q16-0612,2017-11-01,N LAKE – HITCHLAND 138.0 kV line,L:8356:8377:138,1.0,True,VIENNA OPERATIONS – EASTON 2 345.0 kV Line,L:9055:9068:345,226.7,227.0,27.2,,prose_overloaded,Rebuild line with higher-capacity conductor,12924000.0,9072000.0
Q16-0612,2017-11-01,VEDDER – OTAY LAKE 138.0 kV,L:9052:9054:138,1.0,True,SOUTHTOWN – COMMONWEALTH CHESAPEAKE SUBSTATION 345.0 kV L,L:9043:10283:345,365.1,248.0,47.0,,prose_loss,Rebuild line with higher-capacity conductor,5871000.0,4344000.0
Q16-0612,2017-11-01,COMMONWEALTH CHESAPEAKE 345-1 kV TX,X:10283:345:1,1.0,True,SOUTHTOWN – COMMONWEALTH CHESAPEAKE 345.0 kV,L:9043:10283:345,295.8,564.0,100.0,,prose_loss,Replace transformer with higher-rated unit,23730000.0,21321000.0
Q16-0612,2017-11-01,OCEAN CITY – REIDLAND 138.0 kV L,L:9050:9095:138,1.0,True,SOUTHTOWN – VIENNA OPERATIONS 345.0 kV,L:9043:9055:345,269.9,283.0,45.3,,prose_loss,Rebuild line with higher-capacity conductor,8614000.0,6303000.0
Q16-0612,2017-11-01,ARROYO TAP – REIDLAND 138.0 kV Line,L:9047:9095:138,1.0,True,SOUTHTOWN – VIENNA OPERATIONS 345.0 kV,L:9043:9055:345,269.9,283.0,45.3,,prose_loss,Rebuild line with higher-capacity conductor,850000.0,622000.0
Q16-0612,2017-11-01,DANE – COMMONWEALTH CHESAPEAKE 138.0 kV,L:8987:10283:138,1.0,True,SOUTHTOWN SUBSTATION – COMMONWEALTH CHESAPEAKE 345.0 kV,L:9043:10283:345,260.6,222.0,29.0,,prose_loss,Rebuild line with higher-capacity conductor,18897000.0,14127000.0
Q16-0612,2017-11-01,COLCHESTER – QUINCE ORCHARD SUBSTATION 138.0 kV,L:9040:9041:138,1.0,True,SOUTHTOWN – COMMONWEALTH CHESAPEAKE 345.0 kV,L:9043:10283:345,260.3,186.0,29.0,,prose_loss,Rebuild line with higher-capacity conductor,4109000.0,3072000.0
Q16-0612,2017-11-01,LANGLOIS SUBSTATION – SOUTHTOWN SUBSTATION 138.0 kV,L:9037:9043:138,1.0,True,SOUTHTOWN – COMMONWEALTH CHESAPEAKE 345.0 kV,L:9043:10283:345,219.6,206.0,27.4,,prose_loss,Rebuild line with higher-capacity conductor,6604000.0,4877000.0
Q16-0612,2017-11-01,MESQUITE – RIPPLE 138.0 kV,L:8378:9046:138,1.0,True,SOUTHTOWN – VIENNA OPERATIONS SUBSTATION 345.0 kV,L:9043:9055:345,212.9,337.0,45.3,,prose_loss,Rebuild line with higher-capacity conductor,3903000.0,2856000.0
Q16-0612,2017-11-01,SANTEETLAH – SUNSET 138.0 kV L,L:8357:9033:138,1.0,True,SOUTHTOWN – VIENNA OPERATIONS 345.0 kV,L:9043:9055:345,197.1,233.0,22.2,,prose_loss,Rebuild line with higher-capacity conductor,5579000.0,3919000.0
Q16-0612,2017-11-01,SANDBURG – SHERWOOD 138.0 kV,L:8601:8602:138,1.0,True,VIENNA OPERATIONS – EASTON 2 345.0 kV,L:9055:9068:345,191.5,251.0,27.2,,prose_loss,Rebuild line with higher-capacity conductor,3584000.0,2516000.0
Q16-0612,2017-11-01,SANDBURG – JARRATT SUBSTATION 138.0 kV,L:8602:8731:138,1.0,True,EASTON 2 – VIENNA OPERATIONS SUBSTATION 345.0 kV,L:9055:9068:345,188.0,251.0,27.2,,prose_loss,Rebuild line with higher-capacity conductor,8175000.0,5739000.0
Q16-0612,2017-11-01,SANTEETLH – GALVANIZING 138.0 kV line,L:9032:9033:138,1.0,True,SOUTHTOWN – VIENNA OPERATIONS SUBSTATION 345.0 kV,L:9043:9055:345,186.9,242.0,22.2,,prose_loss,Rebuild line with higher-capacity conductor,6651000.0,4673000.0
Q16-0612,2017-11-01,COMMONWEALTH CHESAPEAKE 138-1 kV Transformer Bank,X:10283:138:1,1.0,True,COMMONWEALTH CHESAPEAKE – SOUTHTOWN 345.0 kV Line,L:9043:10283:345,359.4,464.0,100.0,,prose_colon,Replace transformer with higher-rated unit,3460000.0,3108000.0
Q16-0612,2017-11-01,HUNTINGTON FALLS – OTAY LAKE 138.0 kV,L:8990:9052:138,0.9993601779903597,False,COMMONWEALTH CHESAPEAKE – SOUTHTOWN 345.0 kV line,L:9043:10283:345,358.6,254.0,47.0,,prose_colon,Rebuild line with higher-capacity conductor,8800000.0,6511000.0
Q16-0612,2017-11-01,HUNTINGTON FALLS – COMMONWEALTH CHESAPEAKE 138.0 kV,L:8990:10283:138,1.0,True,SOUTHTOWN SUBSTATION – COMMONWEALTH CHESAPEAKE 345.0 kV,L:9043:10283:345,250.6,260.0,34.6,,prose_colon,Rebuild line with higher-capacity conductor,2939000.0,2236000.0
Q16-0612,2017-11-01,MESQUITE – ARROYO TAP 138.0 kV line,L:8378:9047:138,1.0,True,SOUTHTOWN – VIENNA OPERATIONS 345.0 kV Line,L:9043:9055:345,247.6,302.0,45.3,,prose_colon,Rebuild line with higher-capacity conductor,2350000.0,1720000.0
Q16-0612,2017-11-01,SHINGLE CRK – SOUTHTOWN 138.0 kV,L:9042:9043:138,1.0,True,SOUTHTOWN – VIENNA OPERATIONS 345.0 kV,L:9043:9055:345,220.9,370.0,54.7,,prose_colon,Rebuild line with higher-capacity conductor,7728000.0,5713000.0
Q16-0612,2017-11-01,SOUTHTOWN 345-138 kV Autotransformer,X:9043:345:138,0.9978055692042405,True,SOUTHTOWN – VIENNA OPERATIONS 345.0 kV,L:9043:9055:345,207.4,452.0,55.2,,prose_colon,Replace transformer with higher-rated unit,16920000.0,13342000.0
Q16-0612,2017-11-01,HITCHLAND – SHERWOOD 138.0 kV,L:8377:8601:138,1.0,True,EASTON 2 – VIENNA OPERATIONS 345.0 kV line,L:9055:9068:345,206.3,236.0,27.2,,prose_colon,Rebuild line with higher-capacity conductor,5623000.0,3947000.0
Q16-0612,2017-11-01,W -STATION – SHINGLE CREEK 138.0 kV L,L:9031:9042:138,1.0,True,SOUTHTOWN – VIENNA OPERATIONS 345.0 kV,L:9043:9055:345,195.6,403.0,54.7,,prose_colon,Rebuild line with higher-capacity conductor,10474000.0,7743000.0
Q16-0612,2017-11-01,KIWI – N LAKE 138.0 kV,L:8356:8376:138,1.0,True,EASON 2 – VIENNA OPERATIONS 345.0 kV,L:9055:9068:345,190.3,241.0,24.7,,prose_colon,Rebuild line with higher-capacity conductor,4116000.0,2919000.0
Q16-0628,2017-10-25,SANTA MONICA-HAMBRICK 138 kV,L:17303:17305:138,1.0,True,SILVER BAY POWER-SPEED SUBSTATION 138 kV Line,L:17039:17353:138,225.4,218.0,100.0,95.3,fields,Rebuild line with higher-capacity conductor,3267000.0,1649000.0
Q16-0628,2017-10-25,NAROD-BROCKPORT 138 kV,L:17209:17654:138,1.0,True,SPEED-SILVER BAY POWER 138 kV,L:17039:17353:138,214.2,221.0,100.0,85.8,fields,Rebuild line with higher-capacity conductor,4345000.0,2193000.0
Q16-0628,2017-10-25,56TH ST-SANTA MONICA 138 kV,L:17210:17303:138,1.0,True,SILVER BAY POWER-SPEED 138 kV,L:17039:17353:138,207.8,228.0,100.0,82.9,fields,Rebuild line with higher-capacity conductor,3107000.0,1569000.0
Q16-0628,2017-10-25,FERNWOOD-CHESTNUT 138 kV,L:17591:17753:138,1.0,True,CONSOLIDATED COAL-CHESTNUT 138 kV,L:17596:17753:138,203.6,202.0,7.4,193.1,fields,Rebuild line with higher-capacity conductor,9371000.0,715000.0
Q16-0628,2017-10-25,NAROD-BARNHAM 138 kV,L:17209:17355:138,1.0,True,SPEED-SILVER BAY POWER 138 kV,L:17039:17353:138,197.9,256.0,100.0,87.0,fields,Rebuild line with higher-capacity conductor,17150000.0,8657000.0
Q16-0628,2017-10-25,BARNHAM-GAGA 138 kV,L:17354:17355:138,1.0,True,SPEED-SILVER BAY POWER 138 kV L,L:17039:17353:138,189.1,278.0,100.0,87.0,fields,Rebuild line with higher-capacity conductor,2585000.0,1305000.0
Q16-0628,2017-10-25,DAVISVILLE-MIRABEL 138 kV line,L:17432:17620:138,1.0,True,WELLINGTON-DAVISVILLE 138 kV,L:17619:17620:138,186.2,217.0,5.9,178.5,fields,Rebuild line with higher-capacity conductor,27615000.0,2050000.0
Q16-0628,2017-10-25,MIRABEL-WEC 138 kV,L:17432:17443:138,1.0,True,WELLINGTON-DAVISVILLE 138 kV Line,L:17619:17620:138,185.2,222.0,5.9,177.6,fields,Rebuild line with higher-capacity conductor,7898000.0,586000.0
Q16-0628,2017-10-25,SILVER BAY POWER-SPEED 138 kV,L:17039:17353:138,1.0,True,GAGA-SPEED 138 kV,L:17353:17354:138,181.9,299.0,100.0,87.0,fields,Rebuild line with higher-capacity conductor,17778000.0,8974000.0
Q16-0628,2017-10-25,SPEED-GAGA 138 kV L,L:17353:17354:138,1.0,True,SILVER BAY POWER-SPEED 138 kV,L:17039:17353:138,181.9,299.0,100.0,87.0,fields,Rebuild line with higher-capacity conductor,2662000.0,1344000.0
Q16-0628,2017-10-25,56TH STREET-OATES REIT 138 kV line,L:17210:17285:138,1.0,True,SILVER BAY POWER-SPEED 138 kV,L:17039:17353:138,178.3,247.0,100.0,63.1,fields,Rebuild line with higher-capacity conductor,2961000.0,1495000.0
Q16-0628,2017-10-25,SAND SPRINGS-C-33 DOE 138 kV,L:16969:17710:138,1.0,True,DAVISVILLE-N APPLETON SUBSTATION 138 kV Line,L:17620:17621:138,158.4,390.0,5.4,154.4,fields,Rebuild line with higher-capacity conductor,7267000.0,339000.0
Q16-0628,2017-10-25,C-33 DOE-PLATTE CITY 138 kV,L:17710:17714:138,1.0,True,DAVISVILLE-NORTH APPLETON 138 kV,L:17620:17621:138,156.4,400.0,5.4,152.6,fields,Rebuild line with higher-capacity conductor,5168000.0,241000.0
Q16-0628,2017-10-25,PLATTE CITY-ALBION RD 138 kV,L:17056:17714:138,1.0,True,DAVISVILLE-NORTH APPLETON 138 kV,L:17620:17621:138,154.2,413.0,5.4,150.6,fields,Rebuild line with higher-capacity conductor,17117000.0,799000.0
Q16-0628,2017-10-25,ST JOSPH SUBSTATION-CHESTNUT 138 kV,L:17752:17753:138,1.0,True,BARNABIE CABLE STA-CASINO 138 kV,L:17608:17615:138,154.2,396.0,7.2,149.0,fields,Rebuild line with higher-capacity conductor,6366000.0,399000.0
Q16-0628,2017-10-25,LANHM-RANCHO CARMEL 138 kV,L:17721:17772:138,1.0,True,LIVERMORE-LEE COUNTY SOLID WASTE ENERGY 345 kV,L:17217:17603:345,151.9,238.0,5.9,144.9,fields,Rebuild line with higher-capacity conductor,6727000.0,492000.0
Q16-0628,2017-10-25,ST JOSEPH-LESLIE SUBSTATION 138 kV,L:17623:17752:138,1.0,True,BARNABIE CABLE STA-CASINO 138 kV,L:17608:17615:138,151.4,413.0,7.2,146.5,fields,Rebuild line with higher-capacity conductor,8403000.0,527000.0
Q16-0628,2017-10-25,N APPLETON-LESLIE SUBSTATION 138 kV,L:17621:17623:138,1.0,True,CASINO-BARNABIE CABLE STA 138 kV,L:17608:17615:138,150.3,420.0,7.2,145.5,fields,Rebuild line with higher-capacity conductor,4998000.0,313000.0
Q16-0628,2017-10-25,CHESTNUT-CONSOLIDATED COAL 138 kV,L:17596:17753:138,1.0,True,CHESTNUT-FERNWOOD 138 kV,L:17591:17753:138,150.0,242.0,6.3,142.6,fields,Rebuild line with higher-capacity conductor,39658000.0,2976000.0
Q16-0628,2017-10-25,NORTH APPLETON-DAVISVILLE 138 kV Line,L:17620:17621:138,1.0,True,BARNABIE CABLE STA-CASINO 138 kV,L:17608:17615:138,148.9,430.0,7.2,144.1,fields,Rebuild line with higher-capacity conductor,4785000.0,300000.0
Q16-0628,2017-10-25,CPU SILICON-LANHAM 138 kV L,L:17278:17772:138,1.0,True,LIERMORE-LEE COUNTY SOLID WASTE ENERGY 345 kV,L:17217:17603:345,142.1,175.0,6.2,132.1,fields,Rebuild line with higher-capacity conductor,4709000.0,597000.0
Q16-0628,2017-10-25,MAINWARING-SNOOMISH 138 kV,L:17313:17315:138,1.0,True,SAND SPRINGS-OJO SUBSTATION 138 kV L,L:16969:16974:138,141.2,259.0,7.0,133.5,fields,Rebuild line with higher-capacity conductor,5338000.0,530000.0
Q16-0628,2017-10-25,HOLDEN-EMBUDO 138 kV,L:17347:17348:138,1.0,True,LIVERMORE-LEE COUNTY SOLID WASTE ENERGY 345 kV Line,L:17217:17603:345,136.7,236.0,6.2,129.2,fields,Rebuild line with higher-capacity conductor,6104000.0,773000.0
Q16-0628,2017-10-25,SILVER BAY POWER-HOTEL ROD 138 kV,L:17039:17565:138,1.0,True,LIVERMORE-LEE COUNTY SOLID WASTE ENERGY 345 kV,L:17217:17603:345,135.4,224.0,22.5,106.9,fields,Rebuild line with higher-capacity conductor,16324000.0,4907000.0
Q16-0628,2017-10-25,CPU SILICON-KINGS ROW 138 kV Line,L:17278:17656:138,1.0,True,LIVERMORE-LEE COUNTY SOLID WASTE ENERGY 345 kV Line,L:17217:17603:345,131.9,202.0,6.2,123.1,fields,Rebuild line with higher-capacity conductor,17132000.0,2171000.0
Q16-0675,2017-10-22,Enka - Houghton Rock 138kV,L:8133:8261:138,1.0,True,Hooversville - Halldale Tap 138kV line,L:8136:8151:138,102.3,191.0,66.7,,table,Reconductor line,1063000.0,1063000.0
Q16-0675,2017-10-22,Houghton Rock - Halldale Tap 138kV,L:8133:8151:138,1.0,True,Halldale Tap - Hooversville 138kV,L:8136:8151:138,100.2,200.0,66.7,,table,Reconductor line,1587000.0,1587000.0
Q16-0705,2017-10-17,Almena Substation - Portola 100kV,L:21207:21523:100,1.0,True,Palisades Substation - Oceanside Substation 500kV,L:21664:21719:500,106.2,115.0,49.0,68.6,fields,Reconductor line,978000.0,464000.0
Q16-0705,2017-10-17,Sabanera 500 kV/230 kV Transformer,X:22765:500:230,0.9848204404222857,True,Lonetree - Sabanera 500kV,L:22749:22765:500,100.2,1130.0,5.3,99.8,fields,Replace transformer with higher-rated unit,22172000.0,325000.0
Q16-0709,2017-10-19,W GALLATIN – MEREDOSIA 138kV,L:6225:6227:138,1.0,True,WEST GALLATIN – FELIDA 345kV,L:6225:7135:345,186.2,261.0,12.3,,prose_overloaded,Rebuild line with higher-capacity conductor,2283000.0,2283000.0
