project_id,branch,fid,circuit,cont_branch,cont_fid,cont_circuit,direction,loading_post,loading_pre,dfax,contrib_mw,rating_mva,flow_post,upgrade,cost_total,cost_share,cost_alloc,contributors
Q17-0838,18071,L:20269:21789:100,1,18224,L:20309:21759:500,1,injection,113.7,86.0,6.7,81.9,296.0,336.2,rebuild,14521000.0,0.136,1980000.0,Q13-0231;Q13-0287;Q13-0298;Q14-0305;Q14-0307;Q14-0333;Q14-0343;Q14-0357;Q14-0365;Q14-0371;Q14-0375;Q14-0387;Q14-0389;Q14-0392;Q14-0419;Q15-0426;Q15-0441;Q15-0448;Q15-0449;Q15-0468;Q15-0501;Q15-0502;Q15-0508;Q15-0519;Q15-0524;Q15-0543;Q15-0560;Q16-0583;Q16-0593;Q16-0596;Q16-0600;Q16-0601;Q16-0604;Q16-0605;Q16-0626;Q16-0640;Q16-0645;Q16-0678;Q16-0681;Q16-0683;Q16-0696;Q16-0700;Q16-0713;Q17-0725;Q17-0798;Q17-0801
Q17-0838,17246,L:19846:19852:230,1,17356,L:19893:20264:500,1,injection,113.7,102.5,7.9,96.1,864.0,981.9,rebuild,28504000.0,0.136,3882000.0,Q13-0231;Q13-0287;Q13-0298;Q14-0305;Q14-0307;Q14-0333;Q14-0343;Q14-0357;Q14-0365;Q14-0371;Q14-0375;Q14-0387;Q14-0389;Q14-0392;Q14-0419;Q15-0426;Q15-0441;Q15-0448;Q15-0449;Q15-0468;Q15-0501;Q15-0502;Q15-0508;Q15-0519;Q15-0524;Q15-0543;Q15-0560;Q16-0583;Q16-0593;Q16-0596;Q16-0600;Q16-0601;Q16-0604;Q16-0605;Q16-0626;Q16-0640;Q16-0645;Q16-0678;Q16-0681;Q16-0683;Q16-0696;Q16-0700;Q16-0713;Q17-0725;Q17-0798;Q17-0801
Q17-0838,18195,X:20299:500:230,1,17356,L:19893:20264:500,1,injection,113.3,102.2,12.0,146.0,1308.0,1482.2,replace transformer,31074000.0,0.136,4236000.0,Q13-0231;Q13-0287;Q13-0298;Q14-0305;Q14-0307;Q14-0333;Q14-0343;Q14-0357;Q14-0365;Q14-0371;Q14-0375;Q14-0387;Q14-0389;Q14-0392;Q14-0419;Q15-0426;Q15-0441;Q15-0448;Q15-0449;Q15-0468;Q15-0501;Q15-0502;Q15-0508;Q15-0519;Q15-0524;Q15-0543;Q15-0560;Q16-0583;Q16-0593;Q16-0596;Q16-0600;Q16-0601;Q16-0604;Q16-0605;Q16-0626;Q16-0640;Q16-0645;Q16-0678;Q16-0681;Q16-0683;Q16-0696;Q16-0700;Q16-0713;Q17-0725;Q17-0798;Q17-0801
Q17-0838,18041,L:20264:20266:500,1,16741,L:19626:19645:230,1,injection,112.8,101.5,28.5,346.0,3064.0,3456.1,rebuild,68335000.0,0.136,9296000.0,Q13-0231;Q13-0287;Q13-0298;Q14-0305;Q14-0307;Q14-0333;Q14-0343;Q14-0357;Q14-0365;Q14-0371;Q14-0375;Q14-0387;Q14-0389;Q14-0392;Q14-0419;Q15-0426;Q15-0441;Q15-0448;Q15-0449;Q15-0468;Q15-0501;Q15-0502;Q15-0508;Q15-0519;Q15-0524;Q15-0543;Q15-0560;Q16-0583;Q16-0593;Q16-0596;Q16-0600;Q16-0601;Q16-0604;Q16-0605;Q16-0626;Q16-0640;Q16-0645;Q16-0678;Q16-0681;Q16-0683;Q16-0696;Q16-0700;Q16-0713;Q17-0725;Q17-0798;Q17-0801
Q17-0838,16770,L:19637:20261:230,1,17356,L:19893:20264:500,1,injection,111.5,102.6,7.5,90.6,1011.0,1127.3,rebuild,42174000.0,0.136,5741000.0,Q13-0231;Q13-0287;Q13-0298;Q14-0305;Q14-0307;Q14-0333;Q14-0343;Q14-0357;Q14-0365;Q14-0371;Q14-0375;Q14-0387;Q14-0389;Q14-0392;Q14-0419;Q15-0426;Q15-0441;Q15-0448;Q15-0449;Q15-0468;Q15-0501;Q15-0502;Q15-0508;Q15-0519;Q15-0524;Q15-0543;Q15-0560;Q16-0583;Q16-0593;Q16-0596;Q16-0600;Q16-0601;Q16-0604;Q16-0605;Q16-0626;Q16-0640;Q16-0645;Q16-0678;Q16-0681;Q16-0683;Q16-0696;Q16-0700;Q16-0713;Q17-0725;Q17-0798;Q17-0801
Q17-0838,17377,L:19900:20133:230,1,18195,X:20299:500:230,1,injection,111.5,101.5,7.0,85.3,857.0,955.2,rebuild,30531000.0,0.136,4157000.0,Q13-0231;Q13-0287;Q13-0298;Q14-0305;Q14-0307;Q14-0333;Q14-0343;Q14-0357;Q14-0365;Q14-0371;Q14-0375;Q14-0387;Q14-0389;Q14-0392;Q14-0419;Q15-0426;Q15-0441;Q15-0448;Q15-0449;Q15-0468;Q15-0501;Q15-0502;Q15-0508;Q15-0519;Q15-0524;Q15-0543;Q15-0560;Q16-0583;Q16-0593;Q16-0596;Q16-0600;Q16-0601;Q16-0604;Q16-0605;Q16-0626;Q16-0640;Q16-0645;Q16-0678;Q16-0681;Q16-0683;Q16-0696;Q16-0700;Q16-0713;Q17-0725;Q17-0798;Q17-0801
Q17-0838,16714,L:19609:19617:230,1,16730,L:19617:19893:500,1,injection,111.0,98.6,6.3,76.4,614.0,681.9,rebuild,6070000.0,0.136,828000.0,Q13-0231;Q13-0287;Q13-0298;Q14-0305;Q14-0307;Q14-0333;Q14-0343;Q14-0357;Q14-0365;Q14-0371;Q14-0375;Q14-0387;Q14-0389;Q14-0392;Q14-0419;Q15-0426;Q15-0441;Q15-0448;Q15-0449;Q15-0468;Q15-0501;Q15-0502;Q15-0508;Q15-0519;Q15-0524;Q15-0543;Q15-0560;Q16-0583;Q16-0593;Q16-0596;Q16-0600;Q16-0601;Q16-0604;Q16-0605;Q16-0626;Q16-0640;Q16-0645;Q16-0678;Q16-0681;Q16-0683;Q16-0696;Q16-0700;Q16-0713;Q17-0725;Q17-0798;Q17-0801
Q17-0838,18026,X:20261:500:230,1,17356,L:19893:20264:500,1,injection,110.4,97.9,10.9,132.2,1059.0,1168.8,replace transformer,29035000.0,0.136,3955000.0,Q13-0231;Q13-0287;Q13-0298;Q14-0305;Q14-0307;Q14-0333;Q14-0343;Q14-0357;Q14-0365;Q14-0371;Q14-0375;Q14-0387;Q14-0389;Q14-0392;Q14-0419;Q15-0426;Q15-0441;Q15-0448;Q15-0449;Q15-0468;Q15-0501;Q15-0502;Q15-0508;Q15-0519;Q15-0524;Q15-0543;Q15-0560;Q16-0583;Q16-0593;Q16-0596;Q16-0600;Q16-0601;Q16-0604;Q16-0605;Q16-0626;Q16-0640;Q16-0645;Q16-0678;Q16-0681;Q16-0683;Q16-0696;Q16-0700;Q16-0713;Q17-0725;Q17-0798;Q17-0801
Q17-0838,17298,L:19865:21272:230,1,18224,L:20309:21759:500,1,injection,108.7,85.9,9.3,112.4,492.0,534.5,reconductor,12414000.0,0.137,1696000.0,Q13-0231;Q13-0287;Q13-0298;Q14-0305;Q14-0307;Q14-0333;Q14-0343;Q14-0357;Q14-0365;Q14-0371;Q14-0375;Q14-0387;Q14-0389;Q14-0392;Q14-0419;Q15-0426;Q15-0441;Q15-0448;Q15-0449;Q15-0468;Q15-0501;Q15-0502;Q15-0508;Q15-0519;Q15-0524;Q15-0543;Q15-0560;Q16-0583;Q16-0593;Q16-0596;Q16-0600;Q16-0601;Q16-0604;Q16-0605;Q16-0626;Q16-0640;Q16-0645;Q16-0678;Q16-0681;Q16-0683;Q16-0696;Q16-0700;Q16-0713;Q17-0725;Q17-0798;Q17-0801
Q17-0838,18416,L:21272:21394:230,1,18224,L:20309:21759:500,1,injection,107.9,84.2,9.3,112.4,475.0,512.2,reconductor,15305000.0,0.137,2091000.0,Q13-0231;Q13-0287;Q13-0298;Q14-0305;Q14-0307;Q14-0333;Q14-0343;Q14-0357;Q14-0365;Q14-0371;Q14-0375;Q14-0387;Q14-0389;Q14-0392;Q14-0419;Q15-0426;Q15-0441;Q15-0448;Q15-0449;Q15-0468;Q15-0501;Q15-0502;Q15-0508;Q15-0519;Q15-0524;Q15-0543;Q15-0560;Q16-0583;Q16-0593;Q16-0596;Q16-0600;Q16-0601;Q16-0604;Q16-0605;Q16-0626;Q16-0640;Q16-0645;Q16-0678;Q16-0681;Q16-0683;Q16-0696;Q16-0700;Q16-0713;Q17-0725;Q17-0798;Q17-0801
Q17-0838,18654,L:21773:21789:100,1,18224,L:20309:21759:500,1,injection,107.7,86.2,6.0,73.0,339.0,365.8,reconductor,551000.0,0.136,75000.0,Q13-0231;Q13-0287;Q13-0298;Q14-0305;Q14-0307;Q14-0333;Q14-0343;Q14-0357;Q14-0365;Q14-0371;Q14-0375;Q14-0387;Q14-0389;Q14-0392;Q14-0419;Q15-0426;Q15-0441;Q15-0448;Q15-0449;Q15-0468;Q15-0501;Q15-0502;Q15-0508;Q15-0519;Q15-0524;Q15-0543;Q15-0560;Q16-0583;Q16-0593;Q16-0596;Q16-0600;Q16-0601;Q16-0604;Q16-0605;Q16-0626;Q16-0640;Q16-0645;Q16-0678;Q16-0681;Q16-0683;Q16-0696;Q16-0700;Q16-0713;Q17-0725;Q17-0798;Q17-0801
Q17-0838,17207,L:19826:20278:230,1,18224,L:20309:21759:500,1,injection,106.5,77.2,25.9,314.3,1072.0,1142.2,reconductor,5754000.0,0.137,786000.0,Q13-0231;Q13-0287;Q13-0298;Q14-0305;Q14-0307;Q14-0333;Q14-0343;Q14-0357;Q14-0365;Q14-0371;Q14-0375;Q14-0387;Q14-0389;Q14-0392;Q14-0419;Q15-0426;Q15-0441;Q15-0448;Q15-0449;Q15-0468;Q15-0501;Q15-0502;Q15-0508;Q15-0519;Q15-0524;Q15-0543;Q15-0560;Q16-0583;Q16-0593;Q16-0596;Q16-0600;Q16-0601;Q16-0604;Q16-0605;Q16-0626;Q16-0640;Q16-0645;Q16-0678;Q16-0681;Q16-0683;Q16-0696;Q16-0700;Q16-0713;Q17-0725;Q17-0798;Q17-0801
Q17-0838,17208,L:19826:21759:230,1,18224,L:20309:21759:500,1,injection,106.2,77.7,25.9,314.3,1101.0,1169.4,reconductor,15123000.0,0.137,2066000.0,Q13-0231;Q13-0287;Q13-0298;Q14-0305;Q14-0307;Q14-0333;Q14-0343;Q14-0357;Q14-0365;Q14-0371;Q14-0375;Q14-0387;Q14-0389;Q14-0392;Q14-0419;Q15-0426;Q15-0441;Q15-0448;Q15-0449;Q15-0468;Q15-0501;Q15-0502;Q15-0508;Q15-0519;Q15-0524;Q15-0543;Q15-0560;Q16-0583;Q16-0593;Q16-0596;Q16-0600;Q16-0601;Q16-0604;Q16-0605;Q16-0626;Q16-0640;Q16-0645;Q16-0678;Q16-0681;Q16-0683;Q16-0696;Q16-0700;Q16-0713;Q17-0725;Q17-0798;Q17-0801
Q17-0838,4579,L:7114:7130:345,1,3289,L:6421:8103:500,1,injection,106.0,102.6,5.0,61.2,1762.0,1868.8,reconductor,30442000.0,0.258,7850000.0,Q13-0231;Q13-0287;Q13-0298;Q14-0305;Q14-0307;Q14-0343;Q14-0387;Q16-0583;Q16-0596;Q16-0604;Q16-0626;Q16-0681;Q16-0683;Q16-0696;Q16-0700;Q17-0725;Q17-0798;Q17-0801
Q17-0838,16730,L:19617:19893:500,1,18127,L:20280:20309:500,1,injection,105.7,99.2,19.7,239.3,3663.0,3872.3,reconductor,35434000.0,0.136,4812000.0,Q13-0231;Q13-0287;Q13-0298;Q14-0305;Q14-0307;Q14-0333;Q14-0343;Q14-0357;Q14-0365;Q14-0371;Q14-0375;Q14-0387;Q14-0389;Q14-0392;Q14-0419;Q15-0426;Q15-0441;Q15-0448;Q15-0449;Q15-0468;Q15-0501;Q15-0502;Q15-0508;Q15-0519;Q15-0524;Q15-0543;Q15-0560;Q16-0583;Q16-0593;Q16-0596;Q16-0600;Q16-0601;Q16-0604;Q16-0605;Q16-0626;Q16-0640;Q16-0645;Q16-0678;Q16-0681;Q16-0683;Q16-0696;Q16-0700;Q16-0713;Q17-0725;Q17-0798;Q17-0801
Q17-0838,18072,L:20269:22708:500,1,19146,L:22749:22765:500,1,injection,105.7,101.2,10.3,125.6,2801.0,2960.4,reconductor,61466000.0,0.136,8340000.0,Q13-0231;Q13-0287;Q13-0298;Q14-0305;Q14-0307;Q14-0333;Q14-0343;Q14-0357;Q14-0365;Q14-0371;Q14-0375;Q14-0387;Q14-0389;Q14-0392;Q14-0419;Q15-0426;Q15-0441;Q15-0448;Q15-0449;Q15-0468;Q15-0501;Q15-0502;Q15-0508;Q15-0519;Q15-0524;Q15-0543;Q15-0560;Q16-0583;Q16-0593;Q16-0596;Q16-0600;Q16-0601;Q16-0604;Q16-0605;Q16-0626;Q16-0640;Q16-0645;Q16-0678;Q16-0681;Q16-0683;Q16-0696;Q16-0700;Q16-0713;Q17-0725;Q17-0798;Q17-0801
Q17-0838,17293,L:19862:20267:230,1,18127,L:20280:20309:500,1,injection,105.2,85.1,13.2,160.0,794.0,835.3,reconductor,15646000.0,0.137,2140000.0,Q13-0231;Q13-0287;Q13-0298;Q14-0305;Q14-0307;Q14-0333;Q14-0343;Q14-0357;Q14-0365;Q14-0371;Q14-0375;Q14-0387;Q14-0389;Q14-0392;Q14-0419;Q15-0426;Q15-0441;Q15-0448;Q15-0449;Q15-0468;Q15-0501;Q15-0502;Q15-0508;Q15-0519;Q15-0524;Q15-0543;Q15-0560;Q16-0583;Q16-0593;Q16-0596;Q16-0600;Q16-0601;Q16-0604;Q16-0605;Q16-0626;Q16-0640;Q16-0645;Q16-0678;Q16-0681;Q16-0683;Q16-0696;Q16-0700;Q16-0713;Q17-0725;Q17-0798;Q17-0801
Q17-0838,18127,L:20280:20309:500,1,16730,L:19617:19893:500,1,injection,105.2,87.8,37.9,460.6,2642.0,2780.1,reconductor,98285000.0,0.137,13418000.0,Q13-0231;Q13-0287;Q13-0298;Q14-0305;Q14-0307;Q14-0333;Q14-0343;Q14-0357;Q14-0365;Q14-0371;Q14-0375;Q14-0387;Q14-0389;Q14-0392;Q14-0419;Q15-0426;Q15-0441;Q15-0448;Q15-0449;Q15-0468;Q15-0501;Q15-0502;Q15-0508;Q15-0519;Q15-0524;Q15-0543;Q15-0560;Q16-0583;Q16-0593;Q16-0596;Q16-0600;Q16-0601;Q16-0604;Q16-0605;Q16-0626;Q16-0640;Q16-0645;Q16-0678;Q16-0681;Q16-0683;Q16-0696;Q16-0700;Q16-0713;Q17-0725;Q17-0798;Q17-0801
Q17-0838,17116,L:19784:19797:230,1,17091,L:19780:20266:500,1,injection,105.2,89.5,6.6,80.5,514.0,540.8,reconductor,4372000.0,0.136,595000.0,Q13-0231;Q13-0287;Q13-0298;Q14-0305;Q14-0307;Q14-0333;Q14-0343;Q14-0357;Q14-0365;Q14-0371;Q14-0375;Q14-0387;Q14-0389;Q14-0392;Q14-0419;Q15-0426;Q15-0441;Q15-0448;Q15-0449;Q15-0468;Q15-0501;Q15-0502;Q15-0508;Q15-0519;Q15-0524;Q15-0543;Q15-0560;Q16-0583;Q16-0593;Q16-0596;Q16-0600;Q16-0601;Q16-0604;Q16-0605;Q16-0626;Q16-0640;Q16-0645;Q16-0678;Q16-0681;Q16-0683;Q16-0696;Q16-0700;Q16-0713;Q17-0725;Q17-0798;Q17-0801
Q17-0838,18107,L:20278:20298:230,1,18224,L:20309:21759:500,1,injection,104.8,76.3,25.9,314.0,1103.0,1155.8,reconductor,5529000.0,0.137,755000.0,Q13-0231;Q13-0287;Q13-0298;Q14-0305;Q14-0307;Q14-0333;Q14-0343;Q14-0357;Q14-0365;Q14-0371;Q14-0375;Q14-0387;Q14-0389;Q14-0392;Q14-0419;Q15-0426;Q15-0441;Q15-0448;Q15-0449;Q15-0468;Q15-0501;Q15-0502;Q15-0508;Q15-0519;Q15-0524;Q15-0543;Q15-0560;Q16-0583;Q16-0593;Q16-0596;Q16-0600;Q16-0601;Q16-0604;Q16-0605;Q16-0626;Q16-0640;Q16-0645;Q16-0678;Q16-0681;Q16-0683;Q16-0696;Q16-0700;Q16-0713;Q17-0725;Q17-0798;Q17-0801
Q17-0838,17297,L:19865:20298:230,1,18224,L:20309:21759:500,1,injection,104.8,76.3,25.9,314.0,1103.0,1155.8,reconductor,19071000.0,0.137,2606000.0,Q13-0231;Q13-0287;Q13-0298;Q14-0305;Q14-0307;Q14-0333;Q14-0343;Q14-0357;Q14-0365;Q14-0371;Q14-0375;Q14-0387;Q14-0389;Q14-0392;Q14-0419;Q15-0426;Q15-0441;Q15-0448;Q15-0449;Q15-0468;Q15-0501;Q15-0502;Q15-0508;Q15-0519;Q15-0524;Q15-0543;Q15-0560;Q16-0583;Q16-0593;Q16-0596;Q16-0600;Q16-0601;Q16-0604;Q16-0605;Q16-0626;Q16-0640;Q16-0645;Q16-0678;Q16-0681;Q16-0683;Q16-0696;Q16-0700;Q16-0713;Q17-0725;Q17-0798;Q17-0801
Q17-0838,17091,L:19780:20266:500,1,16741,L:19626:19645:230,1,injection,104.7,92.5,28.0,339.4,2771.0,2901.5,reconductor,39096000.0,0.136,5320000.0,Q13-0231;Q13-0287;Q13-0298;Q14-0305;Q14-0307;Q14-0333;Q14-0343;Q14-0357;Q14-0365;Q14-0371;Q14-0375;Q14-0387;Q14-0389;Q14-0392;Q14-0419;Q15-0426;Q15-0441;Q15-0448;Q15-0449;Q15-0468;Q15-0501;Q15-0502;Q15-0508;Q15-0519;Q15-0524;Q15-0543;Q15-0560;Q16-0583;Q16-0593;Q16-0596;Q16-0600;Q16-0601;Q16-0604;Q16-0605;Q16-0626;Q16-0640;Q16-0645;Q16-0678;Q16-0681;Q16-0683;Q16-0696;Q16-0700;Q16-0713;Q17-0725;Q17-0798;Q17-0801
Q17-0838,17839,L:20133:20299:230,1,17263,L:19852:20299:230,1,injection,104.6,93.6,5.5,67.1,610.0,638.0,reconductor,8055000.0,0.137,1100000.0,Q13-0231;Q13-0287;Q13-0298;Q14-0305;Q14-0307;Q14-0333;Q14-0343;Q14-0357;Q14-0365;Q14-0371;Q14-0375;Q14-0387;Q14-0389;Q14-0392;Q14-0419;Q15-0426;Q15-0441;Q15-0448;Q15-0449;Q15-0468;Q15-0501;Q15-0502;Q15-0508;Q15-0519;Q15-0524;Q15-0543;Q15-0560;Q16-0583;Q16-0593;Q16-0596;Q16-0600;Q16-0601;Q16-0604;Q16-0605;Q16-0626;Q16-0640;Q16-0645;Q16-0678;Q16-0681;Q16-0683;Q16-0696;Q16-0700;Q16-0713;Q17-0725;Q17-0798;Q17-0801
Q16-0620,9856,L:9546:9556:138,1,9756,L:9481:9482:138,1,injection,133.0,127.4,6.8,13.0,233.0,309.9,rebuild,4712000.0,0.41,1930000.0,Q14-0350;Q15-0520
Q16-0620,9731,L:9467:9468:138,1,9195,L:9185:9467:345,1,injection,131.1,112.4,22.0,42.4,227.0,297.2,rebuild,1588000.0,0.372,590000.0,Q14-0350;Q14-0408;Q15-0515;Q15-0520;Q15-0545
Q16-0620,9189,L:9182:9185:138,1,9194,L:9185:9436:345,1,injection,130.7,123.3,8.9,17.2,236.0,308.1,rebuild,3166000.0,0.158,501000.0,Q14-0350;Q14-0408;Q15-0515;Q15-0520;Q15-0545
Q16-0620,10063,L:9645:9652:138,1,9696,L:9436:9482:345,1,injection,127.2,122.5,6.1,11.8,254.0,323.2,rebuild,2931000.0,0.39,1143000.0,Q14-0350;Q15-0520
Q16-0620,9700,L:9439:9652:138,1,9696,L:9436:9482:345,1,injection,126.8,122.1,6.1,11.8,255.0,323.2,rebuild,1846000.0,0.39,720000.0,Q14-0350;Q15-0520
Q16-0620,9188,L:9182:9184:138,1,9194,L:9185:9436:345,1,injection,126.5,118.7,8.9,17.2,222.0,280.5,rebuild,1332000.0,0.158,211000.0,Q14-0350;Q14-0408;Q15-0515;Q15-0520;Q15-0545
Q16-0620,9699,L:9439:9553:138,1,9696,L:9436:9482:345,1,injection,123.8,118.7,6.1,11.8,230.0,284.9,rebuild,7998000.0,0.39,3118000.0,Q14-0350;Q15-0520
Q16-0620,9185,L:9180:9189:138,1,9194,L:9185:9436:345,1,injection,121.3,116.6,8.6,16.5,352.0,426.9,rebuild,7351000.0,0.128,943000.0,Q14-0350;Q14-0408;Q15-0515;Q15-0520;Q15-0545
Q16-0620,9693,X:9436:345:138,1,9696,L:9436:9482:345,1,injection,116.9,112.0,12.3,23.7,479.0,559.9,replace transformer,16327000.0,0.269,4393000.0,Q14-0408;Q15-0515;Q15-0520;Q15-0545
Q16-0620,9201,L:9189:9190:138,1,9194,L:9185:9436:345,1,injection,116.5,110.3,8.6,16.5,265.0,309.0,rebuild,6616000.0,0.131,863000.0,Q14-0350;Q14-0408;Q15-0515;Q15-0520;Q15-0545
Q16-0620,9735,L:9468:9469:138,1,9195,L:9185:9467:345,1,injection,113.6,96.6,22.0,42.4,249.0,282.7,rebuild,5194000.0,0.372,1930000.0,Q14-0350;Q14-0408;Q15-0515;Q15-0520;Q15-0545
Q16-0620,9758,X:9482:345:138,1,9693,X:9436:345:138,1,injection,112.0,107.3,12.1,23.3,494.0,554.0,replace transformer,13632000.0,0.244,3327000.0,Q14-0350;Q14-0408;Q15-0515;Q15-0520;Q15-0545
Q16-0620,9103,L:9141:9469:138,1,9195,L:9185:9467:345,1,injection,110.8,93.4,22.0,42.4,244.0,269.7,rebuild,8783000.0,0.372,3263000.0,Q14-0350;Q14-0408;Q15-0515;Q15-0520;Q15-0545
Q16-0620,9695,L:9436:9645:138,1,9696,L:9436:9482:345,1,injection,108.9,104.0,12.3,23.7,487.0,530.4,reconductor,613000.0,0.269,165000.0,Q14-0408;Q15-0515;Q15-0520;Q15-0545
Q16-0620,9732,L:9467:9544:138,1,9733,L:9467:9666:345,1,injection,103.4,35.8,75.2,144.9,214.0,221.8,reconductor,5624000.0,0.811,4561000.0,Q13-0253;Q15-0520
Q16-0637,5116,L:7253:7389:345,1,5186,L:7290:8265:345,1,withdrawal,103.3,103.0,6.1,4.1,1619.0,1671.7,reconductor,20413000.0,0.007,133000.0,Q13-0210;Q13-0288;Q14-0338;Q14-0349;Q14-0353;Q14-0358;Q14-0359;Q14-0367;Q14-0378;Q14-0379;Q14-0381;Q14-0405;Q14-0416;Q15-0428;Q15-0446;Q15-0447;Q15-0452;Q15-0455;Q15-0461;Q15-0474;Q15-0483;Q15-0492;Q15-0499;Q15-0507;Q15-0510;Q15-0516;Q15-0523;Q15-0530;Q15-0531;Q15-0538;Q15-0547;Q16-0581;Q16-0584;Q16-0588;Q16-0594;Q16-0599;Q16-0607;Q16-0611;Q16-0613;Q16-0623;Q16-0631
Q16-0653,10898,L:9988:9992:138,1,10517,L:9816:9975:345,1,injection,121.6,93.3,18.4,60.3,213.0,259.5,rebuild,2278000.0,0.141,321000.0,Q13-0300;Q14-0370;Q14-0388;Q15-0424;Q15-0436;Q15-0523;Q15-0541;Q15-0549;Q16-0579;Q16-0591;Q16-0643
Q16-0653,10794,L:9943:9949:138,1,10517,L:9816:9975:345,1,injection,120.9,98.7,17.5,57.4,257.0,311.4,rebuild,2077000.0,0.1,207000.0,Q14-0370;Q14-0388;Q15-0424;Q15-0436;Q15-0541;Q15-0549;Q16-0579;Q16-0591;Q16-0643
Q16-0653,10445,L:9778:9808:138,1,10517,L:9816:9975:345,1,injection,106.4,83.6,17.0,55.7,245.0,260.3,reconductor,1004000.0,0.783,786000.0,Q14-0388;Q15-0541;Q16-0579
Q16-0653,10809,L:9947:9991:138,1,10517,L:9816:9975:345,1,injection,102.1,68.5,17.0,55.7,166.0,169.2,reconductor,1091000.0,0.783,854000.0,Q14-0388;Q15-0541;Q16-0579
Q16-0654,13483,L:18053:18056:138,1,13481,L:18052:18080:138,1,injection,345.5,25.0,73.0,653.3,204.0,704.4,rebuild,7862000.0,0.943,7411000.0,Q13-0296
Q16-0654,13480,L:18052:18053:138,1,13481,L:18052:18080:138,1,injection,337.2,25.4,73.0,653.3,210.0,706.6,rebuild,5005000.0,0.943,4718000.0,Q13-0296
Q16-0654,13481,L:18052:18080:138,1,13480,L:18052:18053:138,1,injection,284.4,10.0,74.2,663.8,242.0,687.9,rebuild,6345000.0,0.918,5826000.0,Q15-0527
Q16-0654,13536,L:18080:18695:138,1,13480,L:18052:18053:138,1,injection,278.1,8.2,74.2,663.8,246.0,684.1,rebuild,4522000.0,0.918,4152000.0,Q15-0527
Q16-0654,13492,L:18056:18531:138,1,13516,L:18067:18072:138,1,injection,166.1,115.8,12.9,115.7,230.0,382.3,rebuild,21751000.0,0.627,13646000.0,Q15-0527
Q16-0654,13586,L:18109:18461:138,1,14569,X:18704:138:1,1,injection,162.9,135.6,5.4,48.3,177.0,288.5,rebuild,4359000.0,0.35,1525000.0,Q15-0527
Q16-0654,13524,L:18069:18531:138,1,13516,L:18067:18072:138,1,injection,137.4,91.3,9.2,82.7,179.0,246.2,rebuild,5456000.0,1.0,5456000.0,
Q16-0654,13432,L:18024:18025:138,1,13735,L:18198:18686:345,1,injection,132.3,109.6,5.5,48.9,216.0,285.8,rebuild,11701000.0,0.223,2612000.0,Q13-0296;Q14-0404;Q15-0527
Q16-0654,13564,L:18099:18107:138,1,13805,L:18241:18694:345,1,injection,132.0,105.8,5.6,50.0,191.0,251.7,rebuild,12376000.0,0.299,3703000.0,Q15-0527
Q16-0654,13417,L:18017:18024:138,1,13735,L:18198:18686:345,1,injection,130.8,108.7,5.5,48.9,221.0,289.7,rebuild,10865000.0,0.223,2426000.0,Q13-0296;Q14-0404;Q15-0527
Q16-0654,13590,L:18112:18120:138,1,13599,L:18119:18704:138,1,injection,130.3,110.9,5.3,47.2,243.0,316.9,rebuild,9092000.0,0.266,2420000.0,Q15-0527
Q16-0654,13788,L:18230:18255:138,1,13779,L:18225:18239:138,1,injection,129.8,115.2,5.2,46.1,316.0,409.9,rebuild,9931000.0,0.091,905000.0,Q13-0296;Q14-0404;Q16-0627
Q16-0654,13415,L:18016:18017:138,1,13735,L:18198:18686:345,1,injection,129.7,107.9,5.5,48.9,225.0,291.2,rebuild,5021000.0,0.223,1121000.0,Q13-0296;Q14-0404;Q15-0527
Q16-0654,13591,L:18112:18704:138,1,13599,L:18119:18704:138,1,injection,129.6,110.4,5.3,47.2,246.0,318.5,rebuild,11690000.0,0.266,3112000.0,Q15-0527
Q16-0654,14142,L:18457:18459:138,1,14569,X:18704:138:1,1,injection,125.9,98.0,7.2,64.7,232.0,292.0,rebuild,3182000.0,0.342,1089000.0,Q15-0527
Q16-0654,14144,L:18459:18461:138,1,14569,X:18704:138:1,1,injection,125.5,97.6,7.2,64.7,231.0,290.3,rebuild,5156000.0,0.342,1765000.0,Q15-0527
Q16-0654,14143,L:18457:18460:138,1,14569,X:18704:138:1,1,injection,125.4,97.8,7.2,64.7,234.0,293.3,rebuild,8136000.0,0.342,2785000.0,Q15-0527
Q16-0654,14145,L:18460:18685:138,1,14569,X:18704:138:1,1,injection,125.1,97.7,7.2,64.7,236.0,295.0,rebuild,4602000.0,0.342,1575000.0,Q15-0527
Q16-0654,14565,X:18704:345:1,1,14461,X:18685:345:138,1,injection,123.7,112.2,5.1,45.7,397.0,491.6,replace transformer,14511000.0,0.159,2303000.0,Q15-0527
Q16-0654,13571,L:18103:18107:138,1,13805,L:18241:18694:345,1,injection,120.0,97.0,5.6,50.0,217.0,261.0,rebuild,2865000.0,0.299,857000.0,Q15-0527
Q16-0654,13445,L:18031:18259:138,1,13779,L:18225:18239:138,1,injection,119.8,78.1,9.7,86.7,208.0,248.8,rebuild,3819000.0,0.257,982000.0,Q13-0296;Q14-0404;Q15-0527
Q16-0654,13572,L:18103:18120:138,1,13805,L:18241:18694:345,1,injection,118.7,96.2,5.6,50.0,222.0,263.7,rebuild,3839000.0,0.299,1149000.0,Q15-0527
