date,project_id,branch,fid,old_rating,new_rating
2011-01-01,BASELINE,17929,L:20185:20195:100,144.12,156.60031211981862
2011-01-01,BASELINE,17931,L:20186:20196:100,122.62,126.54885949509313
2011-01-01,BASELINE,17933,L:20187:20203:100,127.38,131.34903177485182
2011-01-01,BASELINE,17936,L:20188:20203:100,160.53,186.67240433555298
2011-01-01,BASELINE,17937,L:20188:20203:100,160.53,166.95168245617646
2011-01-01,BASELINE,17954,L:20205:20207:100,131.49,157.47031670753552
2011-01-01,BASELINE,17959,L:20212:20213:100,138.73,178.17637867800792
2011-01-01,BASELINE,17960,L:20212:20217:100,147.78,209.0645400342383
2011-01-01,BASELINE,17961,L:20213:20214:100,131.0,175.79957671899723
2011-01-01,BASELINE,17969,L:20216:20224:100,165.04,240.49538916394494
2011-01-01,BASELINE,17970,L:20216:20224:100,165.04,240.4411758529589
2011-01-01,BASELINE,17979,L:20222:20229:100,140.72,153.38422829826493
2011-01-01,BASELINE,17982,L:20224:20231:100,149.48,164.660447623832
2011-01-01,BASELINE,17983,L:20225:20310:100,143.41,182.52394486699254
2011-01-01,BASELINE,17989,L:20233:20269:100,139.35,143.43776437722644
2011-01-01,BASELINE,18071,L:20269:21789:100,138.54,178.87634500448635
2011-01-01,BASELINE,18218,L:20306:20310:100,135.36,155.35152249669767
2011-01-01,BASELINE,18267,L:20984:20991:100,141.14,162.65077423010752
2011-01-01,BASELINE,18275,L:20990:20992:100,155.64,157.88942663077
2011-01-01,BASELINE,18279,L:20990:21521:100,140.83,158.97313465803438
2011-01-01,BASELINE,18280,L:20991:21710:100,144.31,152.61521777571255
2011-01-01,BASELINE,18311,L:20995:22032:230,587.16,909.166755067591
2011-01-01,BASELINE,18338,L:21037:21195:230,498.67,524.0754971378403
2011-01-01,BASELINE,18356,L:21041:21704:100,137.45,144.88093795333344
2011-01-01,BASELINE,18359,L:21043:21515:100,136.72,153.39754058450131
2011-01-01,BASELINE,18377,L:21195:21719:230,557.76,768.133461724252
2011-01-01,BASELINE,18413,L:21213:21704:100,137.92,153.95994574817897
2011-01-01,BASELINE,18430,L:21375:21381:100,131.9,200.80062076677925
2011-01-01,BASELINE,18431,L:21375:21392:100,125.17,291.7510787168163
2011-01-01,BASELINE,18432,L:21375:21393:100,121.56,142.66804313578103
2011-01-01,BASELINE,18434,L:21376:21377:100,151.68,168.84111625553754
2011-01-01,BASELINE,18435,L:21376:21377:100,151.68,166.48500498636827
2011-01-01,BASELINE,18436,L:21376:21396:100,156.49,186.73677535587453
2011-01-01,BASELINE,18437,L:21376:21396:100,156.49,174.61377465606114
2011-01-01,BASELINE,18440,L:21379:21392:100,133.84,277.5942644767405
2011-01-01,BASELINE,18444,L:21381:21398:100,128.45,207.42790689062733
2011-01-01,BASELINE,18447,L:21383:21387:100,119.03,407.1762196614136
2011-01-01,BASELINE,18448,L:21383:21388:100,147.14,497.9544739853837
2011-01-01,BASELINE,18451,L:21384:21389:100,112.62,173.82224684453155
2011-01-01,BASELINE,18452,L:21384:21390:100,113.69,206.04467063303025
2011-01-01,BASELINE,18453,L:21385:21387:100,106.03,356.49193809974486
2011-01-01,BASELINE,18454,L:21385:21681:100,114.8,193.51968270186768
2011-01-01,BASELINE,18455,L:21385:21708:100,128.49,142.07783461290737
2011-01-01,BASELINE,18462,L:21390:21681:100,121.73,193.51968270186384
2011-01-01,BASELINE,18463,L:21393:21708:100,124.25,138.01936566592929
2011-01-01,BASELINE,18468,L:21394:21396:100,160.97,195.23834300669594
2011-01-01,BASELINE,18469,L:21394:21396:100,160.97,191.2083087678921
2011-01-01,BASELINE,18471,L:21394:21726:230,559.7,865.6861951266567
2011-01-01,BASELINE,18473,L:21514:21515:100,130.1,140.04282440678244
2011-01-01,BASELINE,18475,L:21516:21691:100,122.07,125.20187784318858
2011-01-01,BASELINE,18476,L:21516:22308:100,122.93,140.84854813023816
2011-01-01,BASELINE,18477,L:21517:21691:100,119.21,126.34252902837606
2011-01-01,BASELINE,18485,L:21631:21682:100,160.9,206.4788322736498
2011-01-01,BASELINE,18486,L:21631:21682:100,160.9,193.4168463686612
2011-01-01,BASELINE,18487,L:21631:21682:100,160.9,207.48541742659003
2011-01-01,BASELINE,18488,X:21655:500:230,666.34,1208.823580867548
2011-01-01,BASELINE,18495,L:21655:21726:230,528.38,1191.652463594734
2011-01-01,BASELINE,18566,X:21726:230:1,288.37,386.9580479058258
2011-01-01,BASELINE,18569,X:21726:100:1,163.37,392.67843916698365
2011-01-01,BASELINE,18603,L:21759:21796:230,581.27,776.8020330863748
2011-01-01,BASELINE,18606,L:21761:21762:100,124.27,153.91747818900143
2011-01-01,BASELINE,18607,L:21761:21977:100,118.73,145.60692087878934
2011-01-01,BASELINE,18608,L:21762:21805:100,132.75,192.9775235178116
2011-01-01,BASELINE,18615,L:21763:22220:230,640.79,699.6669314697216
2011-01-01,BASELINE,18617,L:21763:22708:230,610.97,809.0591773526857
2011-01-01,BASELINE,18624,L:21763:21786:100,151.7,171.64613952604924
2011-01-01,BASELINE,18635,L:21766:21781:100,144.79,169.92433845437472
2011-01-01,BASELINE,18641,L:21769:21800:100,138.56,145.12187518763207
2011-01-01,BASELINE,18644,L:21770:21781:100,141.18,152.14788343399908
2011-01-01,BASELINE,18646,L:21770:21803:100,145.75,206.57526446856258
2011-01-01,BASELINE,18648,L:21771:21793:100,138.42,158.17705967577018
2011-01-01,BASELINE,18649,L:21771:21800:100,141.3,191.7921807385886
2011-01-01,BASELINE,18654,L:21773:21789:100,102.82,110.81377339364673
2011-01-01,BASELINE,18667,L:21775:21776:100,115.29,121.26682894469496
2011-01-01,BASELINE,18669,L:21776:21783:100,106.63,113.69270673986436
2011-01-01,BASELINE,18679,L:21783:21810:100,147.92,154.48300186150794
2011-01-01,BASELINE,18681,L:21783:21811:100,138.29,185.94416485357738
2011-01-01,BASELINE,18689,L:21786:21801:100,135.64,140.4847045128164
2011-01-01,BASELINE,18702,L:21796:22493:230,548.94,556.7364265919643
2011-01-01,BASELINE,18711,L:21802:21805:100,111.68,117.6385909662669
2011-01-01,BASELINE,18713,L:21803:21805:100,139.54,164.8776058918816
2011-01-01,BASELINE,18720,L:21811:22222:100,134.34,166.28879965835884
2011-01-01,BASELINE,18733,L:21838:21840:100,96.81,111.68019903749556
2011-01-01,BASELINE,18736,L:21839:21841:100,132.04,140.72464517455595
2011-01-01,BASELINE,18737,L:21839:22100:100,136.86,150.1337049552842
2011-01-01,BASELINE,18738,L:21840:21841:100,116.82,126.92389149619756
2011-01-01,BASELINE,18751,L:21977:21978:100,94.9,128.61608206643675
2011-01-01,BASELINE,18776,X:21989:100:1,434.45,488.8204322962361
2011-01-01,BASELINE,18778,L:21989:21990:100,151.43,156.26645286607328
2011-01-01,BASELINE,18779,L:21989:21992:100,129.75,130.81399904331508
2011-01-01,BASELINE,18783,L:21989:22739:230,539.94,557.5088914311386
2011-01-01,BASELINE,18786,L:21990:21994:100,143.28,160.15053377726852
2011-01-01,BASELINE,18789,L:21991:22001:100,135.16,162.47569521065145
2011-01-01,BASELINE,18791,L:21992:21998:100,133.78,222.95738622125543
2011-01-01,BASELINE,18797,L:21993:22001:100,138.26,166.34660345656803
2011-01-01,BASELINE,18805,L:21995:21998:100,137.63,251.25397650526372
2011-01-01,BASELINE,18814,L:22013:22037:100,143.48,168.24896570477287
2011-01-01,BASELINE,18821,L:22016:22021:100,142.43,166.2413693996793
2011-01-01,BASELINE,18828,L:22017:22021:100,134.02,153.88754620686151
2011-01-01,BASELINE,18834,L:22018:22022:100,158.34,173.30027288278376
2011-01-01,BASELINE,18835,L:22018:22022:100,158.34,164.8904027716969
2011-01-01,BASELINE,18838,L:22019:22022:100,158.89,220.44172820439607
2011-01-01,BASELINE,18839,L:22019:22022:100,158.89,236.05422855094608
2011-01-01,BASELINE,18840,L:22019:22575:100,154.86,213.59130000900055
2011-01-01,BASELINE,18841,L:22019:22575:100,154.86,198.5916815600243
2011-01-01,BASELINE,18851,L:22022:22024:230,434.8,498.5262858879478
2011-01-01,BASELINE,18856,L:22024:22035:230,508.27,575.384075639468
2011-01-01,BASELINE,18857,L:22024:22493:230,478.22,486.1992171230726
2011-01-01,BASELINE,18860,L:22025:22028:100,146.26,174.52860705815357
2011-01-01,BASELINE,18865,L:22027:22028:100,142.92,170.49330610867372
2011-01-01,BASELINE,18879,L:22034:22574:100,124.76,135.2108565378204
2011-01-01,BASELINE,18880,L:22034:22575:100,137.35,179.2456365504993
2011-01-01,BASELINE,18889,L:22037:22038:100,140.19,145.2116541747444
2011-01-01,BASELINE,18912,L:22099:22100:100,128.94,139.58513075205408
2011-01-01,BASELINE,18937,L:22220:22223:100,153.12,195.45140984307446
2011-01-01,BASELINE,18938,L:22220:22223:100,153.12,181.5958509589057
2011-01-01,BASELINE,18940,L:22220:22742:230,617.49,818.2286657962061
2011-01-01,BASELINE,18943,L:22222:22494:100,123.59,146.6670173983398
2011-01-01,BASELINE,18967,L:22295:22674:100,141.31,157.1463028964798
2011-01-01,BASELINE,18972,L:22297:22299:100,133.0,140.53927635663408
2011-01-01,BASELINE,18991,L:22332:22948:100,159.68,162.12528875710035
2011-01-01,BASELINE,19002,L:22338:22958:100,145.11,154.33749538868784
2011-01-01,BASELINE,19003,L:22338:22958:100,145.11,153.15686181462704
2011-01-01,BASELINE,19025,L:22376:22377:100,151.38,175.39159619126852
2011-01-01,BASELINE,19026,L:22376:22377:100,151.38,181.83806293131295
2011-01-01,BASELINE,19027,L:22376:22590:100,150.21,161.51464996142857
2011-01-01,BASELINE,19028,L:22376:22590:100,150.21,169.2903931660433
2011-01-01,BASELINE,19049,L:22492:22494:100,103.37,116.55901462684089
2011-01-01,BASELINE,19098,L:22673:22742:100,151.28,154.92668711604725
2011-01-01,BASELINE,19099,L:22674:22742:100,145.81,201.46265065439434
2011-01-01,BASELINE,19112,X:22708:100:1,237.95,257.2414061178983
2011-01-01,BASELINE,19128,X:22739:500:230,647.73,894.1426599010111
2011-01-01,BASELINE,19131,X:22742:500:230,1006.26,1021.8208568733503
2011-01-01,BASELINE,19216,L:22787:22793:100,158.32,183.63858259249133
2011-01-01,BASELINE,19217,L:22787:22793:100,158.32,176.36940006084836
2011-01-01,BASELINE,19276,L:22817:23092:100,146.93,161.90413833953926
2011-01-01,BASELINE,19277,L:22817:23092:100,146.93,158.92216367467657
2011-01-01,BASELINE,19278,L:22818:22832:100,148.96,173.9651911040636
2011-01-01,BASELINE,19279,L:22818:22832:100,148.96,181.70561966424208
2011-01-01,BASELINE,19334,L:22832:23092:100,149.06,215.34736988605354
2011-01-01,BASELINE,19335,L:22832:23092:100,149.06,204.31101814013047
2011-01-01,BASELINE,19340,L:22834:23093:100,144.75,149.36152755997034
2011-01-01,BASELINE,19350,L:22837:23096:100,137.57,182.4341937752887
2011-01-01,BASELINE,19351,L:22837:23416:100,149.14,158.0190084163999
2011-01-01,BASELINE,19352,L:22837:23416:100,149.14,183.25142693621348
2011-01-01,BASELINE,19386,L:22845:23071:100,144.26,146.12432634386417
2011-01-01,BASELINE,19389,L:22846:23467:100,113.32,155.15295992667828
2011-01-01,BASELINE,19390,L:22847:22853:100,130.37,139.5275917538151
2011-01-01,BASELINE,19436,L:22853:22894:100,135.5,136.78732345802823
2011-01-01,BASELINE,19462,L:22864:23043:100,137.84,139.7998190969427
2011-01-01,BASELINE,19463,L:22864:23499:100,139.19,151.10589132043216
2011-01-01,BASELINE,19542,L:22878:22910:100,132.85,134.40561681120158
2011-01-01,BASELINE,19643,L:22910:22947:100,139.42,178.52414895121132
2011-01-01,BASELINE,19652,L:22913:22957:100,138.31,142.45002031503822
2011-01-01,BASELINE,19655,L:22915:22918:100,146.72,156.3621996602298
2011-01-01,BASELINE,19656,L:22915:22918:100,146.72,153.77483019925427
2011-01-01,BASELINE,19667,L:22918:22947:100,142.15,144.66488184634767
2011-01-01,BASELINE,19668,L:22918:22947:100,142.15,149.2774183634616
2011-01-01,BASELINE,19672,L:22921:22923:100,134.36,155.57134072185045
2011-01-01,BASELINE,19694,L:22927:22953:100,135.9,137.21879741466637
2011-01-01,BASELINE,19709,L:22932:22953:100,138.88,190.30326971638408
2011-01-01,BASELINE,19739,L:22946:23473:100,145.24,161.18471156039362
2011-01-01,BASELINE,19750,X:22951:230:1,1078.21,1177.1424765303643
2011-01-01,BASELINE,19763,L:22951:23480:230,586.55,673.371797262008
2011-01-01,BASELINE,19768,L:22955:22964:100,148.38,165.4655731596229
2011-01-01,BASELINE,19769,L:22955:22964:100,148.38,164.74252776924772
2011-01-01,BASELINE,19775,L:22958:22963:100,146.77,150.10297795098887
2011-01-01,BASELINE,19776,L:22958:22963:100,146.77,166.09491626895507
2011-01-01,BASELINE,19796,L:22965:22967:100,146.06,156.13054809083354
2011-01-01,BASELINE,19813,L:22970:22974:100,168.78,170.7396056773563
2011-01-01,BASELINE,19817,L:22970:22974:100,168.78,169.8061353200546
2011-01-01,BASELINE,19884,L:22988:23239:100,139.12,159.1832731219474
2011-01-01,BASELINE,19888,L:22988:23487:100,137.84,156.10212107697055
2011-01-01,BASELINE,19905,L:22996:23026:100,148.44,179.19043371758036
2011-01-01,BASELINE,19906,L:22996:23026:100,148.44,150.16793539787164
2011-01-01,BASELINE,19926,L:23005:23499:100,162.02,169.9479690917627
2011-01-01,BASELINE,19931,L:23006:23091:100,138.79,155.27556404568375
2011-01-01,BASELINE,19932,L:23006:23444:100,128.16,151.6788705205643
2011-01-01,BASELINE,19933,L:23006:23505:100,147.92,150.79535185632568
2011-01-01,BASELINE,19952,L:23013:23085:100,128.25,133.72761481647106
2011-01-01,BASELINE,19955,L:23014:23079:100,135.96,139.12096796853172
2011-01-01,BASELINE,19987,L:23021:23069:100,141.65,164.95364244907768
2011-01-01,BASELINE,19988,L:23021:23069:100,141.65,145.25035998827227
2011-01-01,BASELINE,19989,L:23022:23031:100,148.16,168.79875710674185
2011-01-01,BASELINE,19990,L:23022:23031:100,148.16,189.3814270468476
2011-01-01,BASELINE,19991,L:23022:23032:100,137.45,164.24393047876663
2011-01-01,BASELINE,19997,L:23024:23180:100,139.29,171.9139394841269
2011-01-01,BASELINE,20000,L:23025:23096:100,130.67,139.53915317871756
2011-01-01,BASELINE,20038,L:23041:23284:100,135.16,191.22582546251633
2011-01-01,BASELINE,20040,L:23042:23072:100,136.05,197.54742171009502
2011-01-01,BASELINE,20054,L:23048:23089:100,147.57,180.31361667764884
2011-01-01,BASELINE,20055,L:23049:23051:100,136.06,141.0732710271449
2011-01-01,BASELINE,20066,L:23055:23466:100,130.51,140.61051745711242
2011-01-01,BASELINE,20164,L:23102:23121:100,155.32,196.5069457515752
2011-01-01,BASELINE,20165,L:23102:23121:100,155.32,176.17760537948558
2011-01-01,BASELINE,20180,L:23105:23510:100,145.63,147.53774524819377
2011-01-01,BASELINE,20181,L:23105:23510:100,145.63,163.51492830744962
2011-01-01,BASELINE,20204,L:23115:23116:100,145.35,153.825845195982
2011-01-01,BASELINE,20206,L:23115:23265:100,142.85,144.5676911805519
2011-01-01,BASELINE,20213,L:23120:23121:100,147.03,183.5470563764995
2011-01-01,BASELINE,20214,L:23120:23121:100,147.03,159.71635320906694
2011-01-01,BASELINE,20242,L:23132:23522:230,422.0,521.144143533607
2011-01-01,BASELINE,20243,L:23132:23527:230,665.12,717.6941230113017
2011-01-01,BASELINE,20244,L:23132:23527:230,665.12,747.1287041457364
2011-01-01,BASELINE,20252,L:23134:23140:100,147.76,151.34498497869615
2011-01-01,BASELINE,20258,L:23136:23146:100,136.4,146.0810810774755
2011-01-01,BASELINE,20262,L:23137:23263:230,614.74,850.2707513584478
2011-01-01,BASELINE,20317,L:23150:23180:100,133.19,149.92286094513545
2011-01-01,BASELINE,20348,L:23166:23257:100,128.41,130.64772994076316
2011-01-01,BASELINE,20351,L:23168:23170:100,135.98,144.94636105774003
2011-01-01,BASELINE,20376,L:23171:23263:230,619.93,794.3314803477681
2011-01-01,BASELINE,20413,L:23191:23508:100,145.13,153.12842218175197
2011-01-01,BASELINE,20414,L:23191:23508:100,145.13,149.35701163253836
2011-01-01,BASELINE,20429,L:23201:23454:100,173.92,177.7845497336324
2011-01-01,BASELINE,20481,L:23235:23446:100,166.45,181.7044517582617
2011-01-01,BASELINE,20482,L:23235:23446:100,166.45,184.2882430105141
2011-01-01,BASELINE,20483,L:23235:23446:100,166.45,172.43180120410935
2011-01-01,BASELINE,20492,L:23239:23487:100,138.64,161.7744035809788
2011-01-01,BASELINE,20499,L:23244:23246:100,147.51,164.42495719693
2011-01-01,BASELINE,20500,L:23244:23246:100,147.51,178.4559446476505
2011-01-01,BASELINE,20501,L:23244:23263:100,149.7,188.56268223316346
2011-01-01,BASELINE,20502,L:23244:23263:100,149.7,207.33061010379973
2011-01-01,BASELINE,20503,L:23246:23257:100,144.31,155.5279289494422
2011-01-01,BASELINE,20517,L:23256:23397:100,138.9,153.11659257878608
2011-01-01,BASELINE,20526,L:23259:23399:100,145.38,150.1715575287512
2011-01-01,BASELINE,20577,L:23278:23300:100,138.87,144.5553981693983
2011-01-01,BASELINE,20586,L:23281:23311:100,135.13,196.97518205979404
2011-01-01,BASELINE,20587,L:23282:23317:100,143.06,149.87613688390877
2011-01-01,BASELINE,20589,L:23283:23313:100,129.2,159.02106656955596
2011-01-01,BASELINE,20605,L:23289:23304:100,148.37,175.38051945058024
2011-01-01,BASELINE,20606,L:23289:23304:100,148.37,157.83794372843636
2011-01-01,BASELINE,20608,L:23290:23301:100,145.39,147.09001710475192
2011-01-01,BASELINE,20662,L:23311:23320:100,127.1,221.74930123436792
2011-01-01,BASELINE,20667,L:23313:23320:100,113.95,194.64317421241728
2011-01-01,BASELINE,20670,L:23314:23481:100,137.33,228.47249937543023
2011-01-01,BASELINE,20675,L:23316:23474:100,112.52,159.1836636137218
2011-01-01,BASELINE,20733,L:23344:23352:100,153.19,169.7138218000645
2011-01-01,BASELINE,20781,L:23386:23387:100,147.53,150.14107478564014
2011-01-01,BASELINE,20799,L:23396:23414:100,144.17,157.95313316030013
2011-01-01,BASELINE,20800,L:23396:23414:100,144.17,167.01526863441646
2011-01-01,BASELINE,20810,L:23399:23403:100,145.65,146.66753633164888
2011-01-01,BASELINE,20813,L:23400:23406:100,119.01,124.640948382789
2011-01-01,BASELINE,20819,L:23403:23420:100,157.21,161.27220207573865
2011-01-01,BASELINE,20825,L:23407:23414:100,147.22,164.4458719481777
2011-01-01,BASELINE,20826,L:23407:23414:100,147.22,163.65921953304286
2011-01-01,BASELINE,20827,L:23407:23506:100,148.59,192.92720276674666
2011-01-01,BASELINE,20828,L:23407:23506:100,148.59,180.86716957664413
2011-01-01,BASELINE,20850,L:23416:24035:230,644.84,810.5581408515155
2011-01-01,BASELINE,20851,L:23416:24035:230,644.84,725.3435106354807
2011-01-01,BASELINE,20856,L:23419:23459:100,148.61,174.32938828193173
2011-01-01,BASELINE,20857,L:23419:23459:100,148.61,177.52599145942867
2011-01-01,BASELINE,20878,L:23428:23523:230,692.31,768.5754414327123
2011-01-01,BASELINE,20919,L:23445:23449:230,622.06,815.7172166471054
2011-01-01,BASELINE,20920,L:23445:23477:230,774.88,920.3182975256648
2011-01-01,BASELINE,20921,L:23445:23477:230,774.88,842.5552218963668
2011-01-01,BASELINE,20922,L:23445:23477:230,774.88,943.2169520632968
2011-01-01,BASELINE,20966,L:23452:23520:230,676.07,710.2169378279636
2011-01-01,BASELINE,20967,L:23452:23520:230,676.07,754.0217834118074
2011-01-01,BASELINE,21025,L:23459:23475:230,653.06,750.356010519018
2011-01-01,BASELINE,21026,L:23459:23475:230,653.06,695.7492958817107
2011-01-01,BASELINE,21076,L:23475:23508:230,578.13,599.1214976710429
2011-01-01,BASELINE,21103,L:23480:23505:230,351.55,383.21812852217647
2011-01-01,BASELINE,21130,L:23488:23491:230,592.31,655.3988086368296
2011-01-01,BASELINE,21131,L:23488:23514:230,591.39,716.4972971030488
2011-01-01,BASELINE,21259,X:23510:500:230,1019.35,1035.4360877277852
2011-01-01,BASELINE,21268,L:23510:23527:230,621.87,809.879109318183
2011-01-01,BASELINE,21331,X:23523:230:1,1086.25,1253.124046268423
2011-01-01,BASELINE,21383,L:23884:24606:100,137.97,139.75368118059725
2011-01-01,BASELINE,21410,X:24027:100:1,214.1,221.84828694696319
2011-01-01,BASELINE,21425,L:24034:24035:100,133.51,139.77597737514697
2011-01-01,BASELINE,21448,L:24065:24612:230,541.67,979.1705394714829
2011-01-01,BASELINE,21449,L:24065:24642:230,555.55,1032.4311841673982
2011-01-01,BASELINE,21527,X:24642:500:230,864.48,1182.7600275351106
2014-01-15,Q11-0022,19067,L:22581:22589:100,102.42,689.1949999999999
2014-01-15,Q11-0022,19072,L:22583:22589:100,110.93,689.1949999999999
2014-01-15,Q11-0022,19058,L:22574:22587:100,117.04,454.94
2014-01-15,Q11-0022,19066,L:22581:22587:100,123.45,464.25499999999994
2014-01-15,Q11-0022,19071,L:22583:22587:100,113.15,376.96999999999997
2014-01-15,Q11-0022,19092,L:22597:22767:100,138.05,408.365
2014-01-15,Q11-0022,19081,L:22588:22767:100,138.18,408.365
2014-01-15,Q11-0022,19068,L:22581:22766:100,135.89,284.51
2014-01-15,Q11-0022,19073,L:22583:22595:100,140.51,288.995
2014-01-15,Q11-0022,19057,L:22574:22586:100,96.42,186.87499999999997
2014-01-15,Q11-0022,19079,L:22588:22595:100,117.96,207.11499999999998
2014-01-15,Q11-0022,19080,L:22588:22766:100,128.52,202.17
2014-01-15,Q11-0022,18878,L:22033:22597:100,143.69,217.00499999999997
2014-01-15,Q11-0022,18877,L:22033:22579:100,137.72,190.43999999999997
2014-01-15,Q11-0022,19064,L:22579:22586:100,121.23,153.75499999999997
2014-01-15,Q11-0022,19083,L:22590:22591:100,128.2,162.035
2014-01-15,Q11-0022,18879,L:22034:22574:100,135.2108565378204,162.265
2014-01-15,Q11-0030,3056,L:6300:6521:345,1152.11,1429.105
2014-01-15,Q11-0030,10602,L:9859:9860:138,237.69292330444756,291.98499999999996
2014-01-15,Q11-0030,10713,L:9910:9912:138,184.01,220.685
2014-01-15,Q11-0030,3504,L:6521:7127:345,1205.72,1413.58
2014-01-15,Q11-0030,10607,L:9861:9911:138,241.86,281.17499999999995
2014-07-15,Q11-0045,10461,L:9789:9790:138,170.02,1078.01
2014-07-15,Q11-0045,10459,L:9786:9789:138,198.52,1045.0049999999999
2014-07-15,Q11-0045,10443,L:9777:9790:138,212.34,1078.01
2014-07-15,Q11-0045,10458,L:9786:9788:138,229.23,998.0849999999999
2014-07-15,Q11-0045,10262,L:9700:9788:138,240.92,965.0799999999999
2014-07-15,Q11-0045,10261,L:9699:10261:138,224.03,877.9099999999999
2014-07-15,Q11-0045,10259,L:9699:9700:138,251.56,945.8749999999999
2014-07-15,Q11-0045,10439,L:9776:9777:138,246.45,619.39
2014-07-15,Q11-0045,10484,L:9798:9801:138,167.2,412.965
2014-07-15,Q11-0045,10450,L:9781:9794:138,231.25,566.7199999999999
2014-07-15,Q11-0045,10453,L:9783:9797:138,173.24,384.55999999999995
2014-07-15,Q11-0045,10452,L:9783:9785:138,184.16,405.49
2014-07-15,Q11-0045,10491,L:9801:9805:138,247.52,524.17
2014-07-15,Q11-0045,10457,L:9785:9787:138,205.75,426.41999999999996
2014-07-15,Q11-0045,10449,L:9780:9781:138,186.64,380.53499999999997
2014-07-15,Q11-0045,10442,L:9777:9787:138,226.32,459.30999999999995
2014-07-15,Q11-0045,10421,L:9770:10265:138,235.79,438.60999999999996
2014-07-15,Q11-0045,10440,L:9776:9805:138,332.64371884396803,573.8499999999999
2014-07-15,Q11-0045,10287,L:9720:10261:138,209.12,333.84499999999997
2014-07-15,Q11-0045,10454,L:9784:9797:138,218.99,340.85999999999996
2014-07-15,Q11-0045,10286,L:9720:9794:138,248.28,383.29499999999996
2014-07-15,Q11-0045,10483,L:9798:9800:138,208.5,308.65999999999997
2014-07-15,Q11-0045,10349,L:9741:9999:138,223.62870798373322,315.09999999999997
2014-07-15,Q11-0045,10435,L:9775:9777:138,223.59,314.75499999999994
2014-07-15,Q11-0045,10889,L:9983:9987:138,216.28,303.025
2014-07-15,Q11-0062,14970,L:18859:18862:230,609.46,702.88
2014-09-15,Q11-0008,18999,L:22338:22941:100,118.6,181.7
2014-09-15,Q11-0008,19000,L:22338:22943:100,137.29,177.445
2014-09-15,Q11-0008,19775,L:22958:22963:100,150.10297795098887,192.62499999999997
2014-09-15,Q11-0008,19776,L:22958:22963:100,166.09491626895507,192.62499999999997
2014-10-15,Q11-0019,8228,L:8741:8743:138,189.39,292.905
2014-10-15,Q11-0019,8252,L:8754:9023:138,238.32928868289497,350.05999999999995
2014-10-15,Q11-0019,8258,L:8759:8760:138,235.79894307064842,345.0
2014-10-15,Q11-0019,2420,L:6014:7931:138,277.0755709544892,400.315
2014-10-15,Q11-0019,6400,L:7931:7933:138,328.19946894479557,470.92499999999995
2014-10-15,Q11-0019,8743,L:9015:9080:138,267.0034266828947,382.60499999999996
2014-10-15,Q11-0019,8752,L:9019:9021:138,345.784859098614,492.42999999999995
2014-10-15,Q11-0019,8760,L:9027:9080:138,273.7239754267541,382.60499999999996
2014-10-15,Q11-0019,2418,L:6013:6014:138,279.20656152749035,390.195
2014-10-15,Q11-0019,2419,L:6013:9066:138,276.5690855903198,383.17999999999995
2014-10-15,Q11-0019,6450,L:7954:9024:138,335.0832899646425,462.645
2014-10-15,Q11-0019,8747,L:9017:9019:138,264.84289032308186,363.745
2014-10-15,Q11-0019,8740,L:9014:9021:138,334.7362348150709,455.16999999999996
2014-10-15,Q11-0019,8219,L:8736:9066:138,244.53,327.97999999999996
2014-10-15,Q11-0019,8229,L:8741:8760:138,241.75018865786126,323.72499999999997
2014-10-15,Q11-0019,6444,L:7952:9022:138,266.4830879013187,356.155
2014-10-15,Q11-0019,8259,L:8759:9014:138,273.3197623499972,359.8349999999999
2014-10-15,Q11-0019,8755,L:9023:9027:138,287.08314748223677,375.12999999999994
2014-10-15,Q11-0019,8251,L:8754:8756:138,255.73046392784465,333.27
2014-10-15,Q11-0019,6449,L:7954:9020:138,340.7995090700763,443.55499999999995
2014-10-15,Q11-0019,6402,L:7931:9022:138,303.7524919600269,394.10499999999996
2014-10-15,Q11-0019,8748,L:9017:9020:138,314.4098394089853,403.075
2014-10-15,Q11-0019,8243,L:8749:8756:138,208.79,264.27
2014-10-15,Q11-0019,8762,L:9029:9030:138,196.8,248.39999999999998
2014-10-15,Q11-0019,8213,L:8734:8744:138,202.53,252.76999999999998
2014-11-15,Q11-0013,7375,L:8357:8375:138,345.2823494790458,412.73499999999996
2014-11-15,Q11-0013,7408,L:8375:8730:138,532.2593379642154,632.155
2014-12-15,Q11-0046,19733,L:22943:22957:100,122.68,552.4599999999999
2014-12-15,Q11-0046,18999,L:22338:22941:100,181.7,722.3149999999999
2014-12-15,Q11-0046,19765,L:22952:22955:100,118.93,295.54999999999995
2014-12-15,Q11-0046,19000,L:22338:22943:100,177.445,610.65
2014-12-15,Q11-0046,19785,L:22963:22966:100,121.67,242.64999999999998
2014-12-15,Q11-0046,19651,L:22913:22921:100,125.99,234.02499999999998
2014-12-15,Q11-0046,19766,L:22952:22963:100,136.92,360.525
2014-12-15,Q11-0046,19643,L:22910:22947:100,178.52414895121132,281.17499999999995
2014-12-15,Q11-0046,19652,L:22913:22957:100,142.45002031503822,293.135
2014-12-15,Q11-0046,19775,L:22958:22963:100,192.62499999999997,400.0849999999999
2014-12-15,Q11-0046,19776,L:22958:22963:100,192.62499999999997,400.0849999999999
2014-12-15,Q11-0046,19709,L:22932:22953:100,190.30326971638408,295.78
2014-12-15,Q11-0046,19672,L:22921:22923:100,155.57134072185045,306.245
2014-12-15,Q11-0046,19683,L:22923:22950:100,113.84,164.91
