project_id,date,status
T111,2009-05-29,in_service
T123,2009-05-29,withdrawn
V2-007,2009-05-29,queued
V2-008,2009-05-29,queued
V2-009,2009-05-29,queued
T56,2009-05-31,in_service
U4-015,2009-05-31,in_service
N12,2009-06-01,in_service
U2-028,2009-06-01,in_service
U4-016,2009-06-01,withdrawn
Q80,2009-06-02,withdrawn
S123,2009-06-02,withdrawn
T175,2009-06-02,withdrawn
T98,2009-06-02,withdrawn
U2-053,2009-06-02,withdrawn
V2-010,2009-06-05,queued
U4-013,2009-06-08,withdrawn
V1-017 1125369,2009-06-08,withdrawn
V1-018 1125370,2009-06-08,withdrawn
V2-011,2009-06-08,queued
V2-012,2009-06-09,queued
V2-013,2009-06-11,queued
V2-014,2009-06-15,queued
V2-015,2009-06-15,queued
V2-016 1179105,2009-06-15,queued
V2-017 1179108,2009-06-15,queued
1180629,2009-06-16,queued
U4-017,2009-06-16,withdrawn
V2-018,2009-06-17,queued
V2-019,2009-06-18,queued
V2-019A,2009-06-23,queued
S54,2009-06-25,withdrawn
T176,2009-06-25,withdrawn
T177,2009-06-25,withdrawn
T178,2009-06-25,withdrawn
S11,2009-06-26,withdrawn
V2-020,2009-06-26,queued
V2-021,2009-06-26,queued
V2-022,2009-06-30,queued
V2-023,2009-06-30,queued
V2-025,2009-06-30,queued
V2-026,2009-06-30,queued
S33,2009-07-02,withdrawn
S52,2009-07-02,withdrawn
U2-070,2009-07-02,withdrawn
U3-011 975675,2009-07-08,withdrawn
V2-027,2009-07-08,queued
V2-028,2009-07-08,queued
V2-016 1179105,2009-07-13,withdrawn
V2-017 1179108,2009-07-13,withdrawn
V2-029 1194261,2009-07-14,queued
V2-030,2009-07-14,queued
T162,2009-07-16,withdrawn
R77,2009-07-20,withdrawn
T82,2009-07-20,withdrawn
V2-031 1197326,2009-07-20,queued
V2-032 1197340,2009-07-20,queued
V2-033 1197345,2009-07-20,queued
V2-034 1197351,2009-07-20,queued
V2-035,2009-07-20,queued
T168,2009-07-21,withdrawn
T40,2009-07-21,withdrawn
U1-029,2009-07-21,withdrawn
U1-030,2009-07-21,withdrawn
V2-036 1199525,2009-07-21,queued
U1-077,2009-07-24,withdrawn
U1-083,2009-07-24,withdrawn
V2-037,2009-07-24,queued
V2-042A_AT2,2009-07-27,queued
T112,2009-07-28,withdrawn
T44,2009-07-28,withdrawn
U1-065,2009-07-28,withdrawn
V2-040,2009-07-28,queued
V2-029 1194261,2009-07-29,withdrawn
V2-041,2009-07-29,queued
V2-042,2009-07-29,queued
T122,2009-07-30,withdrawn
V2-043,2009-07-31,queued
V2-044,2009-07-31,queued
V2-045,2009-07-31,queued
V2-046,2009-07-31,queued
V2-047,2009-07-31,queued
V3-001,2009-08-03,queued
V3-002,2009-08-04,queued
R05,2009-08-05,withdrawn
V2-048 1205761,2009-08-05,queued
V3-003,2009-08-05,queued
R42,2009-08-06,withdrawn
U1-072,2009-08-06,withdrawn
V3-004,2009-08-06,queued
V3-005,2009-08-10,queued
V3-006,2009-08-10,queued
V3-007,2009-08-10,queued
V3-008,2009-08-10,queued
V3-009,2009-08-10,queued
V3-010,2009-08-10,queued
V3-011,2009-08-11,queued
V3-012 1212383,2009-08-11,queued
U2-040,2009-08-17,withdrawn
U2-064,2009-08-17,withdrawn
V2-022,2009-08-17,withdrawn
Q08,2009-08-18,withdrawn
U2-046,2009-08-18,withdrawn
U2-047,2009-08-18,withdrawn
V1-009,2009-08-18,withdrawn
V2-011,2009-08-18,withdrawn
V3-013,2009-08-18,queued
V3-014,2009-08-20,queued
T187,2009-08-24,withdrawn
V3-015,2009-08-24,queued
V3-016,2009-08-24,queued
V3-017,2009-08-24,queued
V3-018,2009-08-24,queued
U2-098,2009-08-27,withdrawn
V3-019,2009-08-27,queued
V3-020,2009-08-28,queued
V3-021,2009-08-28,queued
V3-022,2009-08-28,queued
V3-023,2009-08-28,queued
V3-024,2009-08-31,queued
V3-025,2009-08-31,queued
V3-026,2009-08-31,queued
V3-027,2009-08-31,queued
V3-028,2009-08-31,queued
V3-029,2009-08-31,queued
V3-030,2009-08-31,queued
V3-031,2009-08-31,queued
P22,2009-09-01,in_service
P45A,2009-09-01,withdrawn
V3-032,2009-09-01,queued
U2-094,2009-09-02,withdrawn
V3-042,2009-09-02,queued
R09,2009-09-03,withdrawn
U1-012,2009-09-03,withdrawn
V1-015,2009-09-03,withdrawn
V3-034,2009-09-08,queued
S23,2009-09-09,withdrawn
V1-013,2009-09-11,withdrawn
V1-029,2009-09-14,withdrawn
V3-036,2009-09-14,queued
V3-037,2009-09-14,queued
T92,2009-09-16,withdrawn
T93,2009-09-16,withdrawn
V3-038,2009-09-16,queued
V3-039,2009-09-16,queued
V3-040,2009-09-17,queued
K07_CE20,2009-09-18,withdrawn
T139 853465,2009-09-18,withdrawn
V3-041,2009-09-21,queued
T152,2009-09-28,withdrawn
U1-032,2009-09-28,in_service
V3-044,2009-09-28,queued
V3-045,2009-09-29,queued
T118,2009-09-30,in_service
V3-046,2009-09-30,queued
V3-047,2009-09-30,queued
T79,2009-10-01,in_service
U1-093,2009-10-01,in_service
U1-094,2009-10-01,in_service
O21,2009-10-06,withdrawn
V3-050,2009-10-12,queued
U1-013,2009-10-14,withdrawn
U4-049 1092401,2009-10-14,withdrawn
U4-004,2009-10-16,withdrawn
V3-051,2009-10-16,queued
V3-052,2009-10-21,queued
V3-053,2009-10-22,queued
V3-054 1246457,2009-10-22,queued
U1-071,2009-10-23,withdrawn
V3-055,2009-10-23,queued
U1-036,2009-10-29,withdrawn
V3-056,2009-10-30,queued
V3-057,2009-10-30,queued
V3-058,2009-10-30,queued
V3-059,2009-10-30,queued
V3-060,2009-10-30,queued
V3-061,2009-10-30,queued
V3-062,2009-10-30,queued
V3-063,2009-10-30,queued
V3-064,2009-10-30,queued
V3-065,2009-10-30,queued
V3-066,2009-10-30,queued
V3-067,2009-10-30,queued
V3-068,2009-10-30,queued
V3-069,2009-10-30,queued
V3-070,2009-10-30,queued
V3-071,2009-10-30,queued
G22_MTX5,2009-11-01,in_service
N15,2009-11-01,in_service
1251680,2009-11-02,queued
1252025,2009-11-02,queued
1252026,2009-11-02,queued
1252090,2009-11-02,queued
1252092,2009-11-02,queued
1252093,2009-11-02,queued
1252097,2009-11-02,queued
1252098,2009-11-02,queued
1252099,2009-11-02,queued
V4-001,2009-11-02,queued
V4-002,2009-11-05,queued
V4-003,2009-11-09,queued
V4-004,2009-11-11,queued
V4-005,2009-11-11,queued
K25,2009-11-12,withdrawn
V4-006,2009-11-12,queued
V4-007,2009-11-12,queued
V4-008,2009-11-12,queued
V4-009,2009-11-12,queued
V4-010,2009-11-12,queued
V4-011,2009-11-13,queued
V4-012,2009-11-13,queued
Q48,2009-11-16,withdrawn
I03_W74,2009-11-18,withdrawn
V4-013,2009-11-18,queued
V4-014,2009-11-20,queued
V4-015,2009-11-23,queued
U4-005,2009-11-25,withdrawn
V4-016,2009-11-25,queued
V4-017,2009-11-25,queued
V4-018,2009-11-25,queued
V4-019,2009-11-25,queued
V4-020,2009-11-25,queued
U2-099,2009-11-30,withdrawn
V4-021,2009-11-30,queued
V4-022,2009-11-30,queued
V4-023,2009-11-30,queued
V4-024,2009-11-30,queued
V4-025,2009-11-30,queued
P16,2009-12-01,in_service
S06,2009-12-01,in_service
U2-061,2009-12-01,in_service
V4-026,2009-12-01,queued
R58,2009-12-03,withdrawn
V2-004,2009-12-04,withdrawn
V4-027,2009-12-07,queued
V4-028,2009-12-07,queued
V4-029,2009-12-07,queued
V4-030,2009-12-08,queued
V4-031,2009-12-08,queued
T132,2009-12-09,withdrawn
V2-026,2009-12-11,withdrawn
V4-033,2009-12-11,queued
V4-035,2009-12-14,queued
V4-036,2009-12-14,queued
V4-037,2009-12-14,queued
V4-037A 1274879,2009-12-15,queued
P47,2009-12-16,in_service
V4-038,2009-12-16,queued
V4-050 1276187,2009-12-17,queued
V4-051 1276193,2009-12-17,queued
V4-039,2009-12-18,queued
U1-086,2009-12-19,withdrawn
O59,2009-12-21,withdrawn
T119,2009-12-21,withdrawn
V2-012,2009-12-21,withdrawn
V2-015,2009-12-21,withdrawn
V4-039A_AT3,2009-12-21,queued
V4-040,2009-12-22,queued
Q72,2009-12-23,withdrawn
V4-041,2009-12-24,queued
V4-042,2009-12-24,queued
V4-043,2009-12-24,queued
V4-044,2009-12-24,queued
V4-045,2009-12-24,queued
V4-046,2009-12-24,queued
V4-047,2009-12-24,queued
V4-048,2009-12-24,queued
V4-049,2009-12-24,queued
V4-052,2009-12-28,queued
T145,2009-12-29,withdrawn
V4-053,2009-12-30,queued
N26,2009-12-31,in_service
R56,2009-12-31,withdrawn
U4-036,2009-12-31,in_service
V4-054,2009-12-31,queued
P43,2010-01-01,in_service
U4-034,2010-01-01,in_service
U4-035,2010-01-01,in_service
V4-055,2010-01-06,queued
V4-055A 926517,2010-01-06,queued
V4-058,2010-01-07,queued
V4-028,2010-01-10,withdrawn
V4-059,2010-01-11,queued
V4-060 1297962,2010-01-15,queued
V4-061 1297967,2010-01-15,queued
V1-019 1126560,2010-01-18,withdrawn
V1-020 1126569,2010-01-18,withdrawn
R29,2010-01-20,withdrawn
V4-035,2010-01-22,withdrawn
V4-062,2010-01-22,queued
V4-063,2010-01-22,queued
R59,2010-01-25,withdrawn
T108,2010-01-25,in_service
U1-069,2010-01-25,withdrawn
U1-076,2010-01-25,withdrawn
U1-080,2010-01-25,withdrawn
P54,2010-01-26,withdrawn
V4-064,2010-01-26,queued
U1-038,2010-01-27,withdrawn
V4-065,2010-01-27,queued
R64,2010-01-28,withdrawn
R65,2010-01-28,withdrawn
U1-057,2010-01-28,withdrawn
V4-066,2010-01-28,queued
V4-067,2010-01-28,queued
V4-068,2010-01-29,queued
V4-069,2010-01-29,queued
V4-070,2010-01-29,queued
V4-071,2010-01-29,queued
V4-072,2010-01-29,queued
V4-073,2010-01-29,queued
V4-074,2010-01-29,queued
V4-075,2010-01-29,queued
V4-076,2010-01-29,queued
V4-077,2010-01-29,queued
V4-078,2010-01-29,queued
V4-081 1307470,2010-01-29,queued
W1-001,2010-02-02,queued
W1-002,2010-02-03,queued
W1-003,2010-02-04,queued
W1-004,2010-02-04,queued
W1-005,2010-02-04,queued
W1-006,2010-02-04,queued
W1-007,2010-02-04,queued
W1-008,2010-02-04,queued
W1-009,2010-02-04,queued
W1-010,2010-02-04,queued
W1-011,2010-02-04,queued
R81,2010-02-08,in_service
V2-002,2010-02-08,withdrawn
W1-011A 1318109,2010-02-11,queued
V4-066,2010-02-12,withdrawn
W1-012,2010-02-12,queued
P58,2010-02-17,withdrawn
V2-005,2010-02-17,withdrawn
V2-014,2010-02-17,withdrawn
W1-013,2010-02-17,queued
W1-014,2010-02-18,queued
W1-015,2010-02-19,queued
W1-016 1325338,2010-02-19,queued
W1-017 1325402,2010-02-19,queued
W1-018 1325455,2010-02-19,queued
W1-019 1325477,2010-02-19,queued
W1-020 1325503,2010-02-19,queued
W1-021,2010-02-22,queued
V3-020,2010-02-24,withdrawn
V3-021,2010-02-24,withdrawn
V3-022,2010-02-24,withdrawn
V3-023,2010-02-24,withdrawn
W1-022,2010-02-24,queued
W1-023,2010-02-24,queued
W1-024,2010-02-24,queued
U1-073,2010-02-25,withdrawn
U1-074,2010-02-25,withdrawn
U1-079,2010-02-25,withdrawn
U1-081,2010-02-25,withdrawn
U1-082,2010-02-25,withdrawn
V3-027,2010-02-25,withdrawn
V3-063,2010-02-25,withdrawn
W1-025,2010-02-25,queued
W1-026,2010-02-25,queued
W1-027,2010-02-25,queued
W1-028,2010-02-25,queued
W1-029,2010-02-25,queued
W1-030,2010-02-25,queued
W1-031,2010-02-25,queued
W1-032,2010-02-25,queued
W1-033,2010-02-25,queued
W1-034,2010-02-26,queued
W1-035,2010-02-26,queued
W1-036,2010-02-26,queued
W1-037,2010-02-26,queued
W1-038,2010-02-26,queued
W1-039,2010-02-26,queued
W1-040,2010-02-26,queued
W1-041,2010-02-26,queued
P60,2010-03-01,in_service
V3-047,2010-03-01,withdrawn
V3-001,2010-03-02,withdrawn
V4-051 1276193,2010-03-04,withdrawn
W1-042,2010-03-04,queued
W1-043,2010-03-04,queued
W1-044,2010-03-04,queued
W1-045,2010-03-04,queued
W1-046,2010-03-04,queued
U3-034 1033525,2010-03-09,withdrawn
W1-048,2010-03-09,queued
W1-049 1342417,2010-03-09,queued
T180,2010-03-10,withdrawn
V2-020,2010-03-10,withdrawn
V3-002,2010-03-10,withdrawn
W1-050,2010-03-12,queued
W1-051,2010-03-12,queued
W1-052,2010-03-12,queued
V4-078,2010-03-15,withdrawn
W1-053,2010-03-15,queued
V1-005,2010-03-16,withdrawn
W1-054,2010-03-16,queued
W1-055,2010-03-18,queued
W1-056,2010-03-18,queued
T116,2010-03-19,withdrawn
W1-058 1352721,2010-03-22,queued
W1-057,2010-03-23,queued
W1-058A_DK1,2010-03-23,queued
L19,2010-03-24,withdrawn
V3-019,2010-03-24,withdrawn
W1-059,2010-03-24,queued
W1-060,2010-03-25,queued
W1-061,2010-03-26,queued
W1-061A 1365383,2010-03-26,queued
W1-061B 1365390,2010-03-26,queued
W1-062,2010-03-29,queued
U4-018,2010-03-30,withdrawn
V2-043,2010-03-30,withdrawn
V2-044,2010-03-30,withdrawn
W1-063,2010-03-30,queued
Q11,2010-03-31,withdrawn
V2-037,2010-03-31,in_service
W1-064,2010-03-31,queued
W1-065,2010-03-31,queued
W1-066,2010-03-31,queued
R17,2010-04-01,withdrawn
Q73,2010-04-06,in_service
R57,2010-04-06,in_service
V2-048 1205761,2010-04-06,withdrawn
V3-054 1246457,2010-04-06,withdrawn
S51,2010-04-07,withdrawn
V2-023,2010-04-07,withdrawn
V3-004,2010-04-07,withdrawn
V3-031,2010-04-09,withdrawn
V4-081 1307470,2010-04-09,withdrawn
W1-067 1373369,2010-04-09,queued
O28,2010-04-15,withdrawn
W1-068,2010-04-16,queued
U3-008,2010-04-20,withdrawn
U3-009,2010-04-20,withdrawn
W1-070,2010-04-20,queued
W1-070A_AT4,2010-04-20,queued
G51_W62,2010-04-21,withdrawn
U1-099,2010-04-21,withdrawn
T35,2010-04-22,withdrawn
W1-071,2010-04-22,queued
W1-072A_AT5,2010-04-26,queued
R31,2010-04-27,withdrawn
S81,2010-04-27,in_service
T106,2010-04-27,withdrawn
W1-073,2010-04-27,queued
W1-074,2010-04-27,queued
W1-075,2010-04-28,queued
W1-076,2010-04-28,queued
W1-077,2010-04-28,queued
W1-078,2010-04-28,queued
W1-079 1394028,2010-04-28,queued
W1-080,2010-04-29,queued
W1-081,2010-04-29,queued
W1-082,2010-04-29,queued
W1-083,2010-04-29,queued
W1-084,2010-04-29,queued
W1-085,2010-04-29,queued
W1-086,2010-04-29,queued
W1-087,2010-04-29,queued
W1-088,2010-04-29,queued
W1-089,2010-04-29,queued
W1-090,2010-04-29,queued
W1-091,2010-04-29,queued
W1-092,2010-04-29,queued
W1-093,2010-04-29,queued
W1-094,2010-04-29,queued
W1-095,2010-04-29,queued
W1-096,2010-04-29,queued
W1-097,2010-04-30,queued
W1-098,2010-04-30,queued
W1-099,2010-04-30,queued
W1-100,2010-04-30,queued
W1-101,2010-04-30,queued
W1-102,2010-04-30,queued
W1-103,2010-04-30,queued
W1-104,2010-04-30,queued
W1-105,2010-04-30,queued
W1-106,2010-04-30,queued
W1-107,2010-04-30,queued
W1-108,2010-04-30,queued
W1-109,2010-04-30,queued
W1-110,2010-04-30,queued
W1-111,2010-04-30,queued
W1-112,2010-04-30,queued
W1-113,2010-04-30,queued
W1-114,2010-04-30,queued
W1-115,2010-04-30,queued
W1-116,2010-04-30,queued
W1-117,2010-04-30,queued
W1-118,2010-04-30,queued
W1-119,2010-04-30,queued
W1-120,2010-04-30,queued
W1-121,2010-04-30,queued
W1-122,2010-04-30,queued
W1-123,2010-04-30,queued
W1-124,2010-04-30,queued
W1-125,2010-04-30,queued
W1-126,2010-04-30,queued
W1-127,2010-04-30,queued
W1-128,2010-04-30,queued
W1-129,2010-04-30,queued
W1-130,2010-04-30,queued
W1-131,2010-04-30,queued
W1-132,2010-04-30,queued
S109,2010-05-02,in_service
S110,2010-05-02,in_service
T55,2010-05-03,in_service
W1-011A 1318109,2010-05-03,withdrawn
T78,2010-05-04,in_service
V2-021,2010-05-04,withdrawn
S82,2010-05-06,in_service
S83,2010-05-06,in_service
S84,2010-05-06,in_service
S85,2010-05-06,in_service
W2-001,2010-05-06,queued
V4-004,2010-05-07,withdrawn
W2-002,2010-05-10,queued
W2-003,2010-05-10,queued
W2-004,2010-05-12,queued
W2-005,2010-05-12,queued
W2-006,2010-05-12,queued
W2-007,2010-05-14,queued
V4-003,2010-05-17,withdrawn
O39,2010-05-18,withdrawn
S108,2010-05-18,in_service
S112,2010-05-18,in_service
W2-008,2010-05-18,queued
W2-009,2010-05-19,queued
W2-010,2010-05-20,queued
W2-011,2010-05-20,queued
R44,2010-05-21,withdrawn
T11,2010-05-21,in_service
V4-002,2010-05-21,withdrawn
W2-013,2010-05-24,queued
V2-019A,2010-05-25,withdrawn
W1-061,2010-05-25,withdrawn
W2-014,2010-05-25,queued
W2-015,2010-05-25,queued
W2-016,2010-05-25,queued
T51,2010-05-26,in_service
V4-040,2010-05-28,withdrawn
V4-073,2010-05-28,in_service
W2-017,2010-05-28,queued
W2-018,2010-05-28,queued
W2-019,2010-05-28,queued
W2-020,2010-05-28,queued
W2-021,2010-05-28,queued
W2-022,2010-05-28,queued
W2-023,2010-05-28,queued
W2-024,2010-05-28,queued
W2-025,2010-05-28,queued
W2-026,2010-05-28,queued
W2-027,2010-05-28,queued
P10,2010-06-01,in_service
V4-044,2010-06-01,withdrawn
W1-102,2010-06-01,withdrawn
W2-028,2010-06-01,queued
W2-029,2010-06-01,queued
W2-030,2010-06-03,queued
V3-025,2010-06-09,withdrawn
V4-013,2010-06-09,withdrawn
W1-063,2010-06-10,withdrawn
W2-031,2010-06-10,queued
W2-032,2010-06-10,queued
W2-033 1457548,2010-06-14,queued
W1-058 1352721,2010-06-15,withdrawn
W1-061A 1365383,2010-06-15,withdrawn
W1-061B 1365390,2010-06-15,withdrawn
W2-017,2010-06-16,withdrawn
W2-034,2010-06-16,queued
W2-035,2010-06-16,queued
W2-036,2010-06-18,queued
W2-037,2010-06-22,queued
W2-038,2010-06-22,queued
U4-030,2010-06-23,in_service
S27,2010-06-24,in_service
S28,2010-06-24,in_service
W1-049 1342417,2010-06-24,withdrawn
J07,2010-06-28,withdrawn
K26,2010-06-28,withdrawn
W2-039,2010-06-28,queued
W2-040,2010-06-29,queued
W2-041,2010-06-29,queued
W2-042,2010-06-29,queued
T120,2010-06-30,withdrawn
W2-043,2010-06-30,queued
W2-044,2010-06-30,queued
W2-046,2010-06-30,queued
W2-047,2010-06-30,queued
W2-048,2010-06-30,queued
W2-049,2010-06-30,queued
U1-037,2010-07-12,withdrawn
W2-050,2010-07-13,queued
W2-051,2010-07-13,queued
W2-052,2010-07-19,queued
U2-058,2010-07-20,withdrawn
V3-034,2010-07-21,withdrawn
W2-053,2010-07-21,queued
W2-054,2010-07-21,queued
T171,2010-07-23,withdrawn
W2-056,2010-07-23,queued
M11,2010-07-24,in_service
V3-060,2010-07-26,withdrawn
U2-042,2010-07-27,withdrawn
V3-029,2010-07-27,withdrawn
U2-065,2010-07-28,withdrawn
W2-057,2010-07-28,queued
W3-001,2010-07-28,queued
W2-058,2010-07-29,queued
W2-059,2010-07-29,queued
W2-060,2010-07-29,queued
W2-061,2010-07-29,queued
W2-062,2010-07-29,queued
V4-071,2010-07-30,withdrawn
W2-063,2010-07-30,queued
W2-064,2010-07-30,queued
W2-065,2010-07-30,queued
W2-067,2010-07-30,queued
W2-068,2010-07-30,queued
W2-069,2010-07-30,queued
W2-070,2010-07-30,queued
W2-071,2010-07-30,queued
W2-072,2010-07-30,queued
W2-073,2010-07-30,queued
W2-074,2010-07-30,queued
W2-075,2010-07-30,queued
W2-076,2010-07-30,queued
W2-077,2010-07-30,queued
W2-078,2010-07-30,queued
W2-079,2010-07-30,queued
W2-080,2010-07-30,queued
W2-081,2010-07-30,queued
W2-082,2010-07-30,queued
W2-083,2010-07-30,queued
W2-084,2010-07-30,queued
W2-085,2010-07-30,queued
W2-086,2010-07-30,queued
W2-087,2010-07-30,queued
W2-088,2010-07-30,queued
W2-089,2010-07-30,queued
W2-090,2010-07-30,queued
W2-091,2010-07-30,queued
W2-092,2010-07-30,queued
W2-093,2010-07-30,queued
W2-094,2010-07-30,queued
W2-095,2010-07-30,queued
W2-096,2010-07-30,queued
W2-097,2010-07-30,queued
W2-098,2010-07-30,queued
W2-099,2010-07-30,queued
W2-100,2010-07-30,queued
W2-101,2010-07-30,queued
W2-102,2010-07-30,queued
V4-005,2010-08-01,in_service
W2-041,2010-08-02,withdrawn
W3-002,2010-08-02,queued
V3-056,2010-08-03,withdrawn
W3-003,2010-08-03,queued
W3-004,2010-08-03,queued
W3-005,2010-08-03,queued
W3-006,2010-08-05,queued
W3-007,2010-08-06,queued
W3-008,2010-08-06,queued
W3-009,2010-08-06,queued
Q12,2010-08-10,withdrawn
Q13,2010-08-10,withdrawn
Q14,2010-08-10,withdrawn
Q15,2010-08-10,withdrawn
W3-010,2010-08-10,queued
W3-011,2010-08-10,queued
W3-012,2010-08-10,queued
W3-013,2010-08-10,queued
W3-014,2010-08-10,queued
W3-015,2010-08-10,queued
Q63,2010-08-11,in_service
S05,2010-08-11,in_service
T54,2010-08-12,in_service
W3-016,2010-08-12,queued
W3-017,2010-08-12,queued
W3-018,2010-08-12,queued
V2-019,2010-08-19,in_service
W3-019,2010-08-20,queued
Q16,2010-08-23,withdrawn
Q17,2010-08-23,withdrawn
T109,2010-08-23,in_service
T110,2010-08-23,in_service
W1-007,2010-08-23,withdrawn
W1-009,2010-08-23,withdrawn
W3-021A,2010-08-23,queued
U2-031,2010-08-24,withdrawn
W1-034,2010-08-24,withdrawn
W3-021,2010-08-24,queued
W1-025,2010-08-25,withdrawn
W1-026,2010-08-25,withdrawn
W1-027,2010-08-25,withdrawn
W1-030,2010-08-25,withdrawn
W1-031,2010-08-25,withdrawn
W1-091,2010-08-25,withdrawn
W3-022,2010-08-25,queued
W3-023,2010-08-25,queued
W1-125,2010-08-26,withdrawn
W3-024,2010-08-26,queued
W1-103,2010-08-27,withdrawn
W3-025,2010-08-27,queued
W3-026,2010-08-27,queued
W3-027,2010-08-27,queued
W3-028,2010-08-27,queued
V3-055,2010-08-30,withdrawn
W1-073,2010-08-30,withdrawn
W1-074,2010-08-30,withdrawn
W2-062,2010-08-30,withdrawn
W3-029,2010-08-30,queued
W3-030,2010-08-30,queued
W3-031,2010-08-30,queued
W3-032,2010-08-30,queued
W3-032A,2010-08-30,queued
P36,2010-08-31,in_service
W1-038,2010-08-31,withdrawn
W1-110,2010-08-31,withdrawn
W3-033,2010-08-31,queued
W3-034,2010-08-31,queued
W3-035,2010-08-31,queued
W3-036,2010-08-31,queued
W3-037,2010-08-31,queued
W3-038,2010-08-31,queued
W3-039,2010-08-31,queued
W3-040,2010-08-31,queued
W3-041,2010-08-31,queued
W3-042,2010-08-31,queued
W3-043,2010-08-31,queued
W3-044,2010-08-31,queued
W3-045,2010-08-31,queued
W3-046,2010-08-31,queued
W3-047,2010-08-31,queued
W3-048,2010-08-31,queued
W3-049,2010-08-31,queued
W3-050,2010-08-31,queued
W3-051,2010-08-31,queued
W3-052,2010-08-31,queued
W3-053,2010-08-31,queued
W3-054,2010-08-31,queued
W3-054A,2010-08-31,queued
Q79,2010-09-01,in_service
V3-018,2010-09-01,withdrawn
W1-123,2010-09-01,withdrawn
W3-055,2010-09-01,queued
W3-056,2010-09-01,queued
W3-057,2010-09-01,queued
W2-077,2010-09-08,withdrawn
W3-058,2010-09-10,queued
W3-059,2010-09-10,queued
W3-059A_AT6,2010-09-10,queued
W3-059B_AT7,2010-09-10,queued
W3-059C_AT8,2010-09-10,queued
W3-060,2010-09-13,queued
W1-053,2010-09-14,withdrawn
W3-061,2010-09-14,queued
U2-086,2010-09-17,withdrawn
W3-062,2010-09-17,queued
W3-063,2010-09-17,queued
S49,2010-09-22,withdrawn
W3-064,2010-09-22,queued
W3-065,2010-09-22,queued
V2-040,2010-09-23,in_service
W3-066,2010-09-24,queued
W3-067,2010-09-27,queued
W3-068,2010-09-28,queued
W3-069,2010-09-28,queued
W3-070,2010-09-29,queued
W3-071,2010-09-30,queued
W3-072,2010-09-30,queued
W3-073,2010-09-30,queued
W3-075,2010-09-30,queued
W3-076,2010-09-30,queued
W3-077,2010-09-30,queued
W3-078,2010-09-30,queued
W3-079,2010-09-30,queued
W3-080,2010-09-30,queued
W3-081,2010-09-30,queued
W3-082,2010-09-30,queued
V3-065,2010-10-01,in_service
W3-083 1650070,2010-10-08,queued
U2-056,2010-10-12,withdrawn
U2-057,2010-10-12,withdrawn
W3-084,2010-10-15,queued
W3-085,2010-10-15,queued
W3-086,2010-10-18,queued
W3-087,2010-10-18,queued
V4-037A 1274879,2010-10-19,withdrawn
W3-088,2010-10-21,queued
W3-089,2010-10-21,queued
W3-090,2010-10-21,queued
W3-092,2010-10-21,queued
U3-017,2010-10-22,withdrawn
O22,2010-10-25,in_service
W3-093,2010-10-25,queued
W3-095,2010-10-26,queued
W3-096,2010-10-26,queued
W3-097,2010-10-26,queued
W3-098,2010-10-26,queued
V4-043,2010-10-27,withdrawn
W3-031,2010-10-27,withdrawn
W3-099,2010-10-27,queued
T126,2010-10-28,in_service
W3-100,2010-10-28,queued
W3-101,2010-10-28,queued
W3-102,2010-10-28,queued
W3-103,2010-10-29,queued
W3-104,2010-10-29,queued
W3-105,2010-10-29,queued
W3-106,2010-10-29,queued
W3-107,2010-10-29,queued
W3-108,2010-10-29,queued
W3-109,2010-10-29,queued
W3-110,2010-10-29,queued
W3-111,2010-10-29,queued
W3-112,2010-10-29,queued
W3-113,2010-10-29,queued
W3-113A 1685913,2010-10-29,queued
W3-114,2010-10-29,queued
W3-115,2010-10-29,queued
W3-116,2010-10-29,queued
W3-117,2010-10-29,queued
W3-118,2010-10-29,queued
W3-119,2010-10-29,queued
W3-120,2010-10-29,queued
W3-121,2010-10-29,queued
W3-122,2010-10-29,queued
W3-123,2010-10-29,queued
W3-124,2010-10-29,queued
W3-125,2010-10-29,queued
W3-126,2010-10-29,queued
W3-127,2010-10-29,queued
W3-128,2010-10-29,queued
W3-129,2010-10-29,queued
W3-130,2010-10-29,queued
W3-131,2010-10-29,queued
W3-132,2010-10-29,queued
W3-133,2010-10-29,queued
W3-134,2010-10-29,queued
W3-135,2010-10-29,queued
W3-136,2010-10-29,queued
W3-137,2010-10-29,queued
W3-138,2010-10-29,queued
W3-139,2010-10-29,queued
W3-140,2010-10-29,queued
W3-141,2010-10-29,queued
W3-142,2010-10-29,queued
W3-143,2010-10-29,queued
W3-144,2010-10-29,queued
W3-145,2010-10-29,queued
W3-146,2010-10-29,queued
W3-147,2010-10-29,queued
W3-148,2010-10-29,queued
W3-149,2010-10-29,queued
W3-150,2010-10-29,queued
W3-151,2010-10-29,queued
W3-152,2010-10-29,queued
W3-153,2010-10-29,queued
W3-154,2010-10-29,queued
W3-155,2010-10-29,queued
W3-156,2010-10-29,queued
W3-157,2010-10-29,queued
W3-158,2010-10-29,queued
W3-159,2010-10-29,queued
W3-160,2010-10-29,queued
W3-161,2010-10-29,queued
W3-162,2010-10-29,queued
W3-163,2010-10-29,queued
W3-164,2010-10-29,queued
W3-165,2010-10-29,queued
W3-166,2010-10-29,queued
W3-167,2010-10-29,queued
W3-168,2010-10-29,queued
W3-169,2010-10-29,queued
W3-170,2010-10-29,queued
W3-171,2010-10-29,queued
W3-172,2010-10-29,queued
W3-173,2010-10-29,queued
