project_id,branch,fid,circuit,cont_branch,cont_fid,cont_circuit,direction,loading_post,loading_pre,dfax,contrib_mw,rating_mva,flow_post,upgrade,cost_total,cost_share,cost_alloc,contributors
Q12-0130,17246,L:19846:19852:230,1,17406,L:19917:20133:230,1,injection,110.3,109.0,7.6,8.0,613.0,675.9,rebuild,36371000.0,0.025,919000.0,Q11-0017;Q11-0018;Q11-0039;Q11-0042;Q11-0051;Q11-0064;Q11-0066;Q11-0067;Q11-0086;Q12-0120;Q12-0121
Q12-0130,18043,X:20266:500:1,1,17091,L:19780:20266:500,1,injection,109.9,108.8,13.0,13.6,1201.0,1320.4,replace transformer,30096000.0,0.025,764000.0,Q11-0017;Q11-0018;Q11-0039;Q11-0042;Q11-0051;Q11-0064;Q11-0066;Q11-0067;Q11-0086;Q12-0120;Q12-0121
Q12-0130,16590,X:19576:500:230,1,17356,L:19893:20264:500,1,injection,108.5,106.7,16.9,17.8,981.0,1063.9,replace transformer,27612000.0,0.025,691000.0,Q11-0017;Q11-0018;Q11-0039;Q11-0042;Q11-0051;Q11-0064;Q11-0066;Q11-0067;Q11-0086;Q12-0120;Q12-0121
Q12-0130,17109,L:19780:20091:230,1,16925,L:19719:20097:500,1,injection,107.8,105.6,11.4,12.0,550.0,592.7,reconductor,5542000.0,0.025,141000.0,Q11-0017;Q11-0018;Q11-0039;Q11-0042;Q11-0051;Q11-0064;Q11-0066;Q11-0067;Q11-0086;Q12-0120;Q12-0121
Q12-0130,15223,L:18970:19003:230,1,17356,L:19893:20264:500,1,injection,106.8,104.2,10.2,10.8,398.0,425.8,reconductor,12443000.0,0.025,313000.0,Q11-0017;Q11-0018;Q11-0039;Q11-0042;Q11-0051;Q11-0064;Q11-0066;Q11-0067;Q11-0086;Q12-0120;Q12-0121
Q12-0130,17360,L:19893:19900:230,1,17357,L:19893:20280:500,1,injection,106.3,103.5,10.5,11.1,395.0,419.8,reconductor,14927000.0,0.026,386000.0,Q11-0017;Q11-0018;Q11-0039;Q11-0042;Q11-0064;Q11-0066;Q11-0086;Q12-0120;Q12-0121
Q12-0130,15404,L:19052:19145:230,1,15355,L:19030:19145:500,1,injection,105.7,104.6,5.2,5.5,507.0,535.9,reconductor,5176000.0,0.1,515000.0,Q11-0017;Q11-0051;Q11-0067;Q12-0120
Q12-0130,16741,L:19626:19645:230,1,17356,L:19893:20264:500,1,injection,104.9,103.2,14.0,14.8,912.0,956.2,reconductor,10109000.0,0.025,255000.0,Q11-0017;Q11-0018;Q11-0039;Q11-0042;Q11-0051;Q11-0064;Q11-0066;Q11-0067;Q11-0086;Q12-0120;Q12-0121
Q12-0130,15403,L:19052:19094:230,1,15355,L:19030:19145:500,1,injection,104.8,103.7,5.2,5.5,499.0,523.2,reconductor,4435000.0,0.1,441000.0,Q11-0017;Q11-0051;Q11-0067;Q12-0120
Q12-0130,17195,L:19822:19941:230,1,18041,L:20264:20266:500,1,injection,103.8,102.2,15.1,15.9,1033.0,1071.5,reconductor,9336000.0,0.025,236000.0,Q11-0017;Q11-0018;Q11-0039;Q11-0042;Q11-0051;Q11-0064;Q11-0066;Q11-0067;Q11-0086;Q12-0120;Q12-0121
Q12-0130,16740,L:19626:19637:230,1,17356,L:19893:20264:500,1,injection,102.9,101.4,13.5,14.2,991.0,1019.7,reconductor,8007000.0,0.025,202000.0,Q11-0017;Q11-0018;Q11-0039;Q11-0042;Q11-0051;Q11-0064;Q11-0066;Q11-0067;Q11-0086;Q12-0120;Q12-0121
Q12-0130,17247,L:19846:19917:230,1,17356,L:19893:20264:500,1,injection,102.8,101.4,8.5,9.0,614.0,631.2,reconductor,7436000.0,0.025,188000.0,Q11-0017;Q11-0018;Q11-0039;Q11-0042;Q11-0051;Q11-0064;Q11-0066;Q11-0067;Q11-0086;Q12-0120;Q12-0121
Q12-0130,17248,L:19846:19941:230,1,17356,L:19893:20264:500,1,injection,102.6,101.2,16.7,17.6,1245.0,1277.5,reconductor,24248000.0,0.025,613000.0,Q11-0017;Q11-0018;Q11-0039;Q11-0042;Q11-0051;Q11-0064;Q11-0066;Q11-0067;Q11-0086;Q12-0120;Q12-0121
Q12-0130,15168,L:18942:18970:230,1,17356,L:19893:20264:500,1,injection,102.5,100.1,10.2,10.8,436.0,447.3,reconductor,4633000.0,0.025,116000.0,Q11-0017;Q11-0018;Q11-0039;Q11-0042;Q11-0051;Q11-0064;Q11-0066;Q11-0067;Q11-0086;Q12-0120;Q12-0121
Q12-0130,16777,L:19643:20303:230,1,17356,L:19893:20264:500,1,injection,101.7,100.1,8.2,8.7,533.0,542.2,reconductor,6605000.0,0.025,167000.0,Q11-0017;Q11-0018;Q11-0039;Q11-0042;Q11-0051;Q11-0064;Q11-0066;Q11-0067;Q11-0086;Q12-0120;Q12-0121
Q12-0130,18026,X:20261:500:230,1,17356,L:19893:20264:500,1,injection,101.7,100.4,11.3,11.9,916.0,931.3,replace transformer,38294000.0,0.025,966000.0,Q11-0017;Q11-0018;Q11-0039;Q11-0042;Q11-0051;Q11-0064;Q11-0066;Q11-0067;Q11-0086;Q12-0120;Q12-0121
Q12-0133,10013,X:9633:138:1,1,10015,L:9633:9638:345,1,injection,116.6,88.0,48.7,99.8,348.0,406.4,replace transformer,5842000.0,0.3,1755000.0,Q11-0009;Q11-0010;Q11-0045;Q11-0072;Q11-0078;Q11-0085;Q12-0129
Q12-0133,9834,L:9529:9626:138,1,10164,L:9666:18544:345,1,injection,113.4,107.6,5.4,11.1,189.0,214.6,rebuild,2438000.0,0.172,420000.0,Q11-0010;Q11-0072;Q11-0085
Q12-0133,9994,L:9626:9627:138,1,10164,L:9666:18544:345,1,injection,110.1,104.7,5.4,11.1,206.0,227.2,rebuild,3710000.0,0.172,640000.0,Q11-0010;Q11-0072;Q11-0085
Q12-0133,9527,L:9355:9496:138,1,10164,L:9666:18544:345,1,injection,106.5,100.1,6.8,13.9,218.0,232.2,reconductor,1210000.0,0.121,146000.0,Q11-0009;Q11-0010;Q11-0072;Q11-0085;Q12-0129
Q12-0133,9643,L:9407:9408:138,1,10164,L:9666:18544:345,1,injection,106.4,100.8,6.0,12.2,219.0,233.3,reconductor,3592000.0,0.202,724000.0,Q12-0129
Q12-0133,10155,X:9666:345:138,1,9733,L:9467:9666:345,1,injection,105.8,100.9,9.3,19.0,392.0,414.7,replace transformer,28333000.0,0.108,3047000.0,Q11-0009;Q11-0010;Q11-0045;Q11-0072;Q11-0078;Q11-0085;Q12-0129
Q12-0133,9693,X:9436:345:138,1,9696,L:9436:9482:345,1,injection,105.7,103.3,5.5,11.3,479.0,506.1,replace transformer,13593000.0,0.145,1972000.0,Q11-0010;Q11-0078;Q12-0129
Q12-0133,9641,L:9406:9407:138,1,10164,L:9666:18544:345,1,injection,104.8,99.1,6.0,12.2,212.0,222.1,reconductor,2156000.0,0.202,435000.0,Q12-0129
Q12-0133,9776,L:9491:9495:138,1,10164,L:9666:18544:345,1,injection,104.7,97.4,6.0,12.2,167.0,175.1,reconductor,1921000.0,0.201,387000.0,Q12-0129
Q12-0133,9758,X:9482:345:138,1,9693,X:9436:345:138,1,injection,104.4,102.1,5.5,11.3,494.0,515.9,replace transformer,24337000.0,0.146,3547000.0,Q11-0010;Q11-0078;Q12-0129
Q12-0133,14255,X:18544:345:138,1,14043,L:18381:18544:345,1,injection,104.2,98.7,13.2,27.0,491.0,511.8,replace transformer,13535000.0,0.103,1396000.0,Q11-0003;Q11-0009;Q11-0010;Q11-0015;Q11-0045;Q11-0072;Q11-0085;Q12-0116;Q12-0129
Q12-0133,14240,L:18535:18541:138,1,14043,L:18381:18544:345,1,injection,103.4,95.1,9.2,18.8,227.0,234.6,reconductor,2058000.0,0.121,248000.0,Q11-0009;Q11-0010;Q11-0072;Q11-0085;Q12-0129
Q12-0133,10010,X:9633:345:1,1,10015,L:9633:9638:345,1,injection,102.6,77.4,48.7,99.8,396.0,406.4,replace transformer,13835000.0,0.3,4155000.0,Q11-0009;Q11-0010;Q11-0045;Q11-0072;Q11-0078;Q11-0085;Q12-0129
Q12-0133,9648,L:9410:9659:138,1,10164,L:9666:18544:345,1,injection,100.7,95.2,6.0,12.2,222.0,224.0,reconductor,2853000.0,0.201,575000.0,Q12-0129
Q12-0133,14115,L:18437:18441:138,1,14043,L:18381:18544:345,1,injection,100.5,92.1,9.7,19.9,236.0,237.4,reconductor,1451000.0,0.115,167000.0,Q11-0009;Q11-0010;Q11-0072;Q11-0078;Q11-0085;Q12-0129
Q12-0133,14124,L:18442:18545:138,1,10164,L:9666:18544:345,1,injection,100.4,94.8,6.1,12.4,223.0,223.7,reconductor,4030000.0,0.162,654000.0,Q11-0010;Q11-0072;Q11-0085;Q12-0129
Q12-0133,14120,L:18439:18441:138,1,14043,L:18381:18544:345,1,injection,100.3,91.8,9.7,19.9,233.0,234.1,reconductor,1867000.0,0.115,215000.0,Q11-0009;Q11-0010;Q11-0072;Q11-0078;Q11-0085;Q12-0129
Q12-0133,14257,L:18544:18545:138,1,10164,L:9666:18544:345,1,injection,100.1,94.6,6.1,12.4,229.0,229.5,reconductor,1559000.0,0.162,253000.0,Q11-0010;Q11-0072;Q11-0085;Q12-0129
Q12-0133,14121,L:18439:18445:138,1,14043,L:18381:18544:345,1,injection,100.0,91.5,9.7,19.9,233.0,232.9,reconductor,3024000.0,0.115,349000.0,Q11-0009;Q11-0010;Q11-0072;Q11-0078;Q11-0085;Q12-0129
Q12-0138,6854,L:8189:8201:138,1,6491,L:7979:18688:345,1,injection,616.5,25.7,100.0,1347.7,210.0,1293.7,rebuild,4520000.0,1.0,4520000.0,
Q12-0138,6838,L:8179:8189:138,1,6491,L:7979:18688:345,1,injection,581.2,19.4,100.0,1347.7,224.0,1304.2,rebuild,3162000.0,1.0,3162000.0,
Q12-0138,6336,L:7893:8179:138,1,6491,L:7979:18688:345,1,injection,573.7,17.2,100.0,1347.7,228.0,1308.5,rebuild,13137000.0,1.0,13137000.0,
Q12-0138,6335,L:7893:7981:138,1,6491,L:7979:18688:345,1,injection,551.7,12.9,100.0,1347.7,239.0,1317.0,rebuild,7975000.0,1.0,7975000.0,
Q12-0138,6494,L:7980:7981:138,1,6491,L:7979:18688:345,1,injection,534.9,8.5,100.0,1347.7,248.0,1326.7,rebuild,2623000.0,1.0,2623000.0,
Q12-0138,6492,L:7979:7980:138,1,6491,L:7979:18688:345,1,injection,523.3,4.4,100.0,1347.7,255.0,1336.4,rebuild,1450000.0,1.0,1450000.0,
Q12-0138,6489,X:7979:345:138,1,6491,L:7979:18688:345,1,injection,355.2,3.0,100.0,1347.7,376.0,1336.4,replace transformer,11954000.0,1.0,11954000.0,
Q12-0138,6284,L:7872:8183:138,1,6491,L:7979:18688:345,1,injection,340.4,20.7,58.5,788.1,218.0,742.9,rebuild,3563000.0,1.0,3563000.0,
Q12-0138,6843,L:8183:8201:138,1,6491,L:7979:18688:345,1,injection,328.2,15.1,58.5,788.1,230.0,753.5,rebuild,5591000.0,1.0,5591000.0,
Q12-0138,6473,L:7968:8201:138,1,6491,L:7979:18688:345,1,injection,255.0,10.7,41.5,559.6,211.0,537.0,rebuild,4542000.0,1.0,4542000.0,
Q12-0138,6287,L:7873:7968:138,1,6491,L:7979:18688:345,1,injection,241.2,13.1,41.5,559.6,220.0,530.7,rebuild,5918000.0,1.0,5918000.0,
Q12-0138,6288,L:7873:7978:138,1,6491,L:7979:18688:345,1,injection,226.2,16.7,41.5,559.6,230.0,521.0,rebuild,2560000.0,1.0,2560000.0,
Q12-0138,6472,L:7967:7978:138,1,6491,L:7979:18688:345,1,injection,217.2,18.7,41.5,559.6,237.0,515.2,rebuild,5469000.0,1.0,5469000.0,
Q12-0138,5013,L:7214:7889:138,1,6491,L:7979:18688:345,1,injection,194.3,28.3,37.7,507.4,228.0,442.9,rebuild,18967000.0,1.0,18967000.0,
Q12-0138,6327,L:7889:8184:138,1,6491,L:7979:18688:345,1,injection,192.4,25.9,37.7,507.4,232.0,447.2,rebuild,3400000.0,1.0,3400000.0,
Q12-0138,6285,L:7872:8184:138,1,6491,L:7979:18688:345,1,injection,189.0,22.6,37.7,507.4,240.0,453.3,rebuild,4230000.0,1.0,4230000.0,
Q12-0138,14485,L:18688:18699:345,1,7191,L:8280:18688:345,1,injection,162.6,49.5,92.2,1243.0,1099.0,1787.2,rebuild,4886000.0,1.0,4886000.0,
Q12-0138,7157,X:8275:500:345,1,7191,L:8280:18688:345,1,injection,137.1,78.6,29.5,397.2,679.0,930.9,replace transformer,45416000.0,0.882,40066000.0,Q11-0082
Q12-0138,6471,L:7967:7972:138,1,6491,L:7979:18688:345,1,injection,133.2,9.9,22.8,307.3,215.0,286.1,rebuild,11653000.0,1.0,11653000.0,
Q12-0138,7191,L:8280:18688:345,1,7165,L:8275:18699:345,1,injection,131.4,77.6,54.5,735.0,1366.0,1794.6,rebuild,35540000.0,0.845,30033000.0,Q11-0032;Q11-0040;Q11-0082;Q12-0117
Q12-0138,6478,L:7972:18432:138,1,6491,L:7979:18688:345,1,injection,127.9,11.8,22.8,307.3,220.0,281.4,rebuild,5161000.0,1.0,5161000.0,
Q12-0138,7165,L:8275:18699:345,1,7191,L:8280:18688:345,1,injection,127.1,78.0,59.0,795.7,1621.0,2059.4,rebuild,7292000.0,0.827,6030000.0,Q11-0032;Q11-0033;Q11-0040;Q11-0050;Q11-0082;Q12-0094;Q12-0117
Q12-0138,7184,X:8280:500:345,1,7165,L:8275:18699:345,1,injection,125.9,79.7,22.6,304.2,658.0,829.1,replace transformer,40724000.0,0.896,36490000.0,Q11-0082
Q12-0138,6283,L:7872:7891:138,1,6491,L:7979:18688:345,1,injection,122.3,1.2,20.8,280.7,227.0,278.1,rebuild,3031000.0,1.0,3031000.0,
Q12-0138,6491,L:7979:18688:345,1,6492,L:7979:7980:138,1,injection,119.8,1.0,100.0,1347.7,1115.0,1336.4,rebuild,29790000.0,1.0,29790000.0,
Q13-0204,14253,L:18543:18544:138,1,14043,L:18381:18544:345,1,injection,139.6,127.6,9.0,23.0,192.0,267.4,rebuild,4897000.0,0.118,578000.0,Q11-0009;Q11-0010;Q11-0072;Q11-0085;Q12-0129;Q12-0133;Q12-0145;Q12-0154
Q13-0204,14046,L:18385:18386:138,1,10016,L:9633:18368:345,1,injection,136.4,123.5,9.7,24.9,194.0,264.3,rebuild,3585000.0,0.142,508000.0,Q11-0009;Q11-0045;Q11-0072;Q11-0085;Q12-0129;Q12-0133;Q12-0145;Q12-0154;Q12-0186
Q13-0204,14037,L:18379:18385:138,1,14032,L:18377:18381:345,1,injection,132.9,124.4,8.1,20.7,244.0,324.8,rebuild,5154000.0,0.107,552000.0,Q11-0010;Q11-0072;Q11-0085;Q12-0129;Q12-0133;Q12-0145;Q12-0154
Q13-0204,9314,L:9247:9675:138,1,10164,L:9666:18544:345,1,injection,132.8,125.4,5.9,15.1,204.0,271.2,rebuild,6727000.0,0.156,1051000.0,Q11-0010;Q12-0129;Q12-0133;Q12-0145
Q13-0204,9951,L:9600:18386:138,1,10016,L:9633:18368:345,1,injection,132.6,120.3,9.7,24.9,202.0,267.5,rebuild,5148000.0,0.142,729000.0,Q11-0009;Q11-0045;Q11-0072;Q11-0085;Q12-0129;Q12-0133;Q12-0145;Q12-0154;Q12-0186
Q13-0204,9971,L:9616:9618:138,1,10016,L:9633:18368:345,1,injection,131.7,124.3,6.1,15.7,213.0,280.4,rebuild,6203000.0,0.145,897000.0,Q11-0009;Q11-0010;Q11-0072;Q11-0085;Q12-0133;Q12-0145;Q12-0154
Q13-0204,9949,L:9599:9606:138,1,10016,L:9633:18368:345,1,injection,131.2,121.4,10.0,25.7,264.0,346.1,rebuild,2443000.0,0.152,372000.0,Q11-0009;Q11-0010;Q11-0072;Q11-0085;Q12-0129;Q12-0133;Q12-0145;Q12-0154;Q12-0186
Q13-0204,14032,L:18377:18381:345,1,9944,L:9597:18368:345,1,injection,131.0,122.8,36.8,94.6,1153.0,1510.8,rebuild,44514000.0,0.091,4040000.0,Q11-0003;Q11-0009;Q11-0010;Q11-0015;Q11-0045;Q11-0072;Q11-0078;Q11-0085;Q12-0116;Q12-0129;Q12-0133;Q12-0145;Q12-0154;Q12-0164;Q12-0167;Q12-0186
Q13-0204,14045,L:18382:18384:138,1,14032,L:18377:18381:345,1,injection,130.6,121.9,10.7,27.4,317.0,413.5,rebuild,5266000.0,0.121,638000.0,Q11-0009;Q11-0072;Q11-0085;Q12-0129;Q12-0133;Q12-0145;Q12-0154;Q12-0186
Q13-0204,13998,L:18357:18379:138,1,14032,L:18377:18381:345,1,injection,130.5,122.3,8.1,20.7,251.0,327.3,rebuild,8295000.0,0.107,889000.0,Q11-0010;Q11-0072;Q11-0085;Q12-0129;Q12-0133;Q12-0145;Q12-0154
Q13-0204,9950,L:9600:18374:138,1,10016,L:9633:18368:345,1,injection,130.4,118.4,9.7,24.9,208.0,271.3,rebuild,823000.0,0.142,117000.0,Q11-0009;Q11-0045;Q11-0072;Q11-0085;Q12-0129;Q12-0133;Q12-0145;Q12-0154;Q12-0186
Q13-0204,14036,L:18378:18535:138,1,14032,L:18377:18381:345,1,injection,129.9,120.4,8.1,20.8,219.0,284.4,rebuild,6301000.0,0.114,718000.0,Q11-0009;Q11-0010;Q11-0072;Q11-0085;Q12-0129;Q12-0133;Q12-0145;Q12-0154
Q13-0204,9645,L:9409:9495:138,1,10164,L:9666:18544:345,1,injection,129.9,123.4,6.6,17.0,262.0,339.8,rebuild,7331000.0,0.123,904000.0,Q12-0129;Q12-0133;Q12-0145;Q12-0164
Q13-0204,14035,L:18378:18385:138,1,14032,L:18377:18381:345,1,injection,128.3,119.0,8.1,20.8,224.0,286.8,rebuild,8730000.0,0.114,995000.0,Q11-0009;Q11-0010;Q11-0072;Q11-0085;Q12-0129;Q12-0133;Q12-0145;Q12-0154
Q13-0204,9646,L:9409:18440:138,1,10164,L:9666:18544:345,1,injection,128.2,122.0,6.6,17.0,272.0,349.1,rebuild,11678000.0,0.123,1441000.0,Q12-0129;Q12-0133;Q12-0145;Q12-0164
Q13-0204,9649,L:9410:18440:138,1,10164,L:9666:18544:345,1,injection,128.0,121.8,6.6,17.0,274.0,350.3,rebuild,410000.0,0.123,51000.0,Q12-0129;Q12-0133;Q12-0145;Q12-0164
Q13-0204,9648,L:9410:9659:138,1,10164,L:9666:18544:345,1,injection,127.1,121.0,6.6,17.0,280.0,355.9,rebuild,6523000.0,0.123,805000.0,Q12-0129;Q12-0133;Q12-0145;Q12-0164
Q13-0204,14029,L:18375:18382:138,1,14032,L:18377:18381:345,1,injection,126.6,118.6,10.7,27.4,342.0,432.3,rebuild,10589000.0,0.121,1284000.0,Q11-0009;Q11-0072;Q11-0085;Q12-0129;Q12-0133;Q12-0145;Q12-0154;Q12-0186
Q13-0204,9729,X:9467:345:138,1,9195,L:9185:9467:345,1,injection,126.4,119.7,10.0,25.6,381.0,481.8,replace transformer,17154000.0,0.078,1334000.0,Q11-0009;Q11-0010;Q11-0045;Q11-0072;Q11-0078;Q11-0085;Q12-0129;Q12-0133;Q12-0145;Q12-0154;Q12-0164;Q12-0186
Q13-0204,10078,X:9648:138:1,1,14043,L:18381:18544:345,1,injection,126.0,119.2,8.7,22.4,332.0,418.3,replace transformer,5920000.0,0.115,679000.0,Q11-0009;Q11-0072;Q11-0078;Q11-0085;Q12-0129;Q12-0133;Q12-0145;Q12-0154
Q13-0204,9775,L:9491:9493:138,1,10164,L:9666:18544:345,1,injection,125.7,117.9,6.6,17.0,217.0,272.3,rebuild,1536000.0,0.123,190000.0,Q12-0129;Q12-0133;Q12-0145;Q12-0164
Q13-0204,9941,L:9596:18374:138,1,10016,L:9633:18368:345,1,injection,124.2,113.4,9.7,24.9,231.0,286.9,rebuild,4959000.0,0.142,702000.0,Q11-0009;Q11-0045;Q11-0072;Q11-0085;Q12-0129;Q12-0133;Q12-0145;Q12-0154;Q12-0186
Q13-0204,9940,L:9596:9598:138,1,10016,L:9633:18368:345,1,injection,124.1,114.0,9.7,24.9,247.0,306.2,rebuild,9933000.0,0.142,1407000.0,Q11-0009;Q11-0045;Q11-0072;Q11-0085;Q12-0129;Q12-0133;Q12-0145;Q12-0154;Q12-0186
Q13-0204,14028,L:18375:18377:138,1,14032,L:18377:18381:345,1,injection,124.0,116.4,10.7,27.4,359.0,445.7,rebuild,2252000.0,0.121,273000.0,Q11-0009;Q11-0072;Q11-0085;Q12-0129;Q12-0133;Q12-0145;Q12-0154;Q12-0186
Q13-0204,9947,L:9598:9599:138,1,10016,L:9633:18368:345,1,injection,122.9,113.1,9.7,24.9,255.0,313.1,rebuild,9583000.0,0.142,1357000.0,Q11-0009;Q11-0045;Q11-0072;Q11-0085;Q12-0129;Q12-0133;Q12-0145;Q12-0154;Q12-0186
Q13-0254,19056,L:22551:22553:100,1,16594,L:19576:22739:500,1,injection,180.0,77.5,51.8,134.5,131.0,236.3,rebuild,5569000.0,0.699,3895000.0,Q11-0035;Q12-0140;Q12-0141
Q13-0254,18954,L:22247:22553:100,1,18953,L:22246:22553:100,1,injection,140.4,47.6,42.6,110.6,119.0,167.4,rebuild,6500000.0,0.705,4583000.0,Q11-0035;Q12-0140;Q12-0141
Q13-0254,18953,L:22246:22553:100,1,18954,L:22247:22553:100,1,injection,138.6,48.6,40.3,104.6,116.0,161.1,rebuild,8043000.0,0.704,5664000.0,Q11-0035;Q12-0140;Q12-0141
Q13-0254,15202,L:18960:22246:100,1,18954,L:22247:22553:100,1,injection,137.6,45.4,40.3,104.6,113.0,156.1,rebuild,3328000.0,0.704,2343000.0,Q11-0035;Q12-0140;Q12-0141
Q13-0254,16126,L:19401:19402:100,1,16151,L:19413:19578:500,1,injection,134.7,124.2,5.2,13.4,128.0,172.0,rebuild,3159000.0,0.844,2666000.0,Q12-0141
Q13-0254,15176,L:18948:18951:100,1,16590,X:19576:500:230,1,injection,134.4,107.2,13.4,34.7,128.0,171.6,rebuild,6543000.0,0.604,3954000.0,Q11-0035;Q12-0140;Q12-0141
Q13-0254,16092,L:19387:19390:100,1,16590,X:19576:500:230,1,injection,133.6,102.1,13.4,34.7,110.0,147.2,rebuild,9464000.0,0.604,5719000.0,Q11-0035;Q12-0140;Q12-0141
Q13-0254,15190,L:18951:19390:100,1,16590,X:19576:500:230,1,injection,132.1,103.5,13.4,34.7,121.0,160.4,rebuild,1862000.0,0.604,1125000.0,Q11-0035;Q12-0140;Q12-0141
Q13-0254,19055,L:22549:22551:100,1,19056,L:22551:22553:100,1,injection,131.0,36.5,100.0,259.8,155.0,203.2,rebuild,6505000.0,0.841,5469000.0,Q12-0141
Q13-0254,15177,L:18948:18954:100,1,16590,X:19576:500:230,1,injection,118.4,95.5,13.4,34.7,151.0,179.3,rebuild,8325000.0,0.604,5031000.0,Q11-0035;Q12-0140;Q12-0141
Q13-0254,15195,L:18953:22247:100,1,18953,L:22246:22553:100,1,injection,111.7,69.2,21.8,56.7,134.0,149.2,rebuild,11816000.0,0.766,9051000.0,Q12-0140;Q12-0141
Q13-0254,16091,L:19387:19388:100,1,16590,X:19576:500:230,1,injection,110.3,80.3,13.4,34.7,116.0,127.6,rebuild,2920000.0,0.604,1765000.0,Q11-0035;Q12-0140;Q12-0141
Q13-0254,15196,L:18954:18955:100,1,15195,L:18953:22247:100,1,injection,106.4,87.2,9.7,25.1,130.0,138.6,reconductor,1025000.0,0.754,772000.0,Q12-0140;Q12-0141
Q13-0254,15194,L:18953:18954:100,1,18953,L:22246:22553:100,1,injection,106.4,61.6,21.8,56.7,127.0,134.7,reconductor,1150000.0,0.766,881000.0,Q12-0140;Q12-0141
Q13-0254,14912,X:18843:500:230,1,16593,L:19576:19617:500,1,injection,106.2,103.7,9.8,25.5,1026.0,1089.9,replace transformer,22574000.0,0.111,2496000.0,Q11-0035;Q11-0048;Q12-0140;Q12-0141;Q12-0158
Q13-0254,18785,L:21990:21991:100,1,18763,L:21984:21986:100,1,injection,105.5,94.7,5.2,13.4,124.0,130.9,reconductor,2094000.0,0.236,494000.0,Q11-0035;Q12-0140;Q12-0141
Q13-0254,18911,L:22098:22721:230,1,19108,L:22708:22742:500,1,injection,101.4,98.6,6.3,16.3,578.0,586.6,reconductor,9379000.0,0.112,1051000.0,Q11-0035;Q11-0048;Q12-0140;Q12-0141;Q12-0158
Q13-0254,18928,L:22208:22549:100,1,19056,L:22551:22553:100,1,injection,100.9,24.5,66.2,171.9,137.0,138.3,reconductor,2720000.0,0.743,2021000.0,Q12-0140;Q12-0141
Q13-0254,18910,L:22098:22708:230,1,19108,L:22708:22742:500,1,injection,100.4,97.6,6.3,16.3,562.0,565.0,reconductor,10081000.0,0.112,1130000.0,Q11-0035;Q11-0048;Q12-0140;Q12-0141;Q12-0158
Q12-0136,11024,L:10070:10307:138,1,10984,L:10041:10068:138,1,injection,348.9,65.6,44.3,449.5,159.0,553.5,rebuild,1927000.0,1.0,1927000.0,
Q12-0136,11020,L:10068:10070:138,1,10984,L:10041:10068:138,1,injection,267.4,16.9,74.1,751.6,300.0,802.1,rebuild,946000.0,1.0,946000.0,
Q12-0136,10637,L:9871:10066:138,1,11020,L:10068:10070:138,1,injection,264.4,47.9,51.1,518.3,239.0,633.0,rebuild,3313000.0,1.0,3313000.0,
Q12-0136,10984,L:10041:10068:138,1,11020,L:10068:10070:138,1,injection,249.5,59.6,51.1,518.3,273.0,680.8,rebuild,3385000.0,1.0,3385000.0,
Q12-0136,10983,L:10041:10066:138,1,11020,L:10068:10070:138,1,injection,223.1,48.4,51.1,518.3,297.0,661.7,rebuild,2456000.0,1.0,2456000.0,
Q12-0136,10645,L:9875:10158:138,1,10603,L:9859:9875:138,1,injection,159.9,109.3,16.8,170.9,338.0,539.7,rebuild,1307000.0,1.0,1307000.0,
Q12-0136,11032,L:10073:10275:138,2,11031,L:10073:10275:138,1,injection,153.6,103.5,17.9,181.6,362.0,556.9,rebuild,601000.0,1.0,601000.0,
Q12-0136,8592,L:8929:8953:138,1,8367,L:8823:8949:345,1,injection,151.7,128.5,5.4,54.3,234.0,355.5,rebuild,2191000.0,0.279,611000.0,Q11-0012;Q11-0019;Q11-0021;Q11-0025;Q11-0038;Q11-0080;Q12-0108;Q12-0123
Q12-0136,7633,L:8468:9058:138,1,8366,L:8823:8824:345,1,injection,151.3,120.2,5.8,58.7,189.0,285.8,rebuild,963000.0,0.224,216000.0,Q11-0012;Q11-0019;Q11-0021;Q11-0025;Q11-0038;Q11-0056;Q11-0080;Q12-0108;Q12-0123
Q12-0136,11031,L:10073:10275:138,1,11032,L:10073:10275:138,2,injection,150.0,101.1,17.9,181.6,371.0,556.9,rebuild,1087000.0,1.0,1087000.0,
Q12-0136,11401,L:10275:10307:138,2,11400,L:10275:10307:138,1,injection,149.8,100.9,16.9,171.6,351.0,526.3,rebuild,976000.0,1.0,976000.0,
Q12-0136,11400,L:10275:10307:138,1,11401,L:10275:10307:138,2,injection,148.1,99.8,16.9,171.6,355.0,526.3,rebuild,1810000.0,1.0,1810000.0,
Q12-0136,10624,L:9868:9875:138,1,10625,L:9868:9875:138,2,injection,148.0,104.8,16.6,168.8,390.0,577.9,rebuild,1973000.0,1.0,1973000.0,
Q12-0136,11027,L:10071:10140:138,1,11020,L:10068:10070:138,1,injection,147.2,31.0,34.0,344.5,193.0,284.6,rebuild,2397000.0,1.0,2397000.0,
Q12-0136,10626,L:9868:10073:138,1,10627,L:9868:10073:138,2,injection,147.1,105.2,16.9,171.5,409.0,601.2,rebuild,2910000.0,1.0,2910000.0,
Q12-0136,10603,L:9859:9875:138,1,10645,L:9875:10158:138,1,injection,145.9,103.2,13.0,131.6,308.0,449.2,rebuild,3611000.0,1.0,3611000.0,
