datetime,branch,fid,shadow_price,flow_mw,constraint_name
2012-04-16 21:00:00,21495,L:24592:24600:230,41.97,559.8,MAALAEA - FARRAGUT 230 KV line
2012-05-29 17:00:00,1982,L:5917:6922:138,22.47,196.7,EARLIMART - JEFFERSON TAP 138 KV
2012-05-29 17:00:00,2420,L:6014:7931:138,117.11,307.3,LA CONNER - FIVE FALLS 138 KV L
2012-05-29 17:00:00,4893,X:7171:500:345,29.19,1043.8,WALLENPAUPACK 500-345 kV Transformer
2012-05-29 17:00:00,8865,L:9069:18394:345,6.2,1320.5,WESTROCK SOUTHEAST LLC - RIDGELEY 345 KV
2012-05-29 17:00:00,13848,L:18267:18338:345,4.27,1068.9,FOURTH PLAIN - MILROY 345 KV
2012-05-29 17:00:00,15801,L:19234:19265:100,2000.0,143.4,SOUTHPAC - SUNRISE POWER 100 KV Line
2012-05-29 17:00:00,18851,L:22022:22024:230,7.49,520.5,CONCORD - MT. HARRIS 230 KV
2012-06-21 17:00:00,1762,L:5833:5846:138,110.82,279.5,TOKIO - JOSE 138 KV
2012-06-21 17:00:00,2420,L:6014:7931:138,61.32,307.3,LA CONNER - FIVE FALLS 138 KV L
2012-06-21 17:00:00,2512,L:6047:6055:138,64.09,279.7,N LAKE - PLAQUEMINE COGENERATION PLANT 138 KV
2012-06-21 17:00:00,3379,L:6457:7119:138,43.03,293.5,BRIDGEPORT - GRISWALD 138 KV
2012-06-21 17:00:00,8338,L:8810:8813:138,5.94,252.1,RIVERPLACE - HIGH RIDGE 138 KV
2012-06-21 17:00:00,8865,L:9069:18394:345,0.68,1320.5,WESTROCK SOUTHEAST LLC - RIDGELEY 345 KV
2012-06-21 17:00:00,17585,L:19998:20005:230,1.83,632.9,KEMMERER - DANIEL SIDING 230 KV
2012-06-21 17:00:00,18851,L:22022:22024:230,2.54,520.5,CONCORD - MT. HARRIS 230 KV
2012-07-18 15:00:00,2420,L:6014:7931:138,128.66,307.3,LA CONNER - FIVE FALLS 138 KV L
2012-07-18 15:00:00,3379,L:6457:7119:138,46.01,293.5,BRIDGEPORT - GRISWALD 138 KV
2012-07-18 15:00:00,4893,X:7171:500:345,37.04,1043.8,WALLENPAUPACK 500-345 kV Transformer
2012-07-18 15:00:00,8865,L:9069:18394:345,0.8,1320.5,WESTROCK SOUTHEAST LLC - RIDGELEY 345 KV
2012-07-18 15:00:00,12072,L:16915:16916:138,27.7,307.2,OPP - CICO 138 KV Ckt 2
2012-07-18 15:00:00,17585,L:19998:20005:230,1.94,632.9,KEMMERER - DANIEL SIDING 230 KV
2012-07-18 15:00:00,18851,L:22022:22024:230,11.3,520.5,CONCORD - MT. HARRIS 230 KV
2012-08-03 16:00:00,1982,L:5917:6922:138,18.64,196.7,EARLIMART - JEFFERSON TAP 138 KV
2012-08-03 16:00:00,2420,L:6014:7931:138,79.26,307.3,LA CONNER - FIVE FALLS 138 KV L
2012-08-03 16:00:00,3379,L:6457:7119:138,4.88,293.5,BRIDGEPORT - GRISWALD 138 KV
2012-08-03 16:00:00,4893,X:7171:500:345,33.14,1043.8,WALLENPAUPACK 500-345 kV Transformer
2012-08-03 16:00:00,14783,L:18790:19215:100,1.48,144.8,FAYETTEVILLE S - SAN BRUNO SUBSTATION 100 KV
2012-08-03 16:00:00,17585,L:19998:20005:230,1.07,632.9,KEMMERER - DANIEL SIDING 230 KV
2012-08-03 16:00:00,18851,L:22022:22024:230,13.51,520.5,CONCORD - MT. HARRIS 230 KV
2012-09-07 17:00:00,830,L:5373:5777:138,2.29,262.4,BRYANT - CASTO 138 KV L
2012-09-07 17:00:00,1982,L:5917:6922:138,23.6,196.7,EARLIMART - JEFFERSON TAP 138 KV
2012-09-07 17:00:00,2420,L:6014:7931:138,86.54,307.3,LA CONNER - FIVE FALLS 138 KV L
2012-09-07 17:00:00,4893,X:7171:500:345,20.48,1043.8,WALLENPAUPACK 500-345 kV Transformer
2012-09-07 17:00:00,7856,L:8572:8582:138,1.66,289.8,TYHEE - CTR 138 KV
2012-09-07 17:00:00,8865,L:9069:18394:345,4.86,1320.5,WESTROCK SOUTHEAST LLC - RIDGELEY 345 KV
2012-09-07 17:00:00,13848,L:18267:18338:345,3.24,1068.9,FOURTH PLAIN - MILROY 345 KV
2012-10-03 20:00:00,5,L:2601:2722:161,425.45,220.3,GARY WORKS - MOLINO 161 KV
2012-10-03 20:00:00,74,X:2797:138:1,362.59,102.3,BLAKESLEE JCT 138/1 kV Transformer Bank
2012-10-03 20:00:00,2420,L:6014:7931:138,59.19,307.3,LA CONNER - FIVE FALLS 138 KV L
2012-10-03 20:00:00,7633,L:8468:9058:138,8.31,189.0,WESTPORT - WHEELABRATOR BALTIMORE REFUSE 138 KV Line
2012-10-03 20:00:00,8865,L:9069:18394:345,10.07,1320.5,WESTROCK SOUTHEAST LLC - RIDGELEY 345 KV
2012-10-03 20:00:00,10367,L:9747:10285:138,6.62,233.5,JENNINGS LODGE - AGANA 138 KV
2012-10-03 20:00:00,10421,L:9770:10265:138,16.34,235.8,GEYSERS TAP 2 - WALTHALL 138 KV
2012-10-03 20:00:00,12976,L:17737:17739:138,269.52,256.5,NORTH RANDOLPH - CAMPO FRESCO 2 138 KV
2012-10-03 20:00:00,13780,L:18226:18236:138,24.17,214.1,MILLHOPPER - TURQUOISE 138 KV
2012-11-27 18:00:00,5,L:2601:2722:161,324.27,220.3,GARY WORKS - MOLINO 161 KV
2012-11-27 18:00:00,74,X:2797:138:1,290.63,102.3,BLAKESLEE JCT 138/1 kV Transformer Bank
2012-11-27 18:00:00,2420,L:6014:7931:138,61.26,307.3,LA CONNER - FIVE FALLS 138 KV L
2012-11-27 18:00:00,7633,L:8468:9058:138,6.18,189.0,WESTPORT - WHEELABRATOR BALTIMORE REFUSE 138 KV Line
2012-11-27 18:00:00,10367,L:9747:10285:138,5.52,233.6,JENNINGS LODGE - AGANA 138 KV
2012-11-27 18:00:00,10421,L:9770:10265:138,13.96,235.8,GEYSERS TAP 2 - WALTHALL 138 KV
2012-11-27 18:00:00,12976,L:17737:17739:138,127.98,256.5,NORTH RANDOLPH - CAMPO FRESCO 2 138 KV
2012-12-26 18:00:00,5,L:2601:2722:161,321.69,220.3,GARY WORKS - MOLINO 161 KV
2012-12-26 18:00:00,74,X:2797:138:1,274.8,102.3,BLAKESLEE JCT 138/1 kV Transformer Bank
2012-12-26 18:00:00,2420,L:6014:7931:138,28.46,307.3,LA CONNER - FIVE FALLS 138 KV L
2012-12-26 18:00:00,7633,L:8468:9058:138,4.06,189.0,WESTPORT - WHEELABRATOR BALTIMORE REFUSE 138 KV Line
2012-12-26 18:00:00,8237,L:8744:8747:138,17.76,180.0,BADGER CREEK SUBSTATION - CHIPETA LAKE 138 KV
2012-12-26 18:00:00,8865,L:9069:18394:345,10.11,1320.5,WESTROCK SOUTHEAST LLC - RIDGELEY 345 KV
2012-12-26 18:00:00,10367,L:9747:10285:138,5.91,233.6,JENNINGS LODGE - AGANA 138 KV
2012-12-26 18:00:00,10546,L:9831:9835:138,17.2,261.7,GILBOA - ORMOD 138 KV
2012-12-26 18:00:00,14590,X:18707:345:230,5.1,581.1,SPORN SUBSTATION 345-230 kV Autotransformer
2013-01-22 19:00:00,74,X:2797:138:1,1.48,105.2,BLAKESLEE JCT 138/1 kV Transformer Bank
2013-01-22 19:00:00,794,L:5364:5404:138,6.67,189.4,MOTOROLA - W ORANGE 138 KV
2013-01-22 19:00:00,4893,X:7171:500:345,19.83,1128.0,WALLENPAUPACK 500-345 kV Transformer
2013-01-22 19:00:00,7856,L:8572:8582:138,5.87,289.8,TYHEE - CTR 138 KV
2013-01-22 19:00:00,8219,L:8736:9066:138,12.54,297.8,THURMONT - CALEDONIA SWITCHING YARD 138 KV
2013-01-22 19:00:00,11409,X:10277:345:138,3.9,315.5,POSSUM POINT 345 kV/138 kV Autotransformer
2013-02-01 19:00:00,5,L:2601:2722:161,239.76,220.3,GARY WORKS - MOLINO 161 KV
2013-02-01 19:00:00,74,X:2797:138:1,205.28,105.2,BLAKESLEE JCT 138/1 kV Transformer Bank
2013-02-01 19:00:00,7633,L:8468:9058:138,7.15,189.0,WESTPORT - WHEELABRATOR BALTIMORE REFUSE 138 KV Line
2013-02-01 19:00:00,10367,L:9747:10285:138,2.3,233.6,JENNINGS LODGE - AGANA 138 KV
2013-03-06 19:00:00,74,X:2797:138:1,48.3,105.2,BLAKESLEE JCT 138/1 kV Transformer Bank
2013-03-06 19:00:00,794,L:5364:5404:138,6.83,189.4,MOTOROLA - W ORANGE 138 KV
2013-03-06 19:00:00,830,L:5373:5777:138,12.79,262.4,BRYANT - CASTO 138 KV L
2013-03-06 19:00:00,2442,L:6022:6023:138,45.51,212.8,CAPE CANAVERAL - HUNTERSTOWN POWER PLANT 138 KV
2013-03-06 19:00:00,3667,L:6605:6632:138,48.58,269.7,DEL BAC - BRADLEY LAKE 138 KV line
2013-03-06 19:00:00,7633,L:8468:9058:138,4.9,189.0,WESTPORT - WHEELABRATOR BALTIMORE REFUSE 138 KV Line
2013-03-06 19:00:00,9096,L:9141:9149:138,23.24,257.2,TIMBERWOLF SUBSTATION - EAST LONGMEADOW 138 KV
2013-03-06 19:00:00,10367,L:9747:10285:138,3.5,233.5,JENNINGS LODGE - AGANA 138 KV
2013-03-06 19:00:00,10421,L:9770:10265:138,6.29,266.0,GEYSERS TAP 2 - WALTHALL 138 KV
2013-04-04 08:00:00,5,L:2601:2722:161,527.05,220.3,GARY WORKS - MOLINO 161 KV
2013-04-04 08:00:00,74,X:2797:138:1,407.92,105.2,BLAKESLEE JCT 138/1 kV Transformer Bank
2013-04-04 08:00:00,769,L:5354:5366:138,2.63,205.5,JET - BELLEVILLE 138 KV
2013-04-04 08:00:00,7633,L:8468:9058:138,12.27,189.0,WESTPORT - WHEELABRATOR BALTIMORE REFUSE 138 KV Line
2013-04-04 08:00:00,10367,L:9747:10285:138,7.27,233.5,JENNINGS LODGE - AGANA 138 KV
2013-04-04 08:00:00,10403,L:9762:9764:138,86.4,186.0,BAYAMON SUBSTATION - KANSAS 138 KV L
2013-05-31 17:00:00,830,L:5373:5777:138,1.04,262.5,BRYANT - CASTO 138 KV L
2013-05-31 17:00:00,2418,L:6013:6014:138,65.61,358.3,PULPGEN - FIVE FALLS 138 KV L
2013-05-31 17:00:00,4893,X:7171:500:345,22.02,1128.0,WALLENPAUPACK 500-345 kV Transformer
2013-05-31 17:00:00,7856,L:8572:8582:138,2.84,289.8,TYHEE - CTR 138 KV
2013-05-31 17:00:00,11409,X:10277:345:138,1.69,315.5,POSSUM POINT 345 kV/138 kV Autotransformer
2013-06-25 16:00:00,4893,X:7171:500:345,41.16,1128.0,WALLENPAUPACK 500-345 kV Transformer
2013-06-25 16:00:00,7856,L:8572:8582:138,1.76,289.8,TYHEE - CTR 138 KV
2013-06-25 16:00:00,8241,L:8747:8863:138,65.12,166.1,BORREGO - BADGER CREEK SUBSTATION 138 KV
2013-06-25 16:00:00,18851,L:22022:22024:230,3.34,617.6,CONCORD - MT. HARRIS 230 KV
2013-07-19 16:00:00,2418,L:6013:6014:138,58.32,358.3,PULPGEN - FIVE FALLS 138 KV L
2013-07-19 16:00:00,3379,L:6457:7119:138,35.64,351.6,BRIDGEPORT - GRISWALD 138 KV
2013-07-19 16:00:00,4893,X:7171:500:345,36.77,1128.0,WALLENPAUPACK 500-345 kV Transformer
2013-07-19 16:00:00,14258,L:18544:18550:138,47.55,209.2,HINTON AP - BETSY LAYNE 138 KV
2013-07-19 16:00:00,18851,L:22022:22024:230,10.61,617.6,CONCORD - MT. HARRIS 230 KV
2013-07-19 16:00:00,19934,L:23006:23505:100,166.27,156.2,CAMANCHE DAM - UNIVERSITY PARK N 100 KV Ckt 2
2013-08-27 18:00:00,2418,L:6013:6014:138,5.29,358.3,PULPGEN - FIVE FALLS 138 KV L
2013-08-27 18:00:00,4893,X:7171:500:345,32.85,1128.0,WALLENPAUPACK 500-345 kV Transformer
2013-08-27 18:00:00,7856,L:8572:8582:138,4.87,289.8,TYHEE - CTR 138 KV
2013-08-27 18:00:00,8865,L:9069:18394:345,15.65,1454.4,WESTROCK SOUTHEAST LLC - RIDGELEY 345 KV
2013-08-27 18:00:00,9096,L:9141:9149:138,5.93,257.2,TIMBERWOLF SUBSTATION - EAST LONGMEADOW 138 KV
2013-08-27 18:00:00,11409,X:10277:345:138,2.03,315.5,POSSUM POINT 345 kV/138 kV Autotransformer
2013-08-27 18:00:00,18851,L:22022:22024:230,21.59,617.6,CONCORD - MT. HARRIS 230 KV
2013-09-11 15:00:00,779,L:5358:5374:138,6.4,260.4,CEDAR GROVE - YAUCO PLAZA 138 KV
2013-09-11 15:00:00,2418,L:6013:6014:138,20.13,358.3,PULPGEN - FIVE FALLS 138 KV L
2013-09-11 15:00:00,4893,X:7171:500:345,30.83,1128.0,WALLENPAUPACK 500-345 kV Transformer
2013-09-11 15:00:00,7856,L:8572:8582:138,1.68,289.8,TYHEE - CTR 138 KV
2013-09-11 15:00:00,8865,L:9069:18394:345,11.15,1454.4,WESTROCK SOUTHEAST LLC - RIDGELEY 345 KV
2013-09-11 15:00:00,18851,L:22022:22024:230,8.98,617.6,CONCORD - MT. HARRIS 230 KV
2013-10-04 17:00:00,794,L:5364:5404:138,36.52,189.4,MOTOROLA - W ORANGE 138 KV
2013-10-04 17:00:00,2418,L:6013:6014:138,80.12,358.3,PULPGEN - FIVE FALLS 138 KV L
2013-10-04 17:00:00,2909,L:6231:6817:138,30.85,210.5,GOLD RIV - SWITCH SUBSTATION 138 KV
2013-10-04 17:00:00,7633,L:8468:9058:138,3.27,189.0,WESTPORT - WHEELABRATOR BALTIMORE REFUSE 138 KV Line
2013-10-04 17:00:00,10403,L:9762:9764:138,38.09,186.0,BAYAMON SUBSTATION - KANSAS 138 KV L
2013-10-04 17:00:00,12976,L:17737:17739:138,173.57,265.4,NORTH RANDOLPH - CAMPO FRESCO 2 138 KV
2013-11-25 19:00:00,5,L:2601:2722:161,324.8,220.3,GARY WORKS - MOLINO 161 KV
2013-11-25 19:00:00,74,X:2797:138:1,276.21,105.2,BLAKESLEE JCT 138/1 kV Transformer Bank
2013-11-25 19:00:00,7633,L:8468:9058:138,9.27,189.0,WESTPORT - WHEELABRATOR BALTIMORE REFUSE 138 KV Line
2013-11-25 19:00:00,10367,L:9747:10285:138,4.49,233.6,JENNINGS LODGE - AGANA 138 KV
2013-12-12 19:00:00,5,L:2601:2722:161,92.43,220.3,GARY WORKS - MOLINO 161 KV
2013-12-12 19:00:00,74,X:2797:138:1,110.7,105.2,BLAKESLEE JCT 138/1 kV Transformer Bank
2013-12-12 19:00:00,794,L:5364:5404:138,5.71,189.4,MOTOROLA - W ORANGE 138 KV
2013-12-12 19:00:00,4893,X:7171:500:345,1.06,1128.0,WALLENPAUPACK 500-345 kV Transformer
2013-12-12 19:00:00,7633,L:8468:9058:138,4.39,189.0,WESTPORT - WHEELABRATOR BALTIMORE REFUSE 138 KV Line
2013-12-12 19:00:00,8219,L:8736:9066:138,34.54,297.8,THURMONT - CALEDONIA SWITCHING YARD 138 KV
2013-12-12 19:00:00,10367,L:9747:10285:138,0.67,233.6,JENNINGS LODGE - AGANA 138 KV
2014-01-07 19:00:00,4893,X:7171:500:345,32.47,1249.6,WALLENPAUPACK 500-345 kV Transformer
2014-01-07 19:00:00,7856,L:8572:8582:138,0.66,295.2,TYHEE - CTR 138 KV
2014-01-07 19:00:00,8241,L:8747:8863:138,30.7,170.8,BORREGO - BADGER CREEK SUBSTATION 138 KV
2014-01-07 19:00:00,12911,L:17673:17676:138,8.65,178.6,LOCUSST - INTERNATIONAL PAPER VICKSBURG MILL 138 KV
2014-02-12 08:00:00,830,L:5373:5777:138,2.66,262.4,BRYANT - CASTO 138 KV L
2014-02-12 08:00:00,4893,X:7171:500:345,22.94,1249.6,WALLENPAUPACK 500-345 kV Transformer
2014-02-12 08:00:00,7633,L:8468:9058:138,2.05,189.0,WESTPORT - WHEELABRATOR BALTIMORE REFUSE 138 KV Line
2014-02-12 08:00:00,8241,L:8747:8863:138,31.97,170.8,BORREGO - BADGER CREEK SUBSTATION 138 KV
2014-02-12 08:00:00,11409,X:10277:345:138,2.04,315.5,POSSUM POINT 345 kV/138 kV Autotransformer
2014-03-03 20:00:00,794,L:5364:5404:138,1.63,189.4,MOTOROLA - W ORANGE 138 KV
2014-03-03 20:00:00,830,L:5373:5777:138,4.39,262.5,BRYANT - CASTO 138 KV L
2014-03-03 20:00:00,4893,X:7171:500:345,21.09,1249.6,WALLENPAUPACK 500-345 kV Transformer
2014-03-03 20:00:00,8241,L:8747:8863:138,35.05,170.8,BORREGO - BADGER CREEK SUBSTATION 138 KV
2014-03-03 20:00:00,11164,L:10147:10148:138,12.0,186.6,CALAVERAS 345 - OTTEN 138 KV
2014-03-03 20:00:00,11409,X:10277:345:138,1.91,315.5,POSSUM POINT 345 kV/138 kV Autotransformer
2014-03-03 20:00:00,16223,L:19470:19472:100,57.49,149.4,VASCO - CAJALCO 100 KV
2014-03-03 20:00:00,18851,L:22022:22024:230,0.62,727.6,CONCORD - MT. HARRIS 230 KV
2014-04-07 20:00:00,5,L:2601:2722:161,511.02,220.3,GARY WORKS - MOLINO 161 KV
2014-04-07 20:00:00,74,X:2797:138:1,417.96,105.6,BLAKESLEE JCT 138/1 kV Transformer Bank
2014-04-07 20:00:00,769,L:5354:5366:138,2.15,205.5,JET - BELLEVILLE 138 KV
2014-04-07 20:00:00,7633,L:8468:9058:138,12.48,189.0,WESTPORT - WHEELABRATOR BALTIMORE REFUSE 138 KV Line
2014-04-07 20:00:00,9096,L:9141:9149:138,31.52,257.2,TIMBERWOLF SUBSTATION - EAST LONGMEADOW 138 KV
2014-04-07 20:00:00,10367,L:9747:10285:138,5.99,233.5,JENNINGS LODGE - AGANA 138 KV
2014-04-07 20:00:00,12880,L:17627:17770:138,26.45,185.0,E DUNKIRK - W ADAMSVILLE 138 KV
2014-04-07 20:00:00,12976,L:17737:17739:138,332.15,266.0,NORTH RANDOLPH - CAMPO FRESCO 2 138 KV
2014-04-07 20:00:00,21448,L:24065:24612:230,24.66,990.9,CADIZ - AMO 230 KV
2014-05-27 17:00:00,74,X:2797:138:1,2.96,105.6,BLAKESLEE JCT 138/1 kV Transformer Bank
2014-05-27 17:00:00,794,L:5364:5404:138,18.32,189.4,MOTOROLA - W ORANGE 138 KV
2014-05-27 17:00:00,830,L:5373:5777:138,6.74,262.5,BRYANT - CASTO 138 KV L
2014-05-27 17:00:00,2418,L:6013:6014:138,28.04,449.2,PULPGEN - FIVE FALLS 138 KV L
2014-05-27 17:00:00,2971,L:6260:6299:138,18.15,190.1,SODA SPRINGS POWER PLANT - HICROSS 138 KV
2014-05-27 17:00:00,4893,X:7171:500:345,15.53,1249.6,WALLENPAUPACK 500-345 kV Transformer
2014-05-27 17:00:00,9096,L:9141:9149:138,63.49,257.2,TIMBERWOLF SUBSTATION - EAST LONGMEADOW 138 KV
2014-05-27 17:00:00,10449,L:9780:9781:138,1.45,186.6,TANNERS LAKE - HARROWGATE 138 KV Line
2014-05-27 17:00:00,11409,X:10277:345:138,5.38,315.5,POSSUM POINT 345 kV/138 kV Autotransformer
2014-05-27 17:00:00,12880,L:17627:17770:138,27.47,185.0,E DUNKIRK - W ADAMSVILLE 138 KV
2014-05-27 17:00:00,12976,L:17737:17739:138,256.5,266.0,NORTH RANDOLPH - CAMPO FRESCO 2 138 KV
2014-05-27 17:00:00,15736,L:19206:19208:100,15.37,153.2,DPC ARGYLE SUBSTATION - ODESSA 100 KV #2
2014-05-27 17:00:00,18851,L:22022:22024:230,14.11,727.6,CONCORD - MT. HARRIS 230 KV
2014-06-18 18:00:00,2416,L:6012:7068:138,62.59,232.2,W RECEIVING - CASKY 138 KV L
2014-06-18 18:00:00,4893,X:7171:500:345,34.9,1249.6,WALLENPAUPACK 500-345 kV Transformer
2014-06-18 18:00:00,8864,L:9069:18127:345,6.52,1570.2,WESTROCK SOUTHEAST LLC - CASON LNE 345 KV line
2014-06-18 18:00:00,9096,L:9141:9149:138,16.23,257.2,TIMBERWOLF SUBSTATION - EAST LONGMEADOW 138 KV
2014-06-18 18:00:00,12880,L:17627:17770:138,37.76,185.0,E DUNKIRK - W ADAMSVILLE 138 KV
2014-06-18 18:00:00,18851,L:22022:22024:230,3.01,727.6,CONCORD - MT. HARRIS 230 KV
2014-07-02 16:00:00,2088,L:5933:8340:138,2.45,257.8,WILLMAR - DELL CITY 138 KV Line
2014-07-02 16:00:00,2416,L:6012:7068:138,46.28,232.2,W RECEIVING - CASKY 138 KV L
2014-07-02 16:00:00,2418,L:6013:6014:138,42.18,449.2,PULPGEN - FIVE FALLS 138 KV L
2014-07-02 16:00:00,4893,X:7171:500:345,43.36,1249.6,WALLENPAUPACK 500-345 kV Transformer
2014-07-02 16:00:00,7113,L:8268:18394:345,8.43,1601.4,DETROIT - RIDGELEY 345 KV
2014-07-02 16:00:00,8241,L:8747:8863:138,35.94,170.8,BORREGO - BADGER CREEK SUBSTATION 138 KV
2014-07-02 16:00:00,12880,L:17627:17770:138,48.93,185.0,E DUNKIRK - W ADAMSVILLE 138 KV
2014-08-27 18:00:00,830,L:5373:5777:138,6.3,262.4,BRYANT - CASTO 138 KV L
2014-08-27 18:00:00,2418,L:6013:6014:138,22.07,449.2,PULPGEN - FIVE FALLS 138 KV L
2014-08-27 18:00:00,4893,X:7171:500:345,27.92,1249.6,WALLENPAUPACK 500-345 kV Transformer
2014-08-27 18:00:00,7856,L:8572:8582:138,1.63,295.2,TYHEE - CTR 138 KV
2014-08-27 18:00:00,8241,L:8747:8863:138,10.0,170.8,BORREGO - BADGER CREEK SUBSTATION 138 KV
2014-08-27 18:00:00,8864,L:9069:18127:345,10.9,1570.2,WESTROCK SOUTHEAST LLC - CASON LNE 345 KV line
2014-08-27 18:00:00,9096,L:9141:9149:138,7.5,257.2,TIMBERWOLF SUBSTATION - EAST LONGMEADOW 138 KV
2014-08-27 18:00:00,18851,L:22022:22024:230,5.58,727.6,CONCORD - MT. HARRIS 230 KV
2014-09-02 17:00:00,4893,X:7171:500:345,39.84,1249.6,WALLENPAUPACK 500-345 kV Transformer
2014-09-02 17:00:00,8241,L:8747:8863:138,97.43,170.8,BORREGO - BADGER CREEK SUBSTATION 138 KV
2014-09-02 17:00:00,8328,L:8807:8832:138,12.94,210.9,BRIGHTON - ACKLEY 138 KV L
2014-09-02 17:00:00,12880,L:17627:17770:138,48.51,185.0,E DUNKIRK - W ADAMSVILLE 138 KV
2014-09-02 17:00:00,18851,L:22022:22024:230,7.95,727.6,CONCORD - MT. HARRIS 230 KV
2014-10-15 20:00:00,5,L:2601:2722:161,502.65,220.3,GARY WORKS - MOLINO 161 KV
2014-10-15 20:00:00,74,X:2797:138:1,412.14,105.6,BLAKESLEE JCT 138/1 kV Transformer Bank
2014-10-15 20:00:00,769,L:5354:5366:138,0.79,205.5,JET - BELLEVILLE 138 KV
2014-10-15 20:00:00,7633,L:8468:9058:138,11.87,189.0,WESTPORT - WHEELABRATOR BALTIMORE REFUSE 138 KV Line
2014-10-15 20:00:00,9096,L:9141:9149:138,55.57,257.2,TIMBERWOLF SUBSTATION - EAST LONGMEADOW 138 KV
2014-10-15 20:00:00,10367,L:9747:10285:138,3.99,233.5,JENNINGS LODGE - AGANA 138 KV
2014-10-15 20:00:00,12880,L:17627:17770:138,49.99,185.0,E DUNKIRK - W ADAMSVILLE 138 KV
2014-10-15 20:00:00,12976,L:17737:17739:138,500.99,266.0,NORTH RANDOLPH - CAMPO FRESCO 2 138 KV
2014-10-15 20:00:00,15758,L:19215:19221:100,41.59,143.4,FAYETTEVILLE S - GIBSONIA SUBSTATION 100 KV
2014-11-18 19:00:00,74,X:2797:138:1,5.43,105.6,BLAKESLEE JCT 138/1 kV Transformer Bank
2014-11-18 19:00:00,794,L:5364:5404:138,15.64,189.4,MOTOROLA - W ORANGE 138 KV
2014-11-18 19:00:00,830,L:5373:5777:138,5.95,262.4,BRYANT - CASTO 138 KV L
2014-11-18 19:00:00,4893,X:7171:500:345,11.53,1249.6,WALLENPAUPACK 500-345 kV Transformer
2014-11-18 19:00:00,7296,L:8317:8328:138,10.78,195.6,KEENEY - MET CENTER 138 KV
2014-11-18 19:00:00,7633,L:8468:9058:138,4.61,189.0,WESTPORT - WHEELABRATOR BALTIMORE REFUSE 138 KV Line
2014-11-18 19:00:00,9096,L:9141:9149:138,35.95,257.2,TIMBERWOLF SUBSTATION - EAST LONGMEADOW 138 KV
2014-11-18 19:00:00,18851,L:22022:22024:230,3.61,727.6,CONCORD - MT. HARRIS 230 KV
2014-12-08 18:00:00,74,X:2797:138:1,3.7,105.6,BLAKESLEE JCT 138/1 kV Transformer Bank
2014-12-08 18:00:00,794,L:5364:5404:138,16.92,189.4,MOTOROLA - W ORANGE 138 KV
2014-12-08 18:00:00,830,L:5373:5777:138,5.76,262.5,BRYANT - CASTO 138 KV L
2014-12-08 18:00:00,2971,L:6260:6299:138,14.81,190.1,SODA SPRINGS POWER PLANT - HICROSS 138 KV
2014-12-08 18:00:00,4893,X:7171:500:345,13.76,1249.6,WALLENPAUPACK 500-345 kV Transformer
2014-12-08 18:00:00,7871,L:8582:8586:138,1.48,293.2,CTR - EAST TOWSON 138 KV
2014-12-08 18:00:00,9096,L:9141:9149:138,54.48,257.2,TIMBERWOLF SUBSTATION - EAST LONGMEADOW 138 KV
2014-12-08 18:00:00,11409,X:10277:345:138,5.24,315.5,POSSUM POINT 345 kV/138 kV Autotransformer
2015-01-07 19:00:00,1628,L:5764:5966:138,9.34,234.7,BREMERTON - W CROSSVILLE 138 KV
2015-01-07 19:00:00,1787,L:5844:6968:345,13.92,1266.0,NESBIT SUBSTATION - SCHOHARIE 345 KV
2015-01-07 19:00:00,7856,L:8572:8582:138,3.69,295.2,TYHEE - CTR 138 KV
2015-01-07 19:00:00,11409,X:10277:345:138,1.83,315.5,POSSUM POINT 345 kV/138 kV Autotransformer
2015-01-07 19:00:00,12613,L:17327:17676:138,11.01,194.7,INTERNATIONAL PAPER VICKSBURG MILL - DEWEY 138 KV
2015-02-20 08:00:00,830,L:5373:5777:138,16.14,262.4,BRYANT - CASTO 138 KV L
2015-02-20 08:00:00,1787,L:5844:6968:345,11.38,1266.0,NESBIT SUBSTATION - SCHOHARIE 345 KV
2015-02-20 08:00:00,7856,L:8572:8582:138,1.82,295.2,TYHEE - CTR 138 KV
2015-02-20 08:00:00,12613,L:17327:17676:138,31.01,194.7,INTERNATIONAL PAPER VICKSBURG MILL - DEWEY 138 KV
2015-02-20 08:00:00,17403,X:19917:100:1,85.05,293.6,W BATESVILLE 100/1 kV TX
2015-03-05 19:00:00,794,L:5364:5404:138,11.55,189.4,MOTOROLA - W ORANGE 138 KV
2015-03-05 19:00:00,830,L:5373:5777:138,12.72,262.4,BRYANT - CASTO 138 KV L
2015-03-05 19:00:00,1787,L:5844:6968:345,13.4,1266.0,NESBIT SUBSTATION - SCHOHARIE 345 KV
2015-03-05 19:00:00,2971,L:6260:6299:138,10.42,190.1,SODA SPRINGS POWER PLANT - HICROSS 138 KV
2015-03-05 19:00:00,7633,L:8468:9058:138,5.78,189.0,WESTPORT - WHEELABRATOR BALTIMORE REFUSE 138 KV Line
2015-03-05 19:00:00,9096,L:9141:9149:138,27.6,317.4,TIMBERWOLF SUBSTATION - EAST LONGMEADOW 138 KV
2015-03-05 19:00:00,11409,X:10277:345:138,4.9,315.5,POSSUM POINT 345 kV/138 kV Autotransformer
2015-04-01 08:00:00,5,L:2601:2722:161,380.84,220.3,GARY WORKS - MOLINO 161 KV
2015-04-01 08:00:00,74,X:2797:138:1,344.14,114.2,BLAKESLEE JCT 138/1 kV Transformer Bank
