project_id,publication_date,facility_str,fid,fid_confidence,in_public_layer,contingency_str,cont_fid,loading_pct,rating_mva,dfax_pct,pre_loading_pct,source,upgrade_str,cost_total_usd,cost_alloc_usd
Q15-0494,2016-11-17,Shawville Sta-Stegall Substation 345 kV L,L:7709:8249:345,1.0,True,Carbon Ctr 500 kV/345 kV TX,X:7809:500:345,102.7,2228.0,6.8,,table,Reconductor line,16737000.0,687000.0
Q15-0494,2016-11-17,Halesite-Polson 100 kV Circuit 2,L:22831:22996:100,1.0,True,Halesite-Polson 100 kV Line 1,L:22831:22996:100,102.1,146.0,20.5,,table,Reconductor line,1142000.0,1142000.0
Q15-0494,2016-11-17,Bedford Park-Morganville 100 kV,L:22836:22916:100,1.0,True,Prevost-Fenner 100 kV,L:22828:23026:100,102.1,134.0,27.8,,table,Reconductor line,652000.0,652000.0
Q15-0494,2016-11-17,Kalamazoo-San Juan-Inver Hills 345 kV L,L:7105:7117:345,1.0,True,Talenenergy Martins Creek Llc Williamsport-Kalamazoo-San Juan 500 kV line,L:7105:7130:500,101.5,1857.0,5.3,,table,Reconductor line,16456000.0,675000.0
Q15-0494,2016-11-17,Bauer-Martin Lakes 345 kV,L:7184:7221:345,1.0,True,Mcclellan-Bell-Goodyear Lake Plant 345 kV L,L:7253:7389:345,101.3,1710.0,6.7,,table,Reconductor line,7464000.0,310000.0
Q15-0494,2016-11-17,Bauer-Poly 345 kV,L:7184:7562:345,1.0,True,Kalamazoo-San Juan-Piney Creek Project 500 kV,L:7105:8253:500,101.1,1258.0,7.1,,table,Reconductor line,11380000.0,476000.0
Q15-0494,2016-11-17,Beaver 230 kV/1 kV TX,X:20264:230:1,0.968065993003954,True,Siler City-Beaver 500 kV,L:20264:20266:500,101.0,1907.0,13.8,,table,Replace transformer with higher-rated unit,10069000.0,429000.0
Q15-0494,2016-11-17,Beaver 500-1 kV Autotransformer,X:20264:500:1,0.968065993003954,True,Siler Ciy-Beaver 500 kV L,L:20264:20266:500,101.0,1907.0,13.8,,table,Replace transformer with higher-rated unit,38823000.0,1655000.0
Q15-0494,2016-11-17,Kalamazoo-San Juan-Piney Crk Project 500 kV,L:7105:8253:500,1.0,True,San German T 6406-Piney Crk Project 345 kV line,L:7702:8253:345,100.9,2939.0,10.5,,table,Reconductor line,255251000.0,10552000.0
Q15-0494,2016-11-17,Corridr-Shingle Creek 230 kV,L:19053:19146:230,1.0,True,Tecumseh-Beaver 500 kV,L:19893:20264:500,100.8,465.0,9.9,,table,Reconductor line,4783000.0,205000.0
Q15-0494,2016-11-17,Polson-Halesite 100 kV Line 1,L:22831:22996:100,1.0,True,Halesite-Polson 100 kV,L:22831:22996:100,100.8,148.0,20.5,,table,Reconductor line,1142000.0,1142000.0
Q15-0494,2016-11-17,Love Bird-Armstrong 500 kV,L:8267:8291:500,1.0,True,Kalamazoo-San Juan-Piney Creek Project 500 kV,L:7105:8253:500,100.7,2513.0,8.9,,table,Reconductor line,51946000.0,2126000.0
Q15-0494,2016-11-17,Kalamazoo-San Juan 500/345 kV Transformer,X:7105:500:345,0.96,True,Talenenergy Martins Crk Llc Williamsport-Kalamazoo-San Juan 500 kV,L:7105:7130:500,100.2,2355.0,6.6,,table,Replace transformer with higher-rated unit,30840000.0,1265000.0
Q15-0513,2016-11-23,Monel - Viking 138.0 kV,L:9152:9154:138,1.0,True,Ingledow Substation - Timberwolf 138.0 kV L,L:9148:9149:138,166.1,367.0,5.6,,table,Rebuild line with higher-capacity conductor,5242000.0,223000.0
Q15-0513,2016-11-23,Houston - Ingledow Substation 138.0 kV,L:9148:9150:138,1.0,True,Ingledow - Muck Valley 138.0 kV,L:9148:9153:138,147.7,215.0,6.0,,table,Rebuild line with higher-capacity conductor,2072000.0,37000.0
Q15-0513,2016-11-23,Macks Inn - S Creek Substation 138.0 kV,L:9162:9163:138,1.0,True,Sta G - Clover 345.0 kV,L:9276:9669:345,121.0,321.0,5.8,,table,Rebuild line with higher-capacity conductor,4956000.0,113000.0
Q15-0513,2016-11-23,Ss3142 - Ralston Tap 138.0 kV,L:9240:9245:138,1.0,True,Lowmoor - Hinton Ap 345.0 kV,L:9666:18544:345,119.6,185.0,10.0,,table,Rebuild line with higher-capacity conductor,3307000.0,3307000.0
Q15-0513,2016-11-23,Ingledow - Timberwolf 138.0 kV,L:9148:9149:138,1.0,True,Monel - Viking 138.0 kV L,L:9152:9154:138,117.4,369.0,8.3,,table,Rebuild line with higher-capacity conductor,4106000.0,87000.0
Q15-0513,2016-11-23,Sub 975 - Salem Electric Department 138.0 kV,L:9246:9675:138,1.0,True,Yemassee Substation - Sub 9675 138.0 kV Line,L:9636:9675:138,115.5,165.0,5.6,,table,Rebuild line with higher-capacity conductor,952000.0,74000.0
Q15-0513,2016-11-23,Bichwood - Indian 345.0 kV,L:8680:10290:345,1.0,True,Fuvanna P.S - Louisa Generation Facility 345.0 kV,L:9631:9643:345,115.4,2178.0,11.8,,table,Rebuild line with higher-capacity conductor,104061000.0,1869000.0
Q15-0513,2016-11-23,Wichita Plant - Walnut Crk Pp 138.0 kV,L:9121:9138:138,1.0,True,Fluvanna P.S - Louisa Generation Facility 345.0 kV,L:9631:9643:345,115.3,725.0,5.7,,table,Rebuild line with higher-capacity conductor,18510000.0,431000.0
Q15-0513,2016-11-23,Ss3142 - Stony Brook 138.0 kV,L:9240:9247:138,1.0,True,Hinton Ap - Lowmoor 345.0 kV,L:9666:18544:345,114.0,212.0,10.0,,table,Rebuild line with higher-capacity conductor,8458000.0,8458000.0
Q15-0513,2016-11-23,Monroe St - Riva Rd 345.0 kV,L:8407:9098:345,1.0,True,St Crispin - Columbus Denois Creek 345.0 kV,L:8823:8949:345,113.7,1356.0,5.9,,table,Rebuild line with higher-capacity conductor,73110000.0,1393000.0
Q15-0513,2016-11-23,North Dublin - Flora E Substation 345.0 kV,L:9625:17626:345,1.0,True,Lowmoor - Hinton Ap 345.0 kV,L:9666:18544:345,112.6,1223.0,5.4,,table,Rebuild line with higher-capacity conductor,24469000.0,72000.0
Q15-0513,2016-11-23,S Lynchburg Substation - Candlers Mountain 138.0 kV,L:9164:9292:138,1.0,True,Leesville - Reusens 345.0 kV L,L:9219:9667:345,111.8,193.0,5.6,,table,Rebuild line with higher-capacity conductor,3418000.0,183000.0
Q15-0513,2016-11-23,Flora East - Batavia Power Plant 345.0 kV Line,L:17626:17764:345,1.0,True,Lowmoor - Hinton Ap 345.0 kV,L:9666:18544:345,111.7,1220.0,5.4,,table,Rebuild line with higher-capacity conductor,62987000.0,186000.0
Q15-0513,2016-11-23,Hypoluxo - Candlers Mtn 138.0 kV,L:9290:9292:138,1.0,True,Reusens Substation - Leesvlle Substation 345.0 kV,L:9219:9667:345,110.6,177.0,5.6,,table,Rebuild line with higher-capacity conductor,2068000.0,111000.0
Q15-0513,2016-11-23,Jesse L Terry - Birchwood 345.0 kV,L:10281:10290:345,1.0,True,Challenge - Birchwood 345.0 kV line,L:9944:10290:345,110.6,1551.0,5.8,,table,Rebuild line with higher-capacity conductor,51703000.0,1100000.0
Q15-0513,2016-11-23,Mcclellan-Adc - Persn 345.0 kV,L:11146:11154:345,1.0,True,Mecklenburg Power Sta - Person 345.0 kV,L:9650:11146:345,110.4,1603.0,17.4,,table,Rebuild line with higher-capacity conductor,35432000.0,1477000.0
Q15-0513,2016-11-23,S Lynchburg - Brookville 138.0 kV,L:9164:9221:138,1.0,True,Reusens - Leesville 345.0 kV,L:9219:9667:345,109.2,207.0,5.6,,table,Reconductor line,750000.0,40000.0
Q15-0513,2016-11-23,Jason - Columbus Denois Crk 345.0 kV,L:8949:8968:345,1.0,True,Harewood - Columbus Denois Crk 345.0 kV,L:8949:9846:345,108.5,1319.0,6.7,,table,Reconductor line,8332000.0,153000.0
Q15-0513,2016-11-23,Idalia - Louisa Generation Facility 345.0 kV,L:9643:10291:345,1.0,True,North Anna - Louisa Generation Facility 345.0 kV line,L:9643:10279:345,108.5,2065.0,9.9,,table,Reconductor line,41835000.0,574000.0
Q15-0513,2016-11-23,Rienzi - Fredericksburg 345.0 kV Line 1,L:9734:10155:345,1.0,True,Fredericksburg - Rienzi 345.0 kV #2,L:9734:10155:345,108.0,1728.0,5.5,,table,Reconductor line,31245000.0,585000.0
Q15-0513,2016-11-23,Fredericksburg - Rienzi Substation 345.0 kV,L:9734:10155:345,1.0,True,Fredericksburg - Rienzi 345.0 kV #1,L:9734:10155:345,108.0,1728.0,5.5,,table,Reconductor line,31245000.0,585000.0
Q15-0513,2016-11-23,N Dublin Substation - Farrell 345.0 kV L,L:9625:9662:345,1.0,True,Wec - New Hope Ap 345.0 kV,L:18368:18377:345,107.6,1110.0,5.6,,table,Reconductor line,20716000.0,57000.0
Q15-0513,2016-11-23,Challenge - Brick Church 345.0 kV,L:9944:9988:345,1.0,True,Challenge - Birchwood Substation 345.0 kV,L:9944:10290:345,107.4,1618.0,12.4,,table,Reconductor line,9629000.0,199000.0
Q15-0513,2016-11-23,Station G - Mecklenburg Power Sta 345.0 kV,L:9276:9650:345,1.0,True,Sta G - Clover 345.0 kV,L:9276:9669:345,107.2,2530.0,20.8,,table,Reconductor line,57210000.0,1798000.0
Q15-0513,2016-11-23,Brick Church - Bear Island 345.0 kV,L:9988:10264:345,1.0,True,Birchwood - Challenge 345.0 kV,L:9944:10290:345,105.7,1915.0,13.9,,table,Reconductor line,18942000.0,366000.0
Q15-0535,2016-11-26,Gwinn - Mcclellan-Bell 138 kV,L:7215:7253:138,1.0,True,Southeast Gate - Montgomery County Esource Recovery 138 kV,L:7252:8191:138,135.3,231.0,7.4,,table,Rebuild line with higher-capacity conductor,1337000.0,1337000.0
Q15-0535,2016-11-26,Glen Ullin Station 6 - Woods 138 kV,L:8189:8201:138,1.0,True,Firstenergy Fort Martin Power Sta Substation - Kingsley Substation 345 kV Line,L:7979:18688:345,119.7,210.0,100.0,,table,Rebuild line with higher-capacity conductor,2476000.0,2476000.0
Q15-0535,2016-11-26,Syl Laskin - Bellingham Cogeneration Facility 345 kV,L:7193:8204:345,1.0,True,Bellingham Cogeneration Facility - Southeast Gate 345 kV,L:7252:8204:345,112.8,1430.0,5.1,,table,Rebuild line with higher-capacity conductor,60187000.0,3039000.0
Q15-0535,2016-11-26,Mcclellan-Bell - Southeast Gate 345 kV line,L:7252:7253:345,0.9971700181265838,False,W Branch - Mcclellan-Bell 345 kV,L:7195:7253:345,108.1,1206.0,5.8,,table,Reconductor line,14148000.0,576000.0
Q15-0535,2016-11-26,Woods - Frankenheimer 138 kV L,L:8179:8189:138,1.0,True,Firstenergy Fort Martin Power Station - Kingsley 345 kV L,L:7979:18688:345,106.4,224.0,100.0,,table,Reconductor line,1206000.0,1206000.0
Q15-0535,2016-11-26,Southeast Gate - Montgomery County Resource Recovery 138 kV Line,L:7252:8191:138,1.0,True,Goodyear Lake Plant - Mcclellan-Bell 345 kV,L:7253:7389:345,104.9,430.0,5.8,,table,Reconductor line,1130000.0,467000.0
Q15-0535,2016-11-26,Southeast Gate 345 kV/138 kV Autotransformer,X:7252:345:138,0.9977593411240442,True,Mcclellan-Bell 345 kV/138 kV Auto,X:7253:345:138,102.6,487.0,5.4,,table,Replace transformer with higher-rated unit,8383000.0,4224000.0
Q15-0535,2016-11-26,Tayshell - Frankenheimer 138 kV L,L:7893:8179:138,1.0,True,Firstenergy Ft Martin Power Station - Kingsley 345 kV,L:7979:18688:345,102.4,228.0,100.0,,table,Reconductor line,6021000.0,6021000.0
Q15-0535,2016-11-26,W.E. Williams - Zeno 138 kV,L:7214:7867:138,1.0,True,Southeast Gate - Montgomery County Resource Recovery 138 kV L,L:7252:8191:138,101.9,293.0,8.4,,table,Reconductor line,680000.0,219000.0
Q15-0535,2016-11-26,Gwinn - W.E. Williams 138 kV,L:7215:7867:138,1.0,True,Southast Gate - Montgomery County Resource Recovery 138 kV L,L:7252:8191:138,101.9,302.0,8.4,,table,Reconductor line,675000.0,218000.0
Q15-0535,2016-11-26,Bellingham Cogeneration Facility - Jim Hill 345 kV,L:8204:18683:345,1.0,True,Tidd - Muskingum Riv Substation 500 kV,L:19579:19594:500,100.7,2521.0,6.2,,table,Reconductor line,46246000.0,1471000.0
Q14-0401,2017-01-01,Bear Island - Brick Church 345 KV,L:9988:10264:345,1.0,True,Challenge - Birchwood 345 KV,L:9944:10290:345,113.3,1105.0,14.6,,table,Rebuild line with higher-capacity conductor,38898000.0,3485000.0
Q14-0401,2017-01-01,Boonsboro - Reusens 138 KV,L:9218:9219:138,1.0,True,Clover - Sta G 345 KV,L:9276:9669:345,112.6,318.0,13.6,,table,Rebuild line with higher-capacity conductor,4569000.0,1087000.0
Q14-0401,2017-01-01,Walnut Crk Pp - Nevada Solar One 138 KV,L:9132:9138:138,1.0,True,Fluvanna P.S - Louisa Generation Facility 345 KV,L:9631:9643:345,107.2,611.0,6.2,,table,Reconductor line,1087000.0,107000.0
Q14-0412,2017-01-02,Friendsville / Newberry 100kV Line,L:22782:22783:100,1.0,True,Winston / Byron 230kV Line,L:23428:23523:230,104.8,101.0,59.4,15.9,fields,Reconductor line,1761000.0,1761000.0
Q14-0413,2016-12-19,BEEBEE ISLAND HYDRO PLANT – RAPIDS 138kV,L:9255:16803:138,1.0,True,N BRISTOL – BEEBEE ISLAND HYDRO PLANT 138kV L,L:9255:16806:138,160.9,184.0,48.2,,table,Rebuild line with higher-capacity conductor,6074000.0,1444000.0
Q14-0413,2016-12-19,RAIDS – SANBORN 138kV,L:9252:16803:138,1.0,True,BEEBEE ISLAND HYDRO PLANT – N BRISTOL 138kV,L:9255:16806:138,153.9,183.0,48.2,,table,Rebuild line with higher-capacity conductor,4828000.0,1147000.0
Q14-0413,2016-12-19,BEEBEE ISLAND HYDRO PLANT – N BRISTOL 138kV line,L:9255:16806:138,1.0,True,CLAYPOOL HILL – SEATTLE CITY N 138kV,L:9562:9563:138,149.0,238.0,52.4,,table,Rebuild line with higher-capacity conductor,1695000.0,298000.0
Q14-0413,2016-12-19,HALLS RIDGE – S PRINCETON 138kV,L:18382:18384:138,1.0,True,RED TAIL – NE HOPE AP 345kV,L:18377:18381:345,148.3,476.0,6.8,,table,Rebuild line with higher-capacity conductor,7560000.0,155000.0
Q14-0413,2016-12-19,E AMSTERDAM – SOUTH PRINCETON 138kV,L:18375:18382:138,1.0,True,NEW HOPE AP – RED TAIL 345kV,L:18377:18381:345,146.3,497.0,6.8,,table,Rebuild line with higher-capacity conductor,8917000.0,182000.0
Q14-0413,2016-12-19,E AMSTERDAM – NEW HOPE AP 138kV line,L:18375:18377:138,1.0,True,RED TAIL SUBSTATION – NEW HOPE AP 345kV,L:18377:18381:345,145.0,513.0,6.8,,table,Rebuild line with higher-capacity conductor,1924000.0,39000.0
Q14-0413,2016-12-19,NEW HOPE AP 345-1 kV Autotransformer,X:18377:345:1,0.9926355369550796,True,NEW HOPE AP – RED TAIL 345kV,L:18377:18381:345,141.9,524.0,6.8,,table,Replace transformer with higher-rated unit,15947000.0,326000.0
Q14-0413,2016-12-19,GLEN LYN 345-1 kV XFMR,X:9648:345:1,0.9914898057417237,True,HINTON AP SUBSTATION – RED TAIL 345kV,L:18381:18544:345,137.4,457.0,5.7,,table,Replace transformer with higher-rated unit,19114000.0,402000.0
Q14-0413,2016-12-19,GLEN LYN 138/1kV XFMR,X:9648:138:1,0.9914898057417237,True,HINTON AP – RED TAIL 345kV line,L:18381:18544:345,130.6,481.0,5.7,,table,Replace transformer with higher-rated unit,5460000.0,115000.0
Q14-0413,2016-12-19,FARADAY – BULLOCK 138kV,L:9595:18366:138,1.0,True,SEATTLE CITY NORTH – CLAYPOOL HILL 138kV,L:9562:9563:138,130.5,207.0,12.7,,table,Rebuild line with higher-capacity conductor,12352000.0,918000.0
Q14-0413,2016-12-19,W LANE – FARADAY 138kV,L:9595:18355:138,1.0,True,CLAYPOL HILL – SEATTLE CITY N 138kV,L:9562:9563:138,130.2,210.0,12.7,,table,Rebuild line with higher-capacity conductor,5858000.0,435000.0
Q14-0413,2016-12-19,WEST LANE – WOODS LAKE 138kV,L:9601:18355:138,1.0,True,SEATTLE CITY N – CLAYPOOL HILL 138kV,L:9562:9563:138,129.5,214.0,12.7,,table,Rebuild line with higher-capacity conductor,12443000.0,924000.0
Q14-0413,2016-12-19,ROSEBUD CREEK – BEEBEE ISLAND HYDRO PLANT 138kV,L:9255:9257:138,1.0,True,SEATTLE CITY N – CLAYPOOL HILL 138kV,L:9562:9563:138,124.9,322.0,65.9,,table,Rebuild line with higher-capacity conductor,2066000.0,431000.0
Q14-0413,2016-12-19,ROSEBUD CRK – ELVERTA-CHERRYBROOKE 138kV,L:9257:9613:138,1.0,True,SEATTLE CITY N – CLAYPOOL HILL 138kV,L:9562:9563:138,123.2,337.0,65.9,,table,Rebuild line with higher-capacity conductor,6205000.0,1295000.0
Q14-0413,2016-12-19,RAGLAND 345/138kV TX,X:18399:345:138,0.9922986798383394,True,BATAVIA POWER PLANT – RAGLAND 345kV L,L:17764:18399:345,121.4,296.0,12.3,,table,Replace transformer with higher-rated unit,13143000.0,503000.0
Q14-0413,2016-12-19,SANDY RIDGE – COAL CREEK 138kV Line,L:9602:9603:138,1.0,True,PERMAC – COAL CRK 138kV L,L:9269:9603:138,119.0,236.0,18.6,,table,Rebuild line with higher-capacity conductor,3556000.0,256000.0
Q14-0413,2016-12-19,SANDY RIDGE – SUB 18361 138kV,L:9602:18361:138,1.0,True,PERMAC – COAL CRK 138kV,L:9269:9603:138,113.2,242.0,18.6,,table,Rebuild line with higher-capacity conductor,2278000.0,164000.0
Q14-0413,2016-12-19,CARROLLTON COUNTRY CLUB – SUB 18361 138kV L,L:9604:18361:138,1.0,True,COAL CREEK – PERMAC 138kV,L:9269:9603:138,112.3,243.0,18.6,,table,Rebuild line with higher-capacity conductor,1563000.0,113000.0
Q14-0413,2016-12-19,LOWMOOR 345/138 kV Auto,X:9666:345:138,0.9851201442170161,True,EAGLE PT POWER PLANT – LOWMOOR 345kV,L:9467:9666:345,111.1,764.0,8.0,,table,Replace transformer with higher-rated unit,19799000.0,475000.0
Q14-0413,2016-12-19,RAGLAND – GATE II 138kV,L:18399:18401:138,1.0,True,BATAVIA POWER PLANT – RAGLAND 345kV L,L:17764:18399:345,108.8,340.0,12.3,,table,Reconductor line,604000.0,23000.0
Q14-0413,2016-12-19,CINDER – GATE II 138kV,L:18400:18401:138,1.0,True,BATAVIA POWER PLANT – RAGLAND 345kV Line,L:17764:18399:345,108.6,346.0,12.3,,table,Reconductor line,1280000.0,49000.0
Q14-0413,2016-12-19,EAGLE POINT POWER PLANT 345/138kV Auto,X:9467:345:138,0.9834502446255421,True,EAGLE PT POWER PLANT – HOOD 345kV,L:9185:9467:345,108.1,687.0,8.0,,table,Replace transformer with higher-rated unit,15544000.0,374000.0
Q14-0413,2016-12-19,MOUNTAINEER WIND ENERGY CTR – CASTLE GARDENS 345kV,L:18696:18702:345,1.0,True,REX BROWN 2 – HARRISON 345kV Line,L:18168:18693:345,107.1,1301.0,6.7,,table,Reconductor line,23623000.0,604000.0
Q14-0413,2016-12-19,BAILEYSVILLE – ITMANN 138kV Line,L:18665:18671:138,1.0,True,WEC – NEW HOPE AP 345kV,L:18368:18377:345,106.6,236.0,6.2,,table,Reconductor line,4474000.0,417000.0
Q14-0413,2016-12-19,SEA ISLAND – ITMANN 138kV,L:18671:18673:138,1.0,True,WEC – NEW HOPE AP 345kV,L:18368:18377:345,106.5,234.0,6.2,,table,Reconductor line,1752000.0,163000.0
Q14-0414,2016-12-27,Roeding / Sawgrass 138kV Line,L:18088:18139:138,1.0,True,Sawgrss / East Winchendon 138kV,L:18088:18142:138,239.9,189.0,59.3,,table,Rebuild line with higher-capacity conductor,8341000.0,8341000.0
Q14-0414,2016-12-27,East Winchendon / Difficulty 138kV,L:18141:18142:138,1.0,True,E Terra Haute / Roeding 138kV,L:18130:18139:138,175.1,296.0,34.7,,table,Rebuild line with higher-capacity conductor,9507000.0,9507000.0
Q14-0414,2016-12-27,Sawgras / East Winchendon 138kV,L:18088:18142:138,1.0,True,E Terra Haute / Roeding 138kV line,L:18130:18139:138,164.2,320.0,34.7,,table,Rebuild line with higher-capacity conductor,8535000.0,8535000.0
Q14-0414,2016-12-27,East Terra Haute / Roeding 138kV line,L:18130:18139:138,1.0,True,Greenland Gap / Stevensville 345kV,L:18691:18697:345,149.1,435.0,21.6,,table,Rebuild line with higher-capacity conductor,27621000.0,17603000.0
Q14-0414,2016-12-27,Thurlow Dam / Gill 138kV,L:9390:18449:138,1.0,True,Mommoth Pacific 1 / 2 Ac Station 138kV Line,L:18132:18137:138,146.9,235.0,8.9,,table,Rebuild line with higher-capacity conductor,9958000.0,9958000.0
Q14-0414,2016-12-27,Greens Bayou 69 / Sunny Slope 138kV,L:17896:17897:138,1.0,True,Greens Bayou 69 / Elliot Park 138kV L,L:17896:17903:138,141.9,322.0,11.6,,table,Rebuild line with higher-capacity conductor,3390000.0,3390000.0
Q14-0414,2016-12-27,Moss / Artesian 138kV,L:18126:18133:138,1.0,True,2 Ac Sta Substation / Mommoth Pacific 1 138kV,L:18132:18137:138,136.4,263.0,8.9,,table,Rebuild line with higher-capacity conductor,16996000.0,16996000.0
Q14-0414,2016-12-27,Mount Torm / Stevensville 138kV L,L:18094:18697:138,1.0,True,Grenland Gap / Stevensville 345kV,L:18691:18697:345,136.4,226.0,9.1,,table,Rebuild line with higher-capacity conductor,1894000.0,1894000.0
Q14-0414,2016-12-27,Florida City / Difficulty 138kV,L:18128:18141:138,1.0,True,East Terra Haute / Gardiner 138kV,L:18130:18138:138,133.3,248.0,12.2,,table,Rebuild line with higher-capacity conductor,6302000.0,6302000.0
Q14-0414,2016-12-27,Gill / Artesian 138kV,L:18133:18449:138,1.0,True,2 Ac Station / Mommoth Pacific 1 138kV,L:18132:18137:138,131.6,271.0,8.9,,table,Rebuild line with higher-capacity conductor,11494000.0,11494000.0
Q14-0414,2016-12-27,Woodland Tap / Henry Station 138kV Line,L:9392:9579:138,1.0,True,Westrock Southeast Llc Substation / Cason Lae 345kV,L:9069:18127:345,129.8,307.0,6.3,,table,Rebuild line with higher-capacity conductor,13154000.0,13154000.0
Q14-0414,2016-12-27,E Terra Haute / 2 Ac Sta 138kV,L:18130:18137:138,1.0,True,Moss / Artesian 138kV L,L:18126:18133:138,128.9,222.0,10.0,,table,Rebuild line with higher-capacity conductor,12972000.0,12972000.0
Q14-0414,2016-12-27,Sunny Slope / Elliot Park 138kV line,L:17897:17903:138,1.0,True,Elliot Park Substation / Greens Bayou 69 138kV line,L:17896:17903:138,126.2,359.0,11.6,,table,Rebuild line with higher-capacity conductor,976000.0,976000.0
Q14-0414,2016-12-27,Nauvoo / Mount Storm 138kV,L:8771:18094:138,1.0,True,Greenlnd Gap / Stevesville Substation 345kV,L:18691:18697:345,122.2,250.0,9.1,,table,Rebuild line with higher-capacity conductor,26683000.0,26683000.0
Q14-0414,2016-12-27,Elliot Park Substation / Greens Bayou 69 138kV,L:17896:17903:138,1.0,True,Sunny Slope / Greens Bayou 69 138kV,L:17896:17897:138,121.6,356.0,11.0,,table,Rebuild line with higher-capacity conductor,4119000.0,4119000.0
Q14-0414,2016-12-27,Greens Bayou 69 / Thurlow Dam 138kV,L:9390:17896:138,1.0,True,Westrock Southeast Llc / Cason Lane Substation 345kV,L:9069:18127:345,121.6,542.0,12.7,,table,Rebuild line with higher-capacity conductor,5535000.0,5535000.0
Q14-0414,2016-12-27,Bellville S / Mommoth Pacific 1 138kV,L:9391:18132:138,1.0,True,Cason Lae Substation / Westrock Southeast Llc 345kV Line,L:9069:18127:345,120.5,327.0,6.5,,table,Rebuild line with higher-capacity conductor,6251000.0,6251000.0
Q14-0414,2016-12-27,Vineyard Tap / Alvin Auto 138kV Line,L:8612:8613:138,1.0,True,Vineyard Tap / Tap 345kV L,L:8612:8849:345,118.5,576.0,6.2,,table,Rebuild line with higher-capacity conductor,4822000.0,3376000.0
Q14-0414,2016-12-27,Hanger / Chaparral 138kV Line,L:9398:9399:138,1.0,True,Westrock Southeast Llc / Cason Lane 345kV L,L:9069:18127:345,115.9,333.0,7.7,,table,Rebuild line with higher-capacity conductor,1106000.0,619000.0
Q14-0414,2016-12-27,Hanger / Carroll 138kV,L:9398:9577:138,1.0,True,Westrock Southeast Llc / Casn Lane 345kV L,L:9069:18127:345,115.7,353.0,7.7,,table,Rebuild line with higher-capacity conductor,9271000.0,5192000.0
Q14-0414,2016-12-27,Williams Ros / Greenland Gap 345kV,L:18089:18691:345,1.0,True,Martinsville / Detroit 345kV,L:8268:9075:345,113.7,1285.0,13.3,,table,Rebuild line with higher-capacity conductor,29824000.0,7228000.0
Q14-0414,2016-12-27,2 Ac Station / Mommoth Pacific 1 Substation 138kV,L:18132:18137:138,1.0,True,Cason Lane / Westrock Southeast Llc Substation 345kV,L:9069:18127:345,113.5,348.0,6.5,,table,Rebuild line with higher-capacity conductor,6839000.0,6839000.0
Q14-0414,2016-12-27,Detroit / Martinsville 345kV,L:8268:9075:345,1.0,True,Williams Bros / Greenland Gap Substation 345kV Line,L:18089:18691:345,113.1,1296.0,13.1,,table,Rebuild line with higher-capacity conductor,63920000.0,14972000.0
Q14-0414,2016-12-27,Detroit Substation / Williams Bros 345kV,L:8268:18089:345,1.0,True,Martinsville / Detroit 345kV,L:8268:9075:345,112.5,1284.0,13.3,,table,Rebuild line with higher-capacity conductor,45876000.0,11119000.0
Q14-0414,2016-12-27,Martinsville Substation / Greenland Gap 345kV,L:9075:18691:345,1.0,True,Greenland Gap / Williams Bros 345kV,L:18089:18691:345,110.5,1272.0,14.9,,table,Rebuild line with higher-capacity conductor,59665000.0,15650000.0
Q14-0417,2016-12-21,Blch 1-Gronmeyer 100 KV,L:23017:23470:100,1.0,True,Segs 3-Messick 100 KV,L:22969:23500:100,185.6,128.0,9.2,,table,Rebuild line with higher-capacity conductor,1740000.0,1186000.0
Q14-0417,2016-12-21,Valerie-Wellsville 100 KV,L:22975:23032:100,1.0,True,Lower Granite-Crete Energy Venture Llc 230 KV Line,L:22965:23480:230,168.2,195.0,14.4,,table,Rebuild line with higher-capacity conductor,1474000.0,1024000.0
Q14-0417,2016-12-21,Rock Tavern 2-Valerie 100 KV,L:22967:22975:100,1.0,True,Lower Granite-Crete Energy Venture Llc Substation 230 KV,L:22965:23480:230,162.4,211.0,14.4,,table,Rebuild line with higher-capacity conductor,1692000.0,1175000.0
Q14-0417,2016-12-21,Gronmeyer-Lansing 100 KV line,L:22968:23470:100,1.0,True,Sand Ridge-Segs 3 100 KV Line,L:22839:22969:100,153.6,214.0,10.0,,table,Rebuild line with higher-capacity conductor,1417000.0,967000.0
Q14-0417,2016-12-21,Segs 3-Sand Ridge 100 KV,L:22839:22969:100,1.0,True,Lansing-Gronmeyer 100 KV L,L:22968:23470:100,149.0,190.0,8.4,,table,Rebuild line with higher-capacity conductor,715000.0,488000.0
Q14-0417,2016-12-21,Messick Substation-Segs 3 100 KV,L:22969:23500:100,1.0,True,Blch 1-Gronmeyer 100 KV,L:23017:23470:100,143.2,161.0,6.9,,table,Rebuild line with higher-capacity conductor,2165000.0,1481000.0
Q14-0417,2016-12-21,River Mill-Sand Ridge 100 KV,L:22325:22839:100,1.0,True,Lansing-Gronmeyer 100 KV Line,L:22968:23470:100,139.8,175.0,6.4,,table,Rebuild line with higher-capacity conductor,1091000.0,745000.0
Q14-0417,2016-12-21,Lansing-Arbors 100 KV Ckt 1,L:22968:23027:100,1.0,True,Lansing-Abors 100 KV Line 2,L:22968:23027:100,132.4,203.0,6.2,,table,Rebuild line with higher-capacity conductor,1057000.0,721000.0
