datetime,constraint_name,shadow_price,flow_mw
2013-02-01 19:00:00,GARY WORKS - MOLINO 161 KV,239.76,220.3
2013-02-01 19:00:00,BLAKESLEE JCT 138/1 kV Transformer Bank,205.28,105.2
2013-02-01 19:00:00,WESTPORT - WHEELABRATOR BALTIMORE REFUSE 138 KV Line,7.15,189.0
2013-02-01 19:00:00,JENNINGS LODGE - AGANA 138 KV,2.3,233.6
2013-03-06 19:00:00,BLAKESLEE JCT 138/1 kV Transformer Bank,48.3,105.2
2013-03-06 19:00:00,MOTOROLA - W ORANGE 138 KV,6.83,189.4
2013-03-06 19:00:00,BRYANT - CASTO 138 KV L,12.79,262.4
2013-03-06 19:00:00,CAPE CANAVERAL - HUNTERSTOWN POWER PLANT 138 KV,45.51,212.8
2013-03-06 19:00:00,DEL BAC - BRADLEY LAKE 138 KV line,48.58,269.7
2013-03-06 19:00:00,WESTPORT - WHEELABRATOR BALTIMORE REFUSE 138 KV Line,4.9,189.0
2013-03-06 19:00:00,TIMBERWOLF SUBSTATION - EAST LONGMEADOW 138 KV,23.24,257.2
2013-03-06 19:00:00,JENNINGS LODGE - AGANA 138 KV,3.5,233.5
2013-03-06 19:00:00,GEYSERS TAP 2 - WALTHALL 138 KV,6.29,266.0
2013-04-04 08:00:00,GARY WORKS - MOLINO 161 KV,527.05,220.3
2013-04-04 08:00:00,BLAKESLEE JCT 138/1 kV Transformer Bank,407.92,105.2
2013-04-04 08:00:00,JET - BELLEVILLE 138 KV,2.63,205.5
2013-04-04 08:00:00,WESTPORT - WHEELABRATOR BALTIMORE REFUSE 138 KV Line,12.27,189.0
2013-04-04 08:00:00,JENNINGS LODGE - AGANA 138 KV,7.27,233.5
2013-04-04 08:00:00,BAYAMON SUBSTATION - KANSAS 138 KV L,86.4,186.0
2013-05-31 17:00:00,BRYANT - CASTO 138 KV L,1.04,262.5
2013-05-31 17:00:00,PULPGEN - FIVE FALLS 138 KV L,65.61,358.3
2013-05-31 17:00:00,WALLENPAUPACK 500-345 kV Transformer,22.02,1128.0
2013-05-31 17:00:00,TYHEE - CTR 138 KV,2.84,289.8
2013-05-31 17:00:00,POSSUM POINT 345 kV/138 kV Autotransformer,1.69,315.5
2013-06-25 16:00:00,WALLENPAUPACK 500-345 kV Transformer,41.16,1128.0
2013-06-25 16:00:00,TYHEE - CTR 138 KV,1.76,289.8
2013-06-25 16:00:00,BORREGO - BADGER CREEK SUBSTATION 138 KV,65.12,166.1
2013-06-25 16:00:00,CONCORD - MT. HARRIS 230 KV,3.34,617.6
2013-07-19 16:00:00,PULPGEN - FIVE FALLS 138 KV L,58.32,358.3
2013-07-19 16:00:00,BRIDGEPORT - GRISWALD 138 KV,35.64,351.6
2013-07-19 16:00:00,WALLENPAUPACK 500-345 kV Transformer,36.77,1128.0
2013-07-19 16:00:00,HINTON AP - BETSY LAYNE 138 KV,47.55,209.2
2013-07-19 16:00:00,CONCORD - MT. HARRIS 230 KV,10.61,617.6
2013-07-19 16:00:00,CAMANCHE DAM - UNIVERSITY PARK N 100 KV Ckt 2,166.27,156.2
2013-08-27 18:00:00,PULPGEN - FIVE FALLS 138 KV L,5.29,358.3
2013-08-27 18:00:00,WALLENPAUPACK 500-345 kV Transformer,32.85,1128.0
2013-08-27 18:00:00,TYHEE - CTR 138 KV,4.87,289.8
2013-08-27 18:00:00,WESTROCK SOUTHEAST LLC - RIDGELEY 345 KV,15.65,1454.4
2013-08-27 18:00:00,TIMBERWOLF SUBSTATION - EAST LONGMEADOW 138 KV,5.93,257.2
2013-08-27 18:00:00,POSSUM POINT 345 kV/138 kV Autotransformer,2.03,315.5
2013-08-27 18:00:00,CONCORD - MT. HARRIS 230 KV,21.59,617.6
2013-09-11 15:00:00,CEDAR GROVE - YAUCO PLAZA 138 KV,6.4,260.4
2013-09-11 15:00:00,PULPGEN - FIVE FALLS 138 KV L,20.13,358.3
2013-09-11 15:00:00,WALLENPAUPACK 500-345 kV Transformer,30.83,1128.0
2013-09-11 15:00:00,TYHEE - CTR 138 KV,1.68,289.8
2013-09-11 15:00:00,WESTROCK SOUTHEAST LLC - RIDGELEY 345 KV,11.15,1454.4
2013-09-11 15:00:00,CONCORD - MT. HARRIS 230 KV,8.98,617.6
2013-10-04 17:00:00,MOTOROLA - W ORANGE 138 KV,36.52,189.4
2013-10-04 17:00:00,PULPGEN - FIVE FALLS 138 KV L,80.12,358.3
2013-10-04 17:00:00,GOLD RIV - SWITCH SUBSTATION 138 KV,30.85,210.5
2013-10-04 17:00:00,WESTPORT - WHEELABRATOR BALTIMORE REFUSE 138 KV Line,3.27,189.0
2013-10-04 17:00:00,BAYAMON SUBSTATION - KANSAS 138 KV L,38.09,186.0
2013-10-04 17:00:00,NORTH RANDOLPH - CAMPO FRESCO 2 138 KV,173.57,265.4
2013-11-25 19:00:00,GARY WORKS - MOLINO 161 KV,324.8,220.3
2013-11-25 19:00:00,BLAKESLEE JCT 138/1 kV Transformer Bank,276.21,105.2
2013-11-25 19:00:00,WESTPORT - WHEELABRATOR BALTIMORE REFUSE 138 KV Line,9.27,189.0
2013-11-25 19:00:00,JENNINGS LODGE - AGANA 138 KV,4.49,233.6
2013-12-12 19:00:00,GARY WORKS - MOLINO 161 KV,92.43,220.3
2013-12-12 19:00:00,BLAKESLEE JCT 138/1 kV Transformer Bank,110.7,105.2
2013-12-12 19:00:00,MOTOROLA - W ORANGE 138 KV,5.71,189.4
2013-12-12 19:00:00,WALLENPAUPACK 500-345 kV Transformer,1.06,1128.0
2013-12-12 19:00:00,WESTPORT - WHEELABRATOR BALTIMORE REFUSE 138 KV Line,4.39,189.0
2013-12-12 19:00:00,THURMONT - CALEDONIA SWITCHING YARD 138 KV,34.54,297.8
2013-12-12 19:00:00,JENNINGS LODGE - AGANA 138 KV,0.67,233.6
2014-01-07 19:00:00,WALLENPAUPACK 500-345 kV Transformer,32.47,1249.6
2014-01-07 19:00:00,TYHEE - CTR 138 KV,0.66,295.2
2014-01-07 19:00:00,BORREGO - BADGER CREEK SUBSTATION 138 KV,30.7,170.8
2014-01-07 19:00:00,LOCUSST - INTERNATIONAL PAPER VICKSBURG MILL 138 KV,8.65,178.6
2014-02-12 08:00:00,BRYANT - CASTO 138 KV L,2.66,262.4
2014-02-12 08:00:00,WALLENPAUPACK 500-345 kV Transformer,22.94,1249.6
2014-02-12 08:00:00,WESTPORT - WHEELABRATOR BALTIMORE REFUSE 138 KV Line,2.05,189.0
2014-02-12 08:00:00,BORREGO - BADGER CREEK SUBSTATION 138 KV,31.97,170.8
2014-02-12 08:00:00,POSSUM POINT 345 kV/138 kV Autotransformer,2.04,315.5
2014-03-03 20:00:00,MOTOROLA - W ORANGE 138 KV,1.63,189.4
2014-03-03 20:00:00,BRYANT - CASTO 138 KV L,4.39,262.5
2014-03-03 20:00:00,WALLENPAUPACK 500-345 kV Transformer,21.09,1249.6
2014-03-03 20:00:00,BORREGO - BADGER CREEK SUBSTATION 138 KV,35.05,170.8
2014-03-03 20:00:00,CALAVERAS 345 - OTTEN 138 KV,12.0,186.6
2014-03-03 20:00:00,POSSUM POINT 345 kV/138 kV Autotransformer,1.91,315.5
2014-03-03 20:00:00,VASCO - CAJALCO 100 KV,57.49,149.4
2014-03-03 20:00:00,CONCORD - MT. HARRIS 230 KV,0.62,727.6
2014-04-07 20:00:00,GARY WORKS - MOLINO 161 KV,511.02,220.3
2014-04-07 20:00:00,BLAKESLEE JCT 138/1 kV Transformer Bank,417.96,105.6
2014-04-07 20:00:00,JET - BELLEVILLE 138 KV,2.15,205.5
2014-04-07 20:00:00,WESTPORT - WHEELABRATOR BALTIMORE REFUSE 138 KV Line,12.48,189.0
2014-04-07 20:00:00,TIMBERWOLF SUBSTATION - EAST LONGMEADOW 138 KV,31.52,257.2
2014-04-07 20:00:00,JENNINGS LODGE - AGANA 138 KV,5.99,233.5
2014-04-07 20:00:00,E DUNKIRK - W ADAMSVILLE 138 KV,26.45,185.0
2014-04-07 20:00:00,NORTH RANDOLPH - CAMPO FRESCO 2 138 KV,332.15,266.0
2014-04-07 20:00:00,CADIZ - AMO 230 KV,24.66,990.9
2014-05-27 17:00:00,BLAKESLEE JCT 138/1 kV Transformer Bank,2.96,105.6
2014-05-27 17:00:00,MOTOROLA - W ORANGE 138 KV,18.32,189.4
2014-05-27 17:00:00,BRYANT - CASTO 138 KV L,6.74,262.5
2014-05-27 17:00:00,PULPGEN - FIVE FALLS 138 KV L,28.04,449.2
2014-05-27 17:00:00,SODA SPRINGS POWER PLANT - HICROSS 138 KV,18.15,190.1
2014-05-27 17:00:00,WALLENPAUPACK 500-345 kV Transformer,15.53,1249.6
2014-05-27 17:00:00,TIMBERWOLF SUBSTATION - EAST LONGMEADOW 138 KV,63.49,257.2
2014-05-27 17:00:00,TANNERS LAKE - HARROWGATE 138 KV Line,1.45,186.6
2014-05-27 17:00:00,POSSUM POINT 345 kV/138 kV Autotransformer,5.38,315.5
2014-05-27 17:00:00,E DUNKIRK - W ADAMSVILLE 138 KV,27.47,185.0
2014-05-27 17:00:00,NORTH RANDOLPH - CAMPO FRESCO 2 138 KV,256.5,266.0
2014-05-27 17:00:00,DPC ARGYLE SUBSTATION - ODESSA 100 KV #2,15.37,153.2
2014-05-27 17:00:00,CONCORD - MT. HARRIS 230 KV,14.11,727.6
2014-06-18 18:00:00,W RECEIVING - CASKY 138 KV L,62.59,232.2
2014-06-18 18:00:00,WALLENPAUPACK 500-345 kV Transformer,34.9,1249.6
2014-06-18 18:00:00,WESTROCK SOUTHEAST LLC - CASON LNE 345 KV line,6.52,1570.2
2014-06-18 18:00:00,TIMBERWOLF SUBSTATION - EAST LONGMEADOW 138 KV,16.23,257.2
2014-06-18 18:00:00,E DUNKIRK - W ADAMSVILLE 138 KV,37.76,185.0
2014-06-18 18:00:00,CONCORD - MT. HARRIS 230 KV,3.01,727.6
2014-07-02 16:00:00,WILLMAR - DELL CITY 138 KV Line,2.45,257.8
2014-07-02 16:00:00,W RECEIVING - CASKY 138 KV L,46.28,232.2
2014-07-02 16:00:00,PULPGEN - FIVE FALLS 138 KV L,42.18,449.2
2014-07-02 16:00:00,WALLENPAUPACK 500-345 kV Transformer,43.36,1249.6
2014-07-02 16:00:00,DETROIT - RIDGELEY 345 KV,8.43,1601.4
2014-07-02 16:00:00,BORREGO - BADGER CREEK SUBSTATION 138 KV,35.94,170.8
2014-07-02 16:00:00,E DUNKIRK - W ADAMSVILLE 138 KV,48.93,185.0
2014-08-27 18:00:00,BRYANT - CASTO 138 KV L,6.3,262.4
2014-08-27 18:00:00,PULPGEN - FIVE FALLS 138 KV L,22.07,449.2
2014-08-27 18:00:00,WALLENPAUPACK 500-345 kV Transformer,27.92,1249.6
2014-08-27 18:00:00,TYHEE - CTR 138 KV,1.63,295.2
2014-08-27 18:00:00,BORREGO - BADGER CREEK SUBSTATION 138 KV,10.0,170.8
2014-08-27 18:00:00,WESTROCK SOUTHEAST LLC - CASON LNE 345 KV line,10.9,1570.2
2014-08-27 18:00:00,TIMBERWOLF SUBSTATION - EAST LONGMEADOW 138 KV,7.5,257.2
2014-08-27 18:00:00,CONCORD - MT. HARRIS 230 KV,5.58,727.6
2014-09-02 17:00:00,WALLENPAUPACK 500-345 kV Transformer,39.84,1249.6
2014-09-02 17:00:00,BORREGO - BADGER CREEK SUBSTATION 138 KV,97.43,170.8
2014-09-02 17:00:00,BRIGHTON - ACKLEY 138 KV L,12.94,210.9
2014-09-02 17:00:00,E DUNKIRK - W ADAMSVILLE 138 KV,48.51,185.0
2014-09-02 17:00:00,CONCORD - MT. HARRIS 230 KV,7.95,727.6
2014-10-15 20:00:00,GARY WORKS - MOLINO 161 KV,502.65,220.3
2014-10-15 20:00:00,BLAKESLEE JCT 138/1 kV Transformer Bank,412.14,105.6
2014-10-15 20:00:00,JET - BELLEVILLE 138 KV,0.79,205.5
2014-10-15 20:00:00,WESTPORT - WHEELABRATOR BALTIMORE REFUSE 138 KV Line,11.87,189.0
2014-10-15 20:00:00,TIMBERWOLF SUBSTATION - EAST LONGMEADOW 138 KV,55.57,257.2
2014-10-15 20:00:00,JENNINGS LODGE - AGANA 138 KV,3.99,233.5
2014-10-15 20:00:00,E DUNKIRK - W ADAMSVILLE 138 KV,49.99,185.0
2014-10-15 20:00:00,NORTH RANDOLPH - CAMPO FRESCO 2 138 KV,500.99,266.0
2014-10-15 20:00:00,FAYETTEVILLE S - GIBSONIA SUBSTATION 100 KV,41.59,143.4
2014-11-18 19:00:00,BLAKESLEE JCT 138/1 kV Transformer Bank,5.43,105.6
2014-11-18 19:00:00,MOTOROLA - W ORANGE 138 KV,15.64,189.4
2014-11-18 19:00:00,BRYANT - CASTO 138 KV L,5.95,262.4
2014-11-18 19:00:00,WALLENPAUPACK 500-345 kV Transformer,11.53,1249.6
2014-11-18 19:00:00,KEENEY - MET CENTER 138 KV,10.78,195.6
2014-11-18 19:00:00,WESTPORT - WHEELABRATOR BALTIMORE REFUSE 138 KV Line,4.61,189.0
2014-11-18 19:00:00,TIMBERWOLF SUBSTATION - EAST LONGMEADOW 138 KV,35.95,257.2
2014-11-18 19:00:00,CONCORD - MT. HARRIS 230 KV,3.61,727.6
2014-12-08 18:00:00,BLAKESLEE JCT 138/1 kV Transformer Bank,3.7,105.6
2014-12-08 18:00:00,MOTOROLA - W ORANGE 138 KV,16.92,189.4
2014-12-08 18:00:00,BRYANT - CASTO 138 KV L,5.76,262.5
2014-12-08 18:00:00,SODA SPRINGS POWER PLANT - HICROSS 138 KV,14.81,190.1
2014-12-08 18:00:00,WALLENPAUPACK 500-345 kV Transformer,13.76,1249.6
2014-12-08 18:00:00,CTR - EAST TOWSON 138 KV,1.48,293.2
2014-12-08 18:00:00,TIMBERWOLF SUBSTATION - EAST LONGMEADOW 138 KV,54.48,257.2
2014-12-08 18:00:00,POSSUM POINT 345 kV/138 kV Autotransformer,5.24,315.5
2015-01-07 19:00:00,BREMERTON - W CROSSVILLE 138 KV,9.34,234.7
2015-01-07 19:00:00,NESBIT SUBSTATION - SCHOHARIE 345 KV,13.92,1266.0
2015-01-07 19:00:00,TYHEE - CTR 138 KV,3.69,295.2
2015-01-07 19:00:00,POSSUM POINT 345 kV/138 kV Autotransformer,1.83,315.5
2015-01-07 19:00:00,INTERNATIONAL PAPER VICKSBURG MILL - DEWEY 138 KV,11.01,194.7
2015-02-20 08:00:00,BRYANT - CASTO 138 KV L,16.14,262.4
2015-02-20 08:00:00,NESBIT SUBSTATION - SCHOHARIE 345 KV,11.38,1266.0
2015-02-20 08:00:00,TYHEE - CTR 138 KV,1.82,295.2
2015-02-20 08:00:00,INTERNATIONAL PAPER VICKSBURG MILL - DEWEY 138 KV,31.01,194.7
2015-02-20 08:00:00,W BATESVILLE 100/1 kV TX,85.05,293.6
2015-03-05 19:00:00,MOTOROLA - W ORANGE 138 KV,11.55,189.4
2015-03-05 19:00:00,BRYANT - CASTO 138 KV L,12.72,262.4
2015-03-05 19:00:00,NESBIT SUBSTATION - SCHOHARIE 345 KV,13.4,1266.0
2015-03-05 19:00:00,SODA SPRINGS POWER PLANT - HICROSS 138 KV,10.42,190.1
2015-03-05 19:00:00,WESTPORT - WHEELABRATOR BALTIMORE REFUSE 138 KV Line,5.78,189.0
2015-03-05 19:00:00,TIMBERWOLF SUBSTATION - EAST LONGMEADOW 138 KV,27.6,317.4
2015-03-05 19:00:00,POSSUM POINT 345 kV/138 kV Autotransformer,4.9,315.5
2015-04-01 08:00:00,GARY WORKS - MOLINO 161 KV,380.84,220.3
2015-04-01 08:00:00,BLAKESLEE JCT 138/1 kV Transformer Bank,344.14,114.2
2015-04-01 08:00:00,DIAMOND BAR - BAYONNE MUA- LEITNER-POMA WIND TURBINE 138 KV,3.93,211.3
2015-04-01 08:00:00,LILAC - COLDSPRING 138 KV,17.18,264.2
2015-04-01 08:00:00,CROZET - CHURCH 138 KV,29.19,166.9
2015-04-01 08:00:00,JENNINGS LODGE - AGANA 138 KV,6.3,233.5
2015-04-01 08:00:00,BAYAMON SUBSTATION - KANSAS 138 KV L,36.8,186.0
2015-05-28 17:00:00,MOTOROLA - W ORANGE 138 KV,6.68,189.4
2015-05-28 17:00:00,LAUREL AVE - YAUCO PLAZA 138 KV Cir. 1,17.13,306.4
2015-05-28 17:00:00,NESBIT SUBSTATION - SCHOHARIE 345 KV,17.33,1266.0
2015-05-28 17:00:00,SODA SPRINGS POWER PLANT - HICROSS 138 KV,6.34,190.1
2015-05-28 17:00:00,LAS MONJAS 1416 - BATH COUNTY 138 KV Line 2,109.69,310.0
2015-05-28 17:00:00,POSSUM POINT 345 kV/138 kV Autotransformer,3.89,315.5
2015-05-28 17:00:00,CONCORD - MT. HARRIS 230 KV,1.0,727.6
2015-06-23 17:00:00,BRYANT - CASTO 138 KV L,1.71,262.5
2015-06-23 17:00:00,NESBIT SUBSTATION - SCHOHARIE 345 KV,36.9,1266.0
2015-06-23 17:00:00,TYHEE - CTR 138 KV,1.25,295.2
2015-06-23 17:00:00,TIMBERWOLF SUBSTATION - EAST LONGMEADOW 138 KV,44.3,317.4
2015-06-23 17:00:00,INTERNATIONAL PAPER VICKSBURG MILL - DEWEY 138 KV,24.55,194.7
2015-06-23 17:00:00,CONCORD - MT. HARRIS 230 KV,1.17,727.6
2015-07-20 17:00:00,NESBIT SUBSTATION - SCHOHARIE 345 KV,43.05,1266.0
2015-07-20 17:00:00,TIMBERWOLF SUBSTATION - EAST LONGMEADOW 138 KV,23.85,317.4
2015-07-20 17:00:00,INTERNATIONAL PAPER VICKSBURG MILL - DEWEY 138 KV,39.79,194.7
2015-08-17 17:00:00,NESBIT SUBSTATION - SCHOHARIE 345 KV,33.66,1266.0
2015-08-17 17:00:00,TIMBERWOLF SUBSTATION - EAST LONGMEADOW 138 KV,11.46,317.4
2015-08-17 17:00:00,INTERNATIONAL PAPER VICKSBURG MILL - DEWEY 138 KV,36.78,194.7
2015-08-17 17:00:00,CONCORD - MT. HARRIS 230 KV,2.4,727.6
2015-09-08 17:00:00,TOKIO - JOSE 138 KV,122.0,421.7
2015-09-08 17:00:00,TIMBERWOLF SUBSTATION - EAST LONGMEADOW 138 KV,23.39,317.4
2015-09-08 17:00:00,INTERNATIONAL PAPER VICKSBURG MILL - DEWEY 138 KV,41.13,194.7
2015-09-08 17:00:00,DOLLARHIDE 230-138 kV TX,14.73,148.4
2015-10-19 08:00:00,GARY WORKS - MOLINO 161 KV,609.24,220.3
2015-10-19 08:00:00,BLAKESLEE JCT 138/1 kV Transformer Bank,419.4,114.2
2015-10-19 08:00:00,JET - BELLEVILLE 138 KV,14.5,205.5
2015-10-19 08:00:00,WESTPORT - WHEELABRATOR BALTIMORE REFUSE 138 KV Line,14.1,189.0
2015-10-19 08:00:00,JENNINGS LODGE - AGANA 138 KV,7.37,233.5
2015-10-19 08:00:00,BAYAMON SUBSTATION - KANSAS 138 KV L,256.77,186.0
2015-11-23 19:00:00,BLAKESLEE JCT 138/1 kV Transformer Bank,8.74,114.2
2015-11-23 19:00:00,MOTOROLA - W ORANGE 138 KV,18.7,189.4
2015-11-23 19:00:00,BRYANT - CASTO 138 KV L,8.74,262.5
2015-11-23 19:00:00,NESBIT SUBSTATION - SCHOHARIE 345 KV,18.19,1266.0
2015-11-23 19:00:00,WESTPORT - WHEELABRATOR BALTIMORE REFUSE 138 KV Line,6.23,189.0
2015-11-23 19:00:00,TIMBERWOLF SUBSTATION - EAST LONGMEADOW 138 KV,25.53,317.4
2015-11-23 19:00:00,JENNINGS LODGE - AGANA 138 KV,3.57,233.5
2015-11-23 19:00:00,GEYSERS TAP 2 - WALTHALL 138 KV,6.5,266.0
2015-12-08 19:00:00,GARY WORKS - MOLINO 161 KV,374.83,220.3
2015-12-08 19:00:00,BLAKESLEE JCT 138/1 kV Transformer Bank,323.75,114.2
2015-12-08 19:00:00,WESTPORT - WHEELABRATOR BALTIMORE REFUSE 138 KV Line,11.09,189.0
2015-12-08 19:00:00,TIMBERWOLF SUBSTATION - EAST LONGMEADOW 138 KV,3.44,317.4
2015-12-08 19:00:00,KINGS - PORTERVILLE 138 KV,5.18,185.5
2015-12-08 19:00:00,JENNINGS LODGE - AGANA 138 KV,6.26,233.5
2016-01-19 08:00:00,GARY WORKS - MOLINO 161 KV,62.46,220.3
2016-01-19 08:00:00,MOTOROLA - W ORANGE 138 KV,6.97,189.4
2016-01-19 08:00:00,BRYANT - CASTO 138 KV L,2.7,262.4
2016-01-19 08:00:00,WESTPORT - WHEELABRATOR BALTIMORE REFUSE 138 KV Line,3.8,189.0
2016-01-19 08:00:00,POSSUM POINT 345 kV/138 kV Autotransformer,2.66,315.5
2016-01-19 08:00:00,WHIRLPOOL CORPORATION - OTTAWA WIND FARM - DEERFIELD 100 KV,122.24,153.2
2016-02-13 19:00:00,GARY WORKS - MOLINO 161 KV,2.97,220.3
2016-02-13 19:00:00,MOTOROLA - W ORANGE 138 KV,14.89,189.4
2016-02-13 19:00:00,BRYANT - CASTO 138 KV L,15.92,262.4
2016-02-13 19:00:00,SODA SPRINGS POWER PLANT - HICROSS 138 KV,9.0,190.1
2016-02-13 19:00:00,WESTPORT - WHEELABRATOR BALTIMORE REFUSE 138 KV Line,5.38,189.0
2016-02-13 19:00:00,POSSUM POINT 345 kV/138 kV Autotransformer,4.22,315.5
2016-02-13 19:00:00,JANES CREEK - HARPER SUBSTATION 100 KV L,19.72,145.4
2016-03-03 19:00:00,GARY WORKS - MOLINO 161 KV,325.81,220.3
2016-03-03 19:00:00,BLAKESLEE JCT 138/1 kV Transformer Bank,239.52,121.8
2016-03-03 19:00:00,WESTPORT - WHEELABRATOR BALTIMORE REFUSE 138 KV Line,8.95,189.0
2016-03-03 19:00:00,JENNINGS LODGE - AGANA 138 KV,4.16,233.5
2016-04-06 08:00:00,GARY WORKS - MOLINO 161 KV,347.0,220.3
2016-04-06 08:00:00,BLAKESLEE JCT 138/1 kV Transformer Bank,297.87,121.8
2016-04-06 08:00:00,WESTPORT - WHEELABRATOR BALTIMORE REFUSE 138 KV Line,9.47,189.0
2016-04-06 08:00:00,JENNINGS LODGE - AGANA 138 KV,4.01,233.5
2016-04-06 08:00:00,BAYAMON SUBSTATION - KANSAS 138 KV L,184.77,186.0
2016-04-06 08:00:00,TOLLGATE SUBSTATION - TRWBRIDGE 138 KV L,2000.0,243.2
2016-04-06 08:00:00,TROWBRIDGE 138/69 kV Auto #1,2000.0,114.7
2016-04-06 08:00:00,TROWBRIDGE SUBSTATION 138-69 kV Autotransformer #2,2000.0,114.7
2016-04-06 08:00:00,TOWER AUTOMOTIVE - HEGEWISCH 100 KV,2000.0,174.1
2016-05-31 18:00:00,MOTOROLA - W ORANGE 138 KV,16.57,189.4
2016-05-31 18:00:00,BRYANT - CASTO 138 KV L,15.35,262.4
2016-05-31 18:00:00,SODA SPRINGS POWER PLANT - HICROSS 138 KV,24.25,190.1
2016-05-31 18:00:00,NESBIT - WALLENPAUPACK 345 KV,2.49,1324.5
2016-05-31 18:00:00,WESTPORT - WHEELABRATOR BALTIMORE REFUSE 138 KV Line,4.22,189.0
2016-05-31 18:00:00,CROZET - CHURCH 138 KV,24.62,166.9
2016-05-31 18:00:00,POSSUM POINT 345 kV/138 kV Autotransformer,4.82,315.5
2016-06-20 17:00:00,MOTOROLA - W ORANGE 138 KV,9.0,189.4
2016-06-20 17:00:00,BRYANT - CASTO 138 KV L,12.02,262.5
2016-06-20 17:00:00,SODA SPRINGS POWER PLANT - HICROSS 138 KV,1.36,190.1
2016-06-20 17:00:00,POSSUM POINT 345 kV/138 kV Autotransformer,2.75,315.5
2016-06-20 17:00:00,LOCUSST SUBSTATION - GREENACRES 138 KV,2.4,240.8
2016-06-20 17:00:00,CONCORD - MT. HARRIS 230 KV,2.65,863.9
2016-07-25 16:00:00,BRYANT - CASTO 138 KV L,6.06,262.4
2016-07-25 16:00:00,LA CONNER - FIVE FALLS 138 KV L,6.5,621.0
2016-07-25 16:00:00,NESBIT - WALLENPAUPACK 345 KV,16.89,1324.5
2016-07-25 16:00:00,DEVILS DEN SUBSTATION - WEST PAINTSVILLE 138 KV,15.84,372.6
2016-07-25 16:00:00,SURF SUBSTATION - RATCLIFFE 138 KV,5.93,226.5
2016-07-25 16:00:00,KNOX - AQUALINDA 230 KV,2.22,358.5
2016-08-12 16:00:00,NESBIT - WALLENPAUPACK 345 KV,35.49,1324.5
2016-08-12 16:00:00,TUOLUMNE - CIBOLO 138 KV,12.59,306.5
2016-08-12 16:00:00,DEVILS DEN SUBSTATION - WEST PAINTSVILLE 138 KV,6.52,372.6
2016-08-12 16:00:00,LOCUSST SUBSTATION - GREENACRES 138 KV,26.71,240.8
2016-09-08 17:00:00,BRYANT - CASTO 138 KV L,12.17,262.4
2016-09-08 17:00:00,NESBIT - WALLENPAUPACK 345 KV,19.03,1324.5
2016-09-08 17:00:00,TYHEE - CTR 138 KV,1.48,323.3
2016-09-08 17:00:00,ACKLEY - PLUESS 138 KV,0.55,233.6
2016-09-08 17:00:00,POSSUM POINT 345 kV/138 kV Autotransformer,0.54,315.5
2016-09-08 17:00:00,DEVILS DEN SUBSTATION - WEST PAINTSVILLE 138 KV,6.07,372.6
2016-09-08 17:00:00,LOCUSST SUBSTATION - GREENACRES 138 KV,25.82,240.8
2016-09-08 17:00:00,WAUNA - LONE PINE 3 SUBSTATION 100 KV Line 1,12.94,160.1
2016-10-19 17:00:00,GARY WORKS - MOLINO 161 KV,327.39,220.3
2016-10-19 17:00:00,BLAKESLEE JCT 138/1 kV Transformer Bank,258.45,121.8
2016-10-19 17:00:00,WESTPORT - WHEELABRATOR BALTIMORE REFUSE 138 KV Line,9.07,189.0
2016-10-19 17:00:00,JENNINGS LODGE - AGANA 138 KV,5.55,233.5
2016-11-21 19:00:00,GARY WORKS - MOLINO 161 KV,313.33,220.3
2016-11-21 19:00:00,BLAKESLEE JCT 138/1 kV Transformer Bank,233.58,121.8
2016-11-21 19:00:00,WESTPORT - WHEELABRATOR BALTIMORE REFUSE 138 KV Line,7.04,189.0
2016-11-21 19:00:00,JENNINGS LODGE - AGANA 138 KV,4.14,233.5
2016-12-15 19:00:00,MOTOROLA - W ORANGE 138 KV,7.62,189.4
2016-12-15 19:00:00,BRYANT - CASTO 138 KV L,11.24,262.4
2016-12-15 19:00:00,WESTPORT - WHEELABRATOR BALTIMORE REFUSE 138 KV Line,2.12,189.0
2016-12-15 19:00:00,POSSUM POINT 345 kV/138 kV Autotransformer,1.82,315.5
2016-12-15 19:00:00,DEVILS DEN SUBSTATION - WEST PAINTSVILLE 138 KV,6.64,372.6
2017-01-09 19:00:00,WHIPPANY SUBSTATION - GOLDFIELD 138 KV Line,20.98,248.8
2017-01-09 19:00:00,ROUND VLY - SWITZERLAND 138 KV,9.29,235.7
2017-01-09 19:00:00,SODA SPRINGS POWER PLANT - HICROSS 138 KV,2.79,190.1
2017-01-09 19:00:00,WESTPORT - WHEELABRATOR BALTIMORE REFUSE 138 KV Line,3.13,189.0
2017-01-09 19:00:00,POSSUM POINT 345 kV/138 kV Autotransformer,1.78,315.5
2017-01-09 19:00:00,SAN RAFAEL - DAYTON'S BLUFF 100 KV L,163.03,157.7
2017-02-09 19:00:00,MOTOROLA - W ORANGE 138 KV,25.32,189.4
2017-02-09 19:00:00,ROUND VLY - SWITZERLAND 138 KV,4.96,235.7
2017-02-09 19:00:00,WESTPORT - WHEELABRATOR BALTIMORE REFUSE 138 KV Line,5.54,189.0
2017-02-09 19:00:00,POSSUM POINT 345 kV/138 kV Autotransformer,4.4,315.5
2017-02-09 19:00:00,TROWBRIDGE 138/69 kV Auto #1,2000.0,99.0
2017-03-15 20:00:00,MOTOROLA - W ORANGE 138 KV,21.81,189.4
